"Player Details","","","","","","Overall","","","","","","","","","","","","","","","Wide","","","","","Slot","","","","","Inline","","","","","Backfield","","","",""
"Rank","Name","Team","POS","G","Season","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","+1 Rate","+2 Rate","+3 Rate","Neg Rate","TGT","REC","YDS","TD","AY","ADOR","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","RTE","SEP SCORE","YPRR","TPRR","WIN RATE","RTE","SEP SCORE","YPRR","TPRR","WIN RATE"
"304","Ian Thomas","LV","TE","15","2025","73","-0.014","1.54","0.18","2.7","2.7","0.0","0.0","4.1","13","13","114","0","41","3.7","10","-0.200","1.50","0.20","0.0","12","-0.083","0.33","0.08","0.0","50","0.040","1.86","0.20","4.0","1","0.000","","","0.0"
"305","Jimmy Horn","CAR","WR","13","2025","73","0.137","1.38","0.18","12.3","11.0","1.4","0.0","0.0","14","11","108","0","94","5.6","18","0.111","1.89","0.32","5.6","52","0.135","1.29","0.14","13.5","1","0.000","","","0.0","2","0.500","","","50.0"
"306","Dante Pettis","NO","WR","8","2025","73","-0.055","1.74","0.15","6.8","5.5","0.0","1.4","13.7","11","9","127","0","77","7.1","41","-0.122","1.71","0.15","9.8","32","0.031","1.78","0.16","3.1","","","","","0.0","","","","","0.0"
"307","Will Shipley","PHI","RB","15","2025","72","-0.014","0.76","0.14","0.0","0.0","0.0","0.0","1.4","10","9","56","0","-2","-0.7","7","0.000","","","0.0","9","0.000","1.33","0.11","0.0","","","","","0.0","56","-0.018","0.77","0.16","0.0"
"308","Jalen McMillan","TB","WR","4","2025","72","0.069","2.41","0.20","11.1","8.3","2.8","0.0","6.9","15","12","178","0","173","9.8","59","0.034","2.15","0.19","10.2","13","0.231","3.40","0.27","15.4","","","","","0.0","","","","","0.0"
"309","Curtis Samuel","BUF","WR","6","2025","71","0.070","1.07","0.11","8.5","7.0","1.4","0.0","2.8","8","7","81","1","99","8.1","43","0.116","1.63","0.15","11.6","28","0.000","0.20","0.03","3.6","","","","","0.0","","","","","0.0"
"310","Trey Benson","ARZ","RB","4","2025","71","0.000","0.90","0.18","0.0","0.0","0.0","0.0","0.0","13","13","64","0","-8","-2.1","7","0.000","","","0.0","4","0.000","1.50","0.25","0.0","","","","","0.0","60","0.000","0.97","0.20","0.0"
"311","J.K. Dobbins","DEN","RB","10","2025","69","0.000","0.52","0.20","0.0","0.0","0.0","0.0","0.0","14","11","37","0","-36","-2.6","","","","","0.0","2","0.000","2.50","0.50","0.0","","","","","0.0","67","0.000","0.46","0.19","0.0"
"312","Rasheen Ali","BLT","RB","15","2025","69","0.000","0.97","0.16","0.0","0.0","0.0","0.0","0.0","11","9","68","1","0","-0.7","1","0.000","","","0.0","3","0.000","-1.67","0.33","0.0","6","0.000","0.83","0.33","0.0","59","0.000","1.13","0.13","0.0"
"313","Brevyn Spann-Ford","DAL","TE","17","2025","68","-0.044","1.29","0.19","2.9","1.5","1.5","0.0","8.8","13","9","90","1","113","3.5","2","0.500","","","50.0","19","-0.105","3.40","0.30","0.0","46","-0.043","0.47","0.15","2.2","1","0.000","","","0.0"
"314","Malachi Corley","CLV","WR","13","2025","68","-0.015","1.16","0.18","4.4","4.4","0.0","0.0","4.4","12","11","79","0","2","1.7","23","0.000","1.65","0.17","8.7","41","-0.024","1.00","0.20","2.4","1","0.000","","","0.0","3","0.000","","","0.0"
"315","Durham Smythe","CHI","TE","17","2025","68","-0.044","0.36","0.09","0.0","0.0","0.0","0.0","4.4","6","4","25","0","21","2.8","8","0.000","","0.25","0.0","12","-0.083","","","0.0","37","-0.054","0.36","0.08","0.0","11","0.000","1.00","0.09","0.0"
"316","Foster Moreau","NO","TE","11","2025","68","-0.015","0.86","0.14","0.0","0.0","0.0","0.0","1.5","10","7","59","0","24","3.9","5","0.000","","","0.0","14","0.000","0.43","0.07","0.0","49","-0.020","1.06","0.18","0.0","","","","","0.0"
"317","Cade Stover","HST","TE","9","2025","67","-0.060","1.13","0.24","0.0","0.0","0.0","0.0","6.0","16","12","76","0","30","2.7","8","-0.250","","","0.0","6","0.000","2.17","0.50","0.0","52","-0.038","1.21","0.25","0.0","1","0.000","","","0.0"
"318","Jalen Brooks","DAL, ARZ","WR","6","2025","67","0.060","0.75","0.09","11.9","10.4","1.5","0.0","7.5","6","3","51","0","65","7.6","50","0.000","1.00","0.10","10.0","17","0.235","","0.06","17.6","","","","","0.0","","","","","0.0"
"319","KeAndre Lambert-Smith","LAC","WR","10","2025","66","0.030","0.75","0.18","13.6","10.6","3.0","0.0","12.1","12","5","51","1","211","7.5","60","0.033","0.82","0.19","15.0","6","0.000","","","0.0","","","","","0.0","","","","","0.0"
"320","Gunner Olszewski","NYG","WR","16","2025","65","0.108","2.20","0.20","13.8","10.8","1.5","1.5","7.7","13","10","145","1","144","7.3","31","0.065","0.59","0.09","12.9","34","0.147","3.71","0.29","14.7","","","","","0.0","","","","","0.0"
"321","Andre Baccellia","ARZ","WR","5","2025","64","-0.016","0.12","0.06","1.6","1.6","0.0","0.0","3.1","4","2","8","0","9","7.5","39","0.000","0.13","0.05","2.6","25","-0.040","0.12","0.08","0.0","","","","","0.0","","","","","0.0"
"322","Dylan Drummond","ATL","WR","9","2025","64","-0.109","0.66","0.17","3.1","3.1","0.0","0.0","14.1","11","7","42","0","87","7.9","50","-0.120","0.54","0.16","4.0","14","-0.071","1.07","0.21","0.0","","","","","0.0","","","","","0.0"
"323","Dare Ogunbowale","HST","RB","17","2025","63","-0.032","1.21","0.21","0.0","0.0","0.0","0.0","3.2","13","10","76","0","21","-0.8","4","-0.500","1.75","0.75","0.0","8","0.000","2.25","0.13","0.0","","","","","0.0","51","0.000","1.00","0.18","0.0"
"324","Ashton Dulin","IND","WR","12","2025","63","0.063","1.61","0.15","7.9","7.9","0.0","0.0","1.6","10","5","106","0","154","6.5","48","0.063","1.16","0.18","8.3","15","0.067","","","6.7","","","48.00","1.00","0.0","","","","","0.0"
"325","Noah Brown","WAS","WR","4","2025","63","0.000","1.32","0.16","12.7","12.7","0.0","0.0","12.7","10","5","83","0","154","11.1","52","0.000","1.06","0.17","13.5","11","0.000","2.55","0.09","9.1","","","","","0.0","","","","","0.0"
"326","Ollie Gordon","MIA","RB","17","2025","61","0.000","0.52","0.15","0.0","0.0","0.0","0.0","0.0","9","7","32","1","-23","-3.2","2","0.000","","","0.0","3","0.000","1.00","0.67","0.0","","","","","0.0","56","0.000","0.52","0.13","0.0"
"327","Josh Whyle","GB","TE","8","2025","61","-0.049","0.57","0.10","0.0","0.0","0.0","0.0","4.9","6","5","36","1","19","2.8","12","0.000","","","0.0","9","-0.111","0.20","0.20","0.0","38","-0.053","0.87","0.10","0.0","2","0.000","","","0.0"
"328","Quintin Morris","JAX","TE","13","2025","61","0.016","0.85","0.11","4.9","4.9","0.0","0.0","3.3","7","6","55","1","52","5.3","10","0.000","","","0.0","15","0.000","0.31","0.06","6.7","35","0.029","1.32","0.16","5.7","1","0.000","","","0.0"
"329","Skyy Moore","SF","WR","17","2025","60","0.100","1.40","0.11","16.7","16.7","0.0","0.0","6.7","7","5","87","0","111","7.8","42","0.167","1.41","0.11","21.4","18","-0.056","1.39","0.11","5.6","","","","","0.0","","","","","0.0"
"330","Trent Sherfield","DEN, ARZ","WR","12","2025","59","0.051","0.36","0.08","8.5","8.5","0.0","0.0","3.4","5","3","21","0","41","8.9","32","0.094","0.47","0.06","9.4","26","0.000","0.23","0.12","7.7","1","0.000","","","0.0","","","","","0.0"
"331","Devontez Walker","BLT","WR","11","2025","58","0.052","2.34","0.14","13.8","6.9","6.9","0.0","15.5","8","6","136","3","213","11.2","46","0.043","2.13","0.13","15.2","12","0.083","3.17","0.17","8.3","","","","","0.0","","","","","0.0"
"332","Brian Robinson","SF","RB","17","2025","57","0.035","0.44","0.21","1.8","0.0","1.8","0.0","0.0","12","8","25","0","-3","-1.0","2","0.000","","","0.0","5","0.000","1.20","0.20","0.0","","","","","0.0","50","0.040","0.38","0.22","2.0"
"333","Jahdae Walker","CHI","WR","7","2025","55","0.055","1.53","0.18","9.1","7.3","1.8","0.0","5.5","10","6","87","2","142","11.1","35","-0.029","1.14","0.14","2.9","20","0.200","2.19","0.24","20.0","","","","","0.0","","","","","0.0"
"334","Ameer Abdullah","IND","RB","13","2025","54","0.019","1.80","0.29","1.9","1.9","0.0","0.0","0.0","16","16","99","0","-10","-1.2","3","0.000","","","0.0","4","0.000","1.75","0.50","0.0","","","","","0.0","47","0.021","1.92","0.29","2.1"
"335","Cedrick Wilson","MIA","WR","10","2025","53","-0.075","0.81","0.17","0.0","0.0","0.0","0.0","7.5","9","5","44","0","87","7.9","37","-0.108","0.68","0.18","0.0","14","0.000","1.14","0.07","0.0","1","0.000","2.00","1.00","0.0","1","0.000","","","0.0"
"336","Dee Eskridge","MIA","WR","13","2025","52","0.000","1.15","0.11","5.8","3.8","1.9","0.0","7.7","6","4","62","0","75","8.5","36","0.028","1.18","0.08","8.3","16","-0.063","1.06","0.19","0.0","","","","","0.0","","","","","0.0"
"337","Ray Davis","BUF","RB","17","2025","52","-0.038","1.62","0.25","0.0","0.0","0.0","0.0","3.8","13","10","86","2","-2","-1.6","","","","","0.0","","","","","0.0","","","","","0.0","52","-0.038","1.62","0.25","0.0"
"338","Eric Saubert","SEA","TE","11","2025","52","0.000","0.58","0.09","1.9","1.9","0.0","0.0","1.9","5","4","31","0","31","3.8","1","0.000","","","0.0","4","0.000","2.25","0.25","0.0","47","0.000","0.46","0.08","2.1","","","","","0.0"
"339","Trayveon Williams","LAC, CLV","RB","6","2025","52","0.000","1.06","0.17","0.0","0.0","0.0","0.0","0.0","9","8","55","0","-35","-2.4","3","0.000","","","0.0","2","0.000","","","0.0","5","0.000","","","0.0","42","0.000","1.31","0.21","0.0"
"340","Josiah Deguara","ARZ","TE","12","2025","51","-0.039","0.41","0.08","2.0","2.0","0.0","0.0","5.9","4","3","21","1","22","5.3","10","0.000","0.60","0.10","0.0","15","-0.067","","","0.0","25","-0.040","0.60","0.12","4.0","1","0.000","","","0.0"
"341","Payne Durham","TB","TE","17","2025","51","-0.039","0.21","0.08","2.0","2.0","0.0","0.0","5.9","4","1","11","0","17","2.6","3","0.000","","","0.0","12","0.000","0.85","0.23","8.3","35","-0.057","","0.03","0.0","1","0.000","","","0.0"
"342","Derius Davis","LAC","WR","11","2025","51","-0.157","0.19","0.06","3.9","3.9","0.0","0.0","19.6","3","2","10","0","32","4.3","37","-0.135","0.27","0.08","5.4","13","-0.231","","","0.0","","","","","0.0","1","0.000","","","0.0"
"343","Stone Smartt","NYJ","TE","8","2025","50","-0.060","1.02","0.18","2.0","2.0","0.0","0.0","8.0","9","7","52","0","43","5.4","6","0.167","1.71","0.14","16.7","27","-0.111","0.63","0.19","0.0","17","-0.059","1.35","0.18","0.0","","","","","0.0"
"344","Zavier Scott","MIN","RB","11","2025","48","0.021","1.96","0.30","2.1","2.1","0.0","0.0","0.0","15","14","98","1","27","-1.1","8","0.000","0.88","0.25","0.0","6","0.167","3.57","0.43","16.7","3","0.000","","","0.0","31","0.000","2.06","0.31","0.0"
"345","Malik Davis","DAL","RB","10","2025","47","0.000","0.34","0.11","0.0","0.0","0.0","0.0","0.0","5","2","16","0","18","-0.6","1","0.000","","","0.0","2","0.000","","","0.0","","","","","0.0","44","0.000","0.36","0.11","0.0"
"346","Andrew Ogletree","IND","TE","15","2025","47","-0.043","0.57","0.13","2.1","2.1","0.0","0.0","6.4","6","4","27","1","46","4.1","8","-0.125","","","0.0","12","0.083","1.00","0.25","8.3","27","-0.074","0.56","0.11","0.0","","","","","0.0"
"347","Keaton Mitchell","BLT","RB","13","2025","46","0.000","1.37","0.26","0.0","0.0","0.0","0.0","0.0","12","9","63","0","-34","-2.2","1","0.000","","","0.0","7","0.000","1.00","0.43","0.0","2","0.000","","","0.0","36","0.000","1.56","0.25","0.0"
"348","Austin Trammell","JAX","WR","6","2025","45","0.133","1.02","0.20","15.6","11.1","2.2","2.2","8.9","9","3","46","0","139","8.7","20","0.350","","0.15","30.0","25","-0.040","1.84","0.24","4.0","","","","","0.0","","","","","0.0"
"349","Tucker Fisk","LAC","TE","10","2025","45","0.022","0.42","0.07","2.2","2.2","0.0","0.0","0.0","3","2","19","0","2","2.9","3","0.000","","","0.0","4","0.000","","0.25","0.0","37","0.027","0.51","0.05","2.7","1","0.000","","","0.0"
"350","Sean Tucker","TB","RB","17","2025","45","-0.022","0.74","0.24","0.0","0.0","0.0","0.0","2.2","11","8","34","1","-11","-2.0","7","-0.143","","","0.0","3","0.000","","","0.0","","","","","0.0","35","0.000","0.94","0.31","0.0"
"351","Ben Skowronek","PIT","WR","16","2025","44","-0.023","1.50","0.13","4.5","4.5","0.0","0.0","6.8","6","4","69","1","65","7.7","27","-0.037","0.93","0.11","7.4","17","0.000","2.39","0.17","0.0","","","","","0.0","","","","","0.0"
"352","Harrison Bryant","HST","TE","12","2025","44","0.000","0.16","0.13","2.3","2.3","0.0","0.0","2.3","6","2","7","0","41","6.3","1","0.000","","","0.0","6","0.000","","","0.0","37","0.000","0.18","0.16","2.7","","","","","0.0"
"353","Bo Melton","GB","WR","9","2025","44","0.023","2.38","0.27","9.1","9.1","0.0","0.0","6.8","12","4","107","1","217","9.6","21","0.048","2.36","0.23","9.5","23","0.000","2.39","0.30","8.7","","","","","0.0","","","","","0.0"
"354","Tank Bigsby","JAX, PHI","RB","16","2025","43","-0.023","0.74","0.09","0.0","0.0","0.0","0.0","2.3","4","3","32","0","-6","-2.1","4","0.000","","","0.0","3","0.000","","","0.0","","","","","0.0","36","-0.028","0.89","0.11","0.0"
"355","Jack Stoll","NO","TE","15","2025","41","-0.073","1.07","0.23","0.0","0.0","0.0","0.0","7.3","10","6","46","1","48","2.8","1","-1.000","","","0.0","9","0.000","1.55","0.18","0.0","25","-0.080","1.16","0.28","0.0","6","0.000","","0.17","0.0"
"356","Cody White","SEA","WR","9","2025","41","0.000","2.09","0.09","4.9","4.9","0.0","0.0","4.9","4","3","90","1","38","6.6","26","0.000","3.12","0.08","3.8","15","0.000","0.53","0.12","6.7","","","","","0.0","","","","","0.0"
"357","Beaux Collins","NYG","WR","9","2025","41","-0.049","0.60","0.14","4.9","4.9","0.0","0.0","9.8","6","2","25","0","76","9.2","28","-0.036","0.24","0.14","7.1","13","-0.077","1.38","0.15","0.0","","","","","0.0","","","","","0.0"
"358","Mason Kinsey","TEN","WR","10","2025","40","-0.025","1.14","0.10","2.5","2.5","0.0","0.0","5.0","4","2","48","0","90","10.8","24","-0.083","1.42","0.04","0.0","16","0.063","0.78","0.17","6.3","","","","","0.0","","","","","0.0"
"359","Braxton Berrios","HST","WR","4","2025","39","-0.026","0.93","0.20","2.6","2.6","0.0","0.0","5.1","8","6","37","0","25","5.1","14","0.071","0.86","0.21","7.1","24","-0.083","1.04","0.16","0.0","","","","","0.0","1","0.000","-1.00","1.00","0.0"
"360","Robbie Chosen","WAS","WR","3","2025","39","-0.154","1.36","0.23","12.8","10.3","2.6","0.0","30.8","9","5","53","0","127","9.3","35","-0.114","1.37","0.23","14.3","4","-0.500","1.25","0.25","0.0","","","","","0.0","","","","","0.0"
"361","Hassan Haskins","LAC","RB","11","2025","39","0.000","0.33","0.10","0.0","0.0","0.0","0.0","0.0","4","4","13","0","-4","-2.6","2","0.000","","","0.0","2","0.000","","","0.0","","","","","0.0","35","0.000","0.36","0.11","0.0"
"362","KhaDarel Hodge","ATL","WR","11","2025","38","-0.053","0.82","0.26","13.2","13.2","0.0","0.0","18.4","10","3","31","0","150","9.8","31","-0.129","0.77","0.26","9.7","7","0.286","1.00","0.29","28.6","","","","","0.0","","","","","0.0"
"363","Jonathan Mingo","DAL","WR","6","2025","38","-0.079","0.64","0.10","2.6","2.6","0.0","0.0","10.5","4","1","25","0","58","10.1","29","-0.069","0.83","0.13","3.4","9","-0.111","","","0.0","","","","","0.0","","","","","0.0"
"364","Kameron Johnson","TB","WR","17","2025","38","-0.105","1.64","0.18","5.3","5.3","0.0","0.0","15.8","7","4","64","1","90","8.6","22","-0.091","","0.14","4.5","16","-0.125","3.76","0.24","6.3","","","","","0.0","","","","","0.0"
"365","Savion Williams","GB","WR","12","2025","38","0.026","2.00","0.26","5.3","5.3","0.0","0.0","2.6","10","10","78","1","14","3.2","12","0.000","1.33","0.08","8.3","21","0.048","2.86","0.38","4.8","","","","","0.0","5","0.000","0.40","0.20","0.0"
"366","Nate Adkins","DEN","TE","9","2025","38","0.000","1.17","0.24","2.6","2.6","0.0","0.0","2.6","10","6","48","1","37","1.6","4","0.000","3.75","0.50","25.0","5","0.000","4.67","0.67","0.0","28","0.000","0.17","0.13","0.0","1","0.000","","","0.0"
"367","Jaret Patterson","LAC","RB","6","2025","37","0.000","0.22","0.11","0.0","0.0","0.0","0.0","0.0","4","3","8","0","-4","-0.5","2","0.000","","","0.0","","","","","0.0","2","0.000","","","0.0","33","0.000","0.24","0.12","0.0"
"368","Austin Ekeler","WAS","RB","2","2025","37","0.000","1.03","0.19","0.0","0.0","0.0","0.0","0.0","7","5","38","0","10","-0.8","1","0.000","","","0.0","12","0.000","","","0.0","","","","","0.0","24","0.000","1.58","0.29","0.0"
"369","David Moore","CAR","WR","4","2025","36","0.083","0.14","0.03","8.3","8.3","0.0","0.0","0.0","1","1","5","0","5","7.8","26","0.115","0.19","0.04","11.5","10","0.000","","","0.0","","","","","0.0","","","","","0.0"
"370","Tahj Washington","MIA","WR","6","2025","34","-0.118","1.09","0.15","2.9","2.9","0.0","0.0","14.7","5","3","37","0","115","8.8","24","-0.125","1.54","0.17","4.2","10","-0.100","","0.10","0.0","","","","","0.0","","","","","0.0"
"371","James Conner","ARZ","RB","3","2025","34","0.000","1.12","0.26","0.0","0.0","0.0","0.0","0.0","9","8","38","1","-6","-2.6","1","0.000","","","0.0","","","","","0.0","","","","","0.0","33","0.000","1.15","0.27","0.0"
"372","Jaylen Wright","MIA","RB","10","2025","33","0.000","1.29","0.26","0.0","0.0","0.0","0.0","0.0","9","5","44","0","-33","-3.0","1","0.000","","","0.0","8","0.000","","0.13","0.0","","","","","0.0","24","0.000","1.76","0.32","0.0"
"373","Evan Hull","NO","RB","6","2025","32","0.000","0.19","0.03","0.0","0.0","0.0","0.0","0.0","1","1","6","0","-3","-1.2","6","0.000","","","0.0","","","","","0.0","","","","","0.0","26","0.000","0.23","0.04","0.0"
"374","Justin Watson","HST","WR","3","2025","32","0.125","0.94","0.13","12.5","12.5","0.0","0.0","0.0","4","3","30","0","39","9.4","8","0.000","","","0.0","24","0.167","1.25","0.17","16.7","","","","","0.0","","","","","0.0"
"375","Efton Chism","NE","WR","8","2025","31","0.097","2.34","0.09","12.9","12.9","0.0","0.0","3.2","3","3","75","1","38","9.9","23","0.043","1.46","0.04","8.7","7","0.143","4.29","0.14","14.3","1","1.000","10.00","1.00","100.0","","","","","0.0"
"376","Jake Bobo","SEA","WR","11","2025","31","-0.097","0.65","0.06","0.0","0.0","0.0","0.0","9.7","2","2","20","0","12","8.3","18","-0.167","","","0.0","13","0.000","1.54","0.15","0.0","","","","","0.0","","","","","0.0"
"377","Theo Wease","MIA","WR","3","2025","31","-0.032","4.34","0.31","3.2","0.0","3.2","0.0","9.7","10","6","139","1","140","9.4","28","-0.036","4.79","0.34","3.6","3","0.000","","","0.0","","","","","0.0","","","","","0.0"
"378","Tip Reiman","ARZ","TE","4","2025","31","-0.032","0.56","0.16","0.0","0.0","0.0","0.0","3.2","5","3","18","0","24","3.8","2","0.000","","","0.0","3","0.000","","","0.0","25","-0.040","0.72","0.20","0.0","1","0.000","","","0.0"
"379","Keleki Latu","BUF","TE","5","2025","31","0.000","1.13","0.13","3.2","3.2","0.0","0.0","3.2","4","4","35","0","12","4.7","6","0.167","","","16.7","10","0.000","0.70","0.10","0.0","15","-0.067","1.87","0.20","0.0","","","","","0.0"
"380","Jalen Royals","KC","WR","7","2025","30","-0.167","0.13","0.10","0.0","0.0","0.0","0.0","16.7","3","2","4","0","21","5.4","21","-0.143","0.09","0.09","0.0","9","-0.222","0.22","0.11","0.0","","","","","0.0","","","","","0.0"
"381","Ben Sims","GB, MIN","TE","9","2025","29","-0.034","1.03","0.21","0.0","0.0","0.0","0.0","3.4","6","3","30","0","64","4.7","4","-0.250","2.25","0.25","0.0","6","0.000","3.00","0.50","0.0","19","0.000","0.16","0.11","0.0","","","","","0.0"
"382","Brenden Bates","HST, CLV","TE","9","2025","28","-0.036","1.66","0.17","0.0","0.0","0.0","0.0","3.6","5","4","48","0","38","3.6","1","0.000","","","0.0","1","0.000","","","0.0","26","-0.038","1.78","0.19","0.0","","","","","0.0"
"383","Anthony Gould","IND","WR","11","2025","28","-0.071","0.21","0.07","0.0","0.0","0.0","0.0","7.1","2","2","6","0","-2","5.3","3","-0.333","","","0.0","25","-0.040","0.24","0.08","0.0","","","","","0.0","","","","","0.0"
"384","Robert Tonyan","KC","TE","16","2025","28","0.000","0.04","0.04","3.6","3.6","0.0","0.0","3.6","1","1","1","0","1","5.0","4","0.250","","","25.0","7","-0.143","","","0.0","17","0.000","0.06","0.06","0.0","","","","","0.0"
"385","Zamir White","LV","RB","5","2025","27","0.000","0.89","0.22","0.0","0.0","0.0","0.0","0.0","6","4","24","0","-9","-3.6","","","","","0.0","","","","","0.0","","","","","0.0","27","0.000","0.89","0.22","0.0"
"386","Colson Yankoff","WAS","TE","14","2025","26","0.038","0.69","0.12","3.8","3.8","0.0","0.0","0.0","3","2","18","0","18","4.3","4","0.000","","0.25","0.0","10","0.000","","","0.0","10","0.100","","","10.0","2","0.000","9.00","1.00","0.0"
"387","LaJohntay Wester","BLT","WR","16","2025","26","0.000","","","7.7","7.7","0.0","0.0","7.7","0","0","0","0","0","8.9","9","0.000","","","11.1","17","0.000","","","5.9","","","","","0.0","","","","","0.0"
"388","Tom Kennedy","DET","WR","6","2025","26","0.000","1.38","0.15","11.5","11.5","0.0","0.0","11.5","4","4","36","0","31","8.9","8","0.125","0.88","0.13","12.5","18","-0.056","1.61","0.17","11.1","","","","","0.0","","","","","0.0"
"389","Ross Dwelley","DET","TE","10","2025","26","0.038","0.27","0.15","3.8","0.0","3.8","0.0","3.8","4","2","7","0","7","4.8","2","0.000","","","0.0","7","0.000","","","0.0","17","0.059","0.41","0.24","5.9","","","","","0.0"
"390","Lucas Krull","DEN","TE","3","2025","25","0.000","0.58","0.15","0.0","0.0","0.0","0.0","0.0","4","2","15","0","20","4.7","3","0.000","","","0.0","10","0.000","0.90","0.20","0.0","12","0.000","0.46","0.15","0.0","","","","","0.0"
"391","David Martin-Robinson","TEN","TE","15","2025","25","0.040","1.20","0.20","8.0","8.0","0.0","0.0","4.0","5","4","30","1","34","4.8","4","0.000","","","0.0","4","0.000","","0.25","0.0","16","0.063","1.88","0.25","12.5","1","0.000","","","0.0"
"392","Britain Covey","PHI","WR","6","2025","25","-0.080","0.77","0.15","0.0","0.0","0.0","0.0","8.0","4","2","20","0","8","5.7","11","-0.182","","0.18","0.0","14","0.000","1.33","0.13","0.0","","","","","0.0","","","","","0.0"
"393","Kendre Miller","NO","RB","7","2025","24","0.000","1.25","0.21","0.0","0.0","0.0","0.0","0.0","5","5","30","0","-6","-3.7","1","0.000","","","0.0","2","0.000","1.00","0.50","0.0","","","","","0.0","21","0.000","1.33","0.19","0.0"
"394","Devin Culp","TB","TE","11","2025","23","-0.043","0.26","0.04","0.0","0.0","0.0","0.0","4.3","1","1","6","1","11","8.7","8","-0.125","","","0.0","6","0.000","1.00","0.17","0.0","9","0.000","","","0.0","","","","","0.0"
"395","Miles Sanders","DAL","RB","4","2025","23","0.000","1.30","0.35","0.0","0.0","0.0","0.0","0.0","8","8","30","0","-14","-1.9","","","","","0.0","","","","","0.0","","","","","0.0","23","0.000","1.30","0.35","0.0"
"396","Albert Okwuegbunam","LV","TE","1","2025","22","0.045","1.57","0.26","9.1","9.1","0.0","0.0","4.5","6","5","36","0","20","4.4","","","","","0.0","11","0.091","1.36","0.36","18.2","11","0.000","1.75","0.17","0.0","","","","","0.0"
"397","Devin Duvernay","CHI","WR","17","2025","21","-0.095","1.18","0.23","4.8","4.8","0.0","0.0","14.3","5","2","26","0","84","10.2","10","-0.200","2.18","0.27","0.0","9","0.000","0.22","0.22","11.1","1","0.000","","","0.0","1","0.000","","","0.0"
"398","Ryan Miller","TB","WR","13","2025","21","0.143","1.55","0.18","19.0","14.3","4.8","0.0","9.5","4","2","34","1","70","9.9","16","0.063","1.18","0.18","18.8","5","0.400","2.80","0.20","20.0","","","","","0.0","","","","","0.0"
"399","Xavier Restrepo","TEN","WR","2","2025","21","-0.143","1.95","0.29","0.0","0.0","0.0","0.0","14.3","6","3","41","0","64","8.8","5","-0.200","","","0.0","16","-0.125","2.56","0.38","0.0","","","","","0.0","","","","","0.0"
"400","Simi Fehoko","ARZ","WR","7","2025","20","-0.100","","","0.0","0.0","0.0","0.0","10.0","0","0","0","0","0","6.2","16","-0.125","","","0.0","4","0.000","","","0.0","","","","","0.0","","","","","0.0"
"401","Ronnie Bell","NO","WR","2","2025","20","-0.050","1.15","0.20","5.0","5.0","0.0","0.0","10.0","4","2","23","1","91","5.9","16","0.000","1.44","0.25","6.3","4","-0.250","","","0.0","","","","","0.0","","","","","0.0"
"402","Jaleel McLaughlin","DEN","RB","8","2025","20","0.000","1.29","0.24","0.0","0.0","0.0","0.0","0.0","5","4","27","0","-18","-1.8","2","0.000","","","0.0","","","","","0.0","","","","","0.0","18","0.000","1.42","0.26","0.0"
"403","Jawhar Jordan","HST","RB","4","2025","20","0.000","1.70","0.35","0.0","0.0","0.0","0.0","0.0","7","7","34","0","-10","-1.1","3","0.000","3.00","0.33","0.0","3","0.000","-1.33","0.33","0.0","","","","","0.0","14","0.000","2.07","0.36","0.0"
"404","Russell Gage","SF","WR","1","2025","19","0.053","","","10.5","10.5","0.0","0.0","5.3","0","0","0","0","0","4.7","9","-0.111","","","0.0","10","0.200","","","20.0","","","","","0.0","","","","","0.0"
"405","Moliki Matavao","NO","TE","6","2025","19","0.000","0.53","0.11","0.0","0.0","0.0","0.0","0.0","2","2","10","0","4","8.9","2","0.000","","","0.0","7","0.000","0.57","0.14","0.0","10","0.000","0.60","0.10","0.0","","","","","0.0"
"406","Jaydon Blue","DAL","RB","5","2025","19","0.000","0.26","0.05","0.0","0.0","0.0","0.0","0.0","1","1","5","0","-5","-1.8","1","0.000","","","0.0","","","","","0.0","","","","","0.0","18","0.000","0.28","0.06","0.0"
"407","Sal Cannella","CLV","TE","2","2025","19","0.000","0.58","0.21","10.5","10.5","0.0","0.0","10.5","4","2","11","0","51","7.7","3","0.333","2.00","0.33","33.3","6","-0.167","","0.17","0.0","10","0.000","0.50","0.20","10.0","","","","","0.0"
"408","Pharaoh Brown","ARZ","TE","7","2025","18","-0.056","0.06","0.11","0.0","0.0","0.0","0.0","5.6","2","2","1","0","-1","4.7","","","","","0.0","1","0.000","","","0.0","16","-0.063","0.06","0.13","0.0","1","0.000","","","0.0"
"409","Tyler Goodson","IND","RB","11","2025","18","0.000","0.42","0.16","0.0","0.0","0.0","0.0","0.0","3","2","8","0","-2","-2.8","1","0.000","","","0.0","2","0.000","","","0.0","","","","","0.0","15","0.000","0.53","0.20","0.0"
"410","Tahj Brooks","CIN","RB","12","2025","17","0.000","0.53","0.12","0.0","0.0","0.0","0.0","0.0","2","1","9","0","-4","-4.3","1","0.000","","","0.0","","","","","0.0","","","","","0.0","16","0.000","0.56","0.13","0.0"
