,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Overall,Overall,Overall,Overall,Overall,Overall,Overall,Overall,Man,Man,Man,Man,Man,Man,Man,Man,Zone,Zone,Zone,Zone,Zone,Zone,Zone,Zone,Single-High,Single-High,Single-High,Single-High,Single-High,Single-High,Single-High,Single-High,Two-High,Two-High,Two-High,Two-High,Two-High,Two-High,Two-High,Two-High
Season,Rank,Name,Team,POS,G,WEEK,OPP,DB %,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB,DB,CMP %,YPA,TD,INT,RATE,EPA/DB,FP/DB
2023,487,Mitchell Trubisky,PIT,QB,1,15,IND,21.311475409836063,26,69.6,7.35,1,2,68.9,-0.092,0.34,0,0,0,0,0,0,0,0,25,68.2,7.5,0,2,52.3,-0.155,0.18,13,69.2,8.15,0,1,61.7,0.382,0.25,13,70,6.3,1,1,80.4,-0.566,0.42
2023,488,Tim Boyle,NYJ,QB,1,13,ATL,30.23255813953488,26,56,5.92,0,1,56.8,-0.18,0.19,6,50,3.33,0,0,57.6,-0.484,0.13,19,61.1,7.11,0,1,59.5,-0.032,0.22,13,41.7,4.92,0,1,22.6,-0.381,0.1,13,69.2,6.85,0,0,88.3,0.022,0.27
2023,489,Mason Rudolph,PIT,QB,1,17,SEA,31.70731707317073,26,75,11.42,0,0,112.2,0.419,0.43,6,60,14.2,0,0,104.2,0.215,0.47,20,78.9,10.68,0,0,111.2,0.48,0.42,15,61.5,13.38,0,0,105.4,0.214,0.48,11,90.9,9.09,0,0,104.5,0.698,0.36
2023,490,Jake Browning,CIN,QB,1,14,IND,9.187279151943462,26,75,11.46,2,1,122.7,0.269,0.72,2,100,1,0,0,79.2,-0.772,0.22,22,71.4,12.24,1,1,108.6,0.29,0.61,15,71.4,10.64,1,0,129.8,0.474,0.69,11,80,12.6,1,1,112.5,-0.011,0.75
2023,491,Easton Stick,LAC,QB,1,14,DEN,13.19796954314721,26,54.2,7.46,0,0,78.3,-0.259,0.28,7,42.9,5.29,0,0,59.8,0.032,0.21,19,58.8,8.35,0,0,85.9,-0.366,0.3,18,50,4.25,0,0,61.5,-0.611,0.15,8,62.5,13.88,0,0,106.3,0.534,0.56
2023,492,Gardner Minshew,IND,QB,1,18,HST,4.770642201834862,26,54.2,5.88,0,0,71.7,-0.146,0.25,4,25,1.75,0,0,39.6,-1.243,0.07,21,63.2,7.05,0,0,84.1,0.063,0.3,15,53.8,6,0,0,72,-0.12,0.27,11,54.5,5.73,0,0,71.4,-0.181,0.23
2023,493,Tua Tagovailoa,MIA,QB,1,3,DEN,4.297520661157025,26,88.5,11.88,4,0,155.8,1.014,1.09,11,81.8,9.73,3,0,146.8,1.147,1.48,14,100,14.43,1,0,142.6,1.056,0.86,10,90,10.2,2,0,148.8,1.245,1.21,16,87.5,12.94,2,0,158.3,0.87,1.02
2023,494,Brock Purdy,SF,QB,1,2,LA,5.316973415132924,26,68,8.24,0,0,93.1,0.125,0.32,8,37.5,6.13,0,0,58.9,-0.249,0.24,18,82.4,9.24,0,0,105.1,0.292,0.35,12,75,9.33,0,0,103.5,0.458,0.37,14,61.5,7.23,0,0,83.5,-0.159,0.27
2023,495,Kenny Pickett,PIT,QB,1,10,GB,7.202216066481995,26,60.9,5.48,0,0,75.6,-0.182,0.25,10,33.3,4.33,0,0,47.9,-0.456,0.27,16,78.6,6.21,0,0,92.6,-0.011,0.24,17,60,6.47,0,0,79,-0.22,0.25,9,62.5,3.63,0,0,69.3,-0.111,0.25
2023,496,Russell Wilson,DEN,QB,1,12,CLV,4.734848484848484,25,59.1,6.09,1,0,91.9,0.057,0.43,9,55.6,9.33,1,0,124.3,0.894,0.82,15,61.5,3.85,0,0,69.4,-0.337,0.23,15,53.3,5.67,1,0,92.4,0.415,0.49,10,71.4,7,0,0,90.8,-0.48,0.34
2023,497,Ryan Tannehill,TEN,QB,1,17,HST,9.25925925925926,25,80,8.4,0,0,101.7,-0.097,0.27,0,0,0,0,0,0,0,0,20,93.8,10.13,0,0,108.9,0.111,0.32,2,0,0,0,0,39.6,-1.068,0,23,84.2,8.84,0,0,103.5,-0.013,0.29
2023,498,Jimmy Garoppolo,LV,QB,1,2,BUF,13.089005235602095,25,66.7,7.71,1,2,68.9,-0.098,0.38,8,62.5,9.25,1,1,92.7,0.144,0.74,17,68.8,6.94,0,1,62.2,-0.212,0.21,13,69.2,8,1,1,86.7,0.16,0.55,12,63.6,7.36,0,1,47.9,-0.377,0.2
2023,499,Lamar Jackson,BLT,QB,1,17,MIA,4.464285714285714,25,85.7,15.29,5,0,158.3,1.161,1.42,7,85.7,20,2,0,158.3,2.273,1.94,18,85.7,12.93,3,0,158.3,0.729,1.21,17,81.3,16.25,5,0,158.3,1.459,1.8,8,100,12.2,0,0,117.5,0.527,0.6
2023,500,Lamar Jackson,BLT,QB,1,4,CLV,4.464285714285714,25,78.9,9.79,2,0,142.5,0.226,0.65,12,80,10.5,0,0,110.4,0.147,0.38,12,75,9.25,1,0,142.7,0.042,0.63,21,73.3,8.47,2,0,138.1,0.126,0.67,4,100,14.75,0,0,118.8,0.752,0.59
2023,501,Gardner Minshew,IND,QB,1,17,LV,4.587155963302752,25,65.2,9.74,1,0,111.5,0.426,0.53,10,44.4,8.89,1,0,113.2,0.174,0.72,15,78.6,10.29,0,0,109.5,0.595,0.41,15,42.9,6.93,0,0,66.7,0.08,0.26,10,100,14.11,1,0,155.8,0.946,0.95
2023,502,Gardner Minshew,IND,QB,1,2,HST,4.587155963302752,25,82.6,7.43,1,0,112.1,0.32,0.45,7,66.7,5.83,1,0,121.5,0.578,0.8,18,88.2,8,0,0,100,0.219,0.31,15,69.2,7.92,1,0,118.4,0.417,0.56,10,100,6.8,0,0,95,0.173,0.27
2023,503,Brock Purdy,SF,QB,1,15,ARZ,5.112474437627812,25,64,9.68,4,0,135.3,0.727,1.03,3,66.7,4.33,1,0,115.3,0.57,1.51,17,70.6,11.47,2,0,147.9,0.877,0.93,9,55.6,7.56,1,0,116.9,0.503,0.75,16,68.8,10.88,3,0,144.3,0.852,1.19
2023,504,Brock Purdy,SF,QB,1,5,DAL,5.112474437627812,25,70.8,10.5,4,0,144.4,0.742,1.04,5,60,7.6,1,0,123.3,0.781,1.1,18,70.6,12,2,0,150.1,0.707,0.9,18,70.6,10.76,3,0,145.3,0.749,1.07,7,71.4,9.86,1,0,142.3,0.723,0.97
2023,505,Aidan O'Connell,LV,QB,1,9,NYG,6.811989100817439,25,64,8.36,0,0,90.3,0.304,0.33,16,56.3,7.94,0,0,82,0.067,0.32,8,75,9.38,0,0,103.6,0.68,0.38,14,42.9,7.93,0,0,70.8,-0.089,0.32,11,90.9,8.91,0,0,103.8,0.804,0.36
2023,506,Matthew Stafford,LA,QB,1,8,DAL,4.2477876106194685,24,59.1,7.36,1,1,78.2,-0.175,0.43,10,33.3,5.33,1,1,49.5,-0.993,0.49,14,76.9,8.77,0,0,102.7,0.41,0.39,20,52.6,6.63,1,1,69.2,-0.4,0.4,4,100,12,0,0,116.7,0.952,0.58
2023,507,Derek Carr,NO,QB,1,13,DET,4.081632653061225,24,77.3,10.27,1,1,105.5,0.305,0.5,8,71.4,12.57,1,0,153.3,0.659,0.94,16,80,9.2,0,1,77.2,0.129,0.28,14,61.5,10.15,0,1,63.6,0.051,0.31,10,100,10.44,1,0,147.2,0.662,0.78
2023,508,Taylor Heinicke,ATL,QB,1,8,TEN,15.286624203821656,24,57.1,8.33,1,0,100.3,0.258,0.52,2,50,26,0,0,95.8,1.528,1.04,21,55.6,6.39,0,0,75,0.064,0.29,8,50,10,0,0,85.4,0.343,0.4,16,61.5,7.31,1,0,109.5,0.215,0.57
2023,509,Marcus Mariota,PHI,QB,1,18,NYG,85.71428571428571,24,65,7.4,1,1,82.9,-0.17,0.42,15,61.5,6.92,0,1,50.2,-0.641,0.17,9,71.4,8.29,1,0,135.7,0.615,0.84,17,60,7.6,1,1,78.2,-0.457,0.44,7,80,6.8,0,0,95,0.529,0.37
2023,510,Dak Prescott,DAL,QB,1,1,NYG,3.6585365853658534,24,54.2,5.96,0,0,72,0.174,0.24,11,63.6,9.27,0,0,93.8,0.532,0.37,11,45.5,3.36,0,0,54,-0.099,0.13,12,50,7.92,0,0,76.7,0.143,0.32,12,58.3,4,0,0,67.4,0.205,0.16
2023,511,Nick Mullens,MIN,QB,1,17,GB,14.545454545454545,24,59.1,5.14,1,0,87.9,-0.116,0.38,2,50,6,0,0,68.8,-1.194,0.24,18,68.8,5.94,0,0,84.1,0.183,0.24,7,71.4,8,0,0,94.9,0.341,0.32,17,53.3,3.8,1,0,84.6,-0.305,0.4
2023,512,Tua Tagovailoa,MIA,QB,1,13,WAS,3.9669421487603307,24,75,11.67,2,0,141,0.82,0.8,1,100,78,1,0,158.3,7.639,7.12,23,73.9,8.78,1,0,114.8,0.523,0.53,6,83.3,27,2,0,158.3,2.473,2.41,18,72.2,6.56,0,0,89.6,0.269,0.26
2023,513,Jalen Hurts,PHI,QB,1,17,ARZ,3.858520900321544,24,78.3,7.26,3,1,118.4,0.493,0.79,3,66.7,5.67,1,0,120.8,0.319,1.56,17,88.2,8.29,1,0,120.8,0.496,0.57,12,63.6,8.09,1,1,81.3,0.65,0.66,12,91.7,6.5,2,0,133.3,0.335,0.93
2023,514,Justin Fields,CHI,QB,1,18,GB,5.25164113785558,24,68.8,9.25,0,0,97.9,0.016,0.3,10,66.7,12.67,0,0,109.7,0.025,0.36,14,70,7.2,0,0,90.4,0.009,0.26,14,66.7,11.11,0,0,103.9,0.066,0.36,10,71.4,6.86,0,0,90.2,-0.055,0.22
2023,515,Mac Jones,NE,QB,1,4,DAL,6.33245382585752,24,57.1,7.14,0,2,39.9,-0.584,0.2,11,60,5.4,0,1,35,-0.245,0.14,12,60,9.6,0,1,52.5,-0.828,0.26,18,66.7,8.47,0,1,65.1,-0.236,0.27,6,33.3,3.83,0,1,6.3,-1.626,-0.01
2023,516,Mac Jones,NE,QB,1,5,NO,6.33245382585752,24,54.5,5,0,2,30.5,-0.778,0.1,10,40,1.7,0,2,8.3,-1.702,-0.13,14,66.7,7.75,0,0,89.9,-0.118,0.27,14,42.9,3.93,0,2,14.6,-1.173,0.01,10,75,6.88,0,0,93.2,-0.225,0.22
2023,517,Zach Wilson,NYJ,QB,1,1,BUF,5.466970387243736,24,66.7,6.67,1,1,81.4,-0.109,0.38,2,100,5,0,0,87.5,0.693,0.2,20,64.7,7.47,0,1,62.6,-0.197,0.23,10,66.7,3.11,0,1,31,-0.566,0.07,14,66.7,9.33,1,0,124.3,0.217,0.61
2023,518,Desmond Ridder,ATL,QB,1,12,NO,5.47945205479452,24,61.9,8,1,2,63.3,0.044,0.51,6,60,7.2,0,1,42.5,-0.252,0.17,17,66.7,8.8,1,0,116.5,0.418,0.71,14,69.2,7.69,1,1,85.4,0.034,0.59,10,50,8.5,0,1,39.6,0.057,0.39
2023,519,Jimmy Garoppolo,LV,QB,1,6,NE,12.041884816753926,23,63.6,7.36,1,1,82,0.207,0.42,7,42.9,4.57,0,1,17.3,-0.557,0.04,14,76.9,9.08,0,0,104,0.578,0.35,9,62.5,9.75,0,1,55.2,0.067,0.26,14,64.3,6,1,0,104.5,0.297,0.53
2023,520,Joshua Dobbs,ARZ,QB,1,3,DAL,4.781704781704782,23,81,9,1,0,120,0.198,0.5,14,69.2,4.31,1,0,103.4,-0.003,0.45,9,100,16.63,0,0,118.8,0.512,0.59,18,76.5,10.29,0,0,108.7,0.356,0.39,5,100,3.5,1,0,120.8,-0.37,0.91
2023,521,Mason Rudolph,PIT,QB,1,18,BLT,28.04878048780488,23,90,7.6,1,0,115,-0.105,0.44,3,66.7,3,0,0,70.1,-0.099,0.12,20,94.1,8.41,1,0,121.3,-0.105,0.49,10,88.9,4.11,0,0,83.8,-0.298,0.15,13,90.9,10.45,1,0,140.5,0.044,0.66
2023,522,Josh Allen,BUF,QB,1,16,LAC,3.5330261136712746,23,71.4,11.29,1,1,104.7,0.425,0.56,3,66.7,7.67,0,0,89.6,0.228,0.31,20,72.2,11.89,1,1,107.2,0.455,0.6,12,63.6,10.45,0,0,98.7,0.336,0.38,11,80,12.2,1,1,111.3,0.522,0.75
2023,523,Zach Wilson,NYJ,QB,1,11,BUF,5.239179954441914,23,46.7,5.4,1,1,57.9,-0.368,0.34,5,100,15,0,0,118.8,-0.399,0.26,16,41.7,4.75,0,1,21.9,-0.555,0.13,11,60,6,0,0,77.1,-0.383,0.21,12,40,5.1,1,1,50.4,-0.354,0.45
2023,524,Sam Howell,WAS,QB,1,16,NYJ,3.244005641748942,23,27.3,2.55,0,2,1.7,-1.021,0.01,10,0,0,0,0,39.6,-0.983,0,13,46.2,4.31,0,2,18.9,-1.051,0.02,14,0,0,0,1,7.5,-1.266,-0.07,9,66.7,6.22,0,1,44,-0.64,0.14
2023,525,Aidan O'Connell,LV,QB,1,16,KC,6.267029972752043,23,42.9,2.95,0,0,50.3,-0.564,0.11,10,37.5,1.63,0,0,45.8,-0.921,0.05,12,41.7,4,0,0,53.5,-0.202,0.16,11,40,4.4,0,0,53.8,-0.441,0.16,12,45.5,1.64,0,0,52.5,-0.677,0.06
2023,526,Bryce Young,CAR,QB,1,18,TB,3.7096774193548385,23,61.1,5.22,0,0,74.8,-0.506,0.27,3,50,4,0,0,60.4,0.068,0.11,20,62.5,5.38,0,0,76.6,-0.592,0.29,17,76.9,6.92,0,0,95,-0.379,0.35,6,20,0.8,0,0,39.6,-0.864,0.03
2023,527,Geno Smith,SEA,QB,1,4,NYG,4,22,65,5.5,1,0,95.8,-0.415,0.38,8,25,4,0,0,43.8,-0.997,0.16,13,90.9,6.55,0,0,93.9,-0.24,0.22,12,54.5,4.18,0,0,65,-0.468,0.15,10,77.8,7.11,1,0,133.3,-0.351,0.66
2023,528,Mac Jones,NE,QB,1,12,NYG,5.804749340369393,22,57.1,4.24,0,2,27.8,-0.451,0.07,13,41.7,2.67,0,1,14.6,-0.922,0.02,9,77.8,6.33,0,1,53.5,0.231,0.14,17,52.9,4.94,0,1,42.3,-0.113,0.14,5,75,1.25,0,1,37.5,-1.597,-0.16
2023,529,Brock Purdy,SF,QB,1,4,ARZ,4.4989775051124745,22,95.2,13.48,1,0,134.6,1.038,0.7,4,75,7.25,0,0,94.8,1.331,0.29,17,100,15.5,0,0,118.8,0.913,0.58,15,92.9,11.79,0,0,115.8,0.923,0.44,7,100,16.86,1,0,158.3,1.285,1.25
2023,530,Desmond Ridder,ATL,QB,1,1,CAR,5.0228310502283104,22,83.3,6.39,1,0,111.8,-0.202,0.39,3,100,14,0,0,118.8,-0.663,0.37,19,81.3,5.44,1,0,110.2,-0.129,0.39,19,80,6.53,0,0,93.9,-0.291,0.21,3,100,5.67,1,0,129.9,0.361,1.56
2023,531,Kirk Cousins,MIN,QB,1,4,CAR,6.3444108761329305,21,63.2,7.32,2,2,80.7,-0.518,0.55,5,50,2.25,1,0,95.8,0.047,0.87,16,66.7,8.67,1,2,76.4,-0.695,0.45,13,66.7,7.92,2,1,95.5,-0.41,0.83,8,57.1,6.29,0,1,36.3,-0.694,0.1
2023,532,Derek Carr,NO,QB,1,10,MIN,3.571428571428571,21,72.2,6.11,0,0,87.7,-0.097,0.26,2,0,0,0,0,39.6,-0.764,0.5,19,76.5,6.47,0,0,92.8,-0.027,0.23,11,66.7,7,0,0,86.8,-0.137,0.32,10,77.8,5.22,0,0,88.4,-0.053,0.19
2023,533,Derek Carr,NO,QB,1,3,GB,3.571428571428571,21,72.2,5.72,1,0,104.6,0.004,0.39,1,100,0,0,0,79.2,-1.369,0,18,73.3,6.33,0,0,89.6,-0.042,0.21,14,72.7,6.36,0,0,89.2,-0.2,0.2,7,71.4,4.71,1,0,120.8,0.41,0.76
2023,534,Taylor Heinicke,ATL,QB,1,10,ARZ,13.375796178343949,21,53.3,3.67,1,0,84,-0.192,0.46,5,33.3,0.67,1,0,81.9,-0.199,1.04,15,58.3,4.42,0,0,69.1,-0.105,0.3,5,66.7,4.33,1,0,115.3,0.228,1.12,16,50,3.5,0,0,58.3,-0.324,0.26
2023,535,Trevor Siemian,NYJ,QB,1,18,NE,12.574850299401197,21,40,3.5,0,0,50,-0.524,0.13,12,16.7,2.83,0,0,39.6,-0.821,0.11,8,71.4,4.14,0,0,78.9,-0.155,0.14,13,30.8,3.77,0,0,43.4,-0.46,0.15,8,57.1,3,0,0,62.2,-0.629,0.1
2023,536,Jake Browning,CIN,QB,1,11,BLT,7.420494699646643,21,57.1,4.86,1,0,93.8,-0.071,0.51,7,60,4.8,1,0,111.7,0.618,1.17,13,55.6,4.89,0,0,68.8,-0.429,0.17,12,50,4.75,0,0,63.5,0.177,0.44,9,66.7,5,1,0,118.1,-0.401,0.61
2023,537,Justin Herbert,LAC,QB,1,14,DEN,4.069767441860465,21,52.9,5.65,0,1,45.2,-0.931,0.14,7,40,5.2,0,1,17.5,-2.002,0.01,14,58.3,5.83,0,0,75,-0.395,0.2,13,40,3.8,0,0,51.3,-1.058,0.12,8,71.4,8.29,0,1,56.5,-0.724,0.16
2023,538,Desmond Ridder,ATL,QB,1,15,CAR,4.794520547945205,21,60,7.6,1,1,79.6,0.114,0.44,1,100,9,0,0,104.2,1.196,0.36,20,57.9,7.53,1,1,77.3,0.06,0.44,12,63.6,4.73,1,0,105.1,0.183,0.52,9,55.6,11.11,0,1,55.1,0.022,0.33
2023,539,Case Keenum,HST,QB,1,16,CLV,33.89830508474576,20,64.7,3.65,0,2,31.6,-0.906,0.02,6,60,2.8,0,1,25,-0.998,-0.07,14,66.7,4,0,1,39.6,-0.866,0.07,13,63.6,3.55,0,1,32,-0.741,0.04,7,66.7,3.83,0,1,34,-1.212,-0.01
2023,540,Joe Burrow,CIN,QB,1,11,BLT,4.962779156327544,20,64.7,5.94,1,0,100.4,0.166,0.44,7,85.7,7.43,1,0,137.2,0.742,0.87,13,50,4.9,0,0,64.2,-0.144,0.2,14,61.5,5.08,1,0,100.2,0.137,0.47,6,75,8.75,0,0,101,0.233,0.35
2023,541,Will Levis,TEN,QB,1,11,JAX,6.8493150684931505,20,76.5,9.29,2,0,143.8,0.206,0.74,3,100,6.5,1,0,133.3,-0.249,1.51,17,73.3,9.67,1,0,125.7,0.286,0.6,7,60,4.8,0,0,72.1,-0.669,0.14,13,83.3,11.17,2,0,152.8,0.677,1.06
2023,542,Josh Allen,BUF,QB,1,15,DAL,2.9185867895545314,19,46.7,6.27,1,0,89.3,0.056,0.5,12,33.3,5.89,1,0,91.4,0.052,0.65,7,66.7,6.83,0,0,86.1,0.062,0.23,15,36.4,4.27,1,0,80.5,-0.141,0.51,4,75,11.75,0,0,113.5,0.793,0.47
2023,543,Jalen Hurts,PHI,QB,1,18,NYG,3.054662379421222,19,43.8,3.44,0,1,26.8,-0.917,0.07,6,40,2.8,0,0,47.9,-1.887,0.09,13,45.5,3.73,0,1,17.6,-0.469,0.06,15,33.3,2.17,0,1,7.6,-1.147,0.02,4,75,7.25,0,0,94.8,-0.052,0.29
2023,544,Tyrod Taylor,NYG,QB,1,16,PHI,8.071748878923767,18,43.8,8.31,1,1,68,0.171,0.58,4,25,3,0,0,39.6,-1.181,0.12,11,66.7,13.44,1,0,146.8,0.865,0.99,10,44.4,5.11,0,0,60.4,-0.021,0.33,8,42.9,12.43,1,1,89.6,0.411,0.89
2023,545,Ryan Tannehill,TEN,QB,1,6,BLT,6.666666666666667,18,50,4.75,0,1,37.5,-0.584,0.11,3,33.3,3.33,0,0,43.8,-0.322,0.13,13,63.6,6,0,1,42.2,-0.608,0.13,8,42.9,3.14,0,1,11.3,-0.912,-0.01,10,55.6,6,0,0,73.4,-0.321,0.22
2023,546,Mitchell Trubisky,PIT,QB,1,13,ARZ,14.754098360655737,18,64.7,6.88,1,0,104.3,0.448,0.52,2,100,16.5,0,0,118.8,1.948,0.66,15,57.1,5.86,0,0,74.1,0.195,0.26,2,50,12.5,0,0,95.8,1.333,0.5,16,66.7,6.13,1,0,105.4,0.337,0.52
2023,547,Kenny Pickett,PIT,QB,1,8,JAX,4.986149584487535,18,62.5,4.56,0,0,73.2,-0.343,0.22,2,0,0,0,0,39.6,-1.533,0,15,69.2,5.62,0,0,83.2,-0.141,0.26,6,66.7,5.67,0,0,81.3,-0.192,0.23,12,60,3.9,0,0,68.3,-0.418,0.21
2023,548,Desmond Ridder,ATL,QB,1,8,TEN,4.10958904109589,18,66.7,5.92,0,0,82.3,-0.606,0.18,4,100,7.5,0,0,97.9,0.002,0.25,13,60,5.6,0,0,75.4,-0.733,0.17,11,57.1,5.71,0,0,73.5,-0.793,0.18,7,80,6.2,0,0,92.5,-0.312,0.18
2023,549,Jameis Winston,NO,QB,1,3,GB,34.69387755102041,17,62.5,6.31,0,0,80.5,-0.148,0.24,9,33.3,4.44,0,0,48.4,-0.386,0.18,8,100,8.71,0,0,103,0.12,0.3,16,62.5,6.31,0,0,80.5,-0.085,0.25,1,0,0,0,0,0,-1.167,0
2023,550,Trevor Siemian,NYJ,QB,1,13,ATL,10.179640718562874,17,38.5,5.08,0,0,55.3,-0.42,0.2,4,0,0,0,0,39.6,-0.694,0,13,55.6,7.33,0,0,78.9,-0.336,0.26,5,0,0,0,0,39.6,-1.448,0,12,55.6,7.33,0,0,78.9,0.008,0.29
2023,551,P.J. Walker,CLV,QB,1,12,DEN,13.492063492063492,17,46.2,4.31,0,0,58.5,-0.671,0.13,4,33.3,3,0,0,42.4,-0.552,0.09,13,50,4.7,0,0,63.3,-0.707,0.14,8,42.9,5.86,0,0,62.2,-0.156,0.2,9,50,2.5,0,0,56.3,-1.128,0.07
2023,552,C.J. Beathard,JAX,QB,1,16,TB,26.984126984126984,17,73.3,6.27,1,0,111.5,-0.264,0.49,3,66.7,4.67,1,0,116.7,-0.676,1.52,12,81.8,7.27,0,0,97,-0.067,0.32,6,66.7,7.17,0,0,87.5,-0.511,0.29,11,77.8,5.67,1,0,127.3,-0.129,0.6
2023,553,Sam Darnold,SF,QB,1,16,BLT,30.909090909090907,17,57.1,5.79,1,1,67.9,0.004,0.42,4,66.7,4.67,0,0,77.1,0.052,0.14,11,55.6,6.11,0,1,34.3,-0.214,0.19,3,66.7,9.67,0,0,97.9,0.566,0.39,14,54.5,4.73,1,1,59.7,-0.117,0.43
2023,554,Justin Fields,CHI,QB,1,6,MIN,3.7199124726477026,17,60,5.8,0,1,36.7,-0.483,0.22,3,0,0,0,0,39.6,-1.375,0,14,66.7,6.44,0,1,44.9,-0.292,0.27,6,33.3,0.33,0,1,2.8,-0.797,0.24,11,71.4,8.14,0,0,95.5,-0.312,0.21
2023,555,Tommy DeVito,NYG,QB,1,16,PHI,7.172995780590717,17,56.3,3.44,0,0,63.3,-0.392,0.13,1,0,0,0,0,39.6,-1.579,0,16,60,3.67,0,0,67.4,-0.318,0.14,7,66.7,6.17,0,0,83.3,-0.128,0.21,10,50,1.8,0,0,56.3,-0.577,0.07
2023,556,Tyrod Taylor,NYG,QB,1,5,MIA,7.174887892376682,16,75,7.17,0,0,94.4,0.188,0.3,2,100,4,0,0,83.3,-1.445,0.18,14,72.7,7.45,0,0,93.8,0.421,0.32,6,100,6.8,0,0,95,-0.056,0.26,10,57.1,7.43,0,0,80.7,0.335,0.33
2023,557,Tim Boyle,NYJ,QB,1,11,BUF,17.441860465116278,15,50,2.36,0,1,26.5,-0.846,0.02,2,0,0,0,0,39.6,-0.885,0,13,58.3,2.75,0,1,28.5,-0.839,0.02,5,75,4,0,0,81.3,-0.228,0.13,10,40,1.7,0,1,8.3,-1.154,-0.03
2023,558,Gardner Minshew,IND,QB,1,5,TEN,2.7522935779816518,15,78.6,11.07,0,0,112.8,0.405,0.43,8,85.7,12.71,0,0,118.8,0.373,0.47,7,71.4,9.43,0,0,100.9,0.441,0.38,8,100,17.43,0,0,118.8,0.876,0.64,7,57.1,4.71,0,0,69.3,-0.134,0.19
2023,559,Zach Wilson,NYJ,QB,1,15,MIA,3.416856492027335,15,36.4,2.36,0,0,44.9,-0.924,0.07,4,33.3,2.33,0,0,42.4,-0.503,0.07,11,37.5,2.38,0,0,45.8,-1.077,0.07,8,42.9,2.57,0,0,50.3,-0.423,0.09,7,25,2,0,0,39.6,-1.497,0.05
2023,560,Bailey Zappe,NE,QB,1,12,NYG,6.0728744939271255,15,64.3,3.86,0,1,42,-0.428,0.08,9,50,1.38,0,1,16.7,-0.774,-0.06,6,83.3,7.17,0,0,96.5,0.093,0.29,11,60,2.5,0,1,25,-1.009,0,4,75,7.25,0,0,94.8,1.173,0.29
2023,561,Tyson Bagent,CHI,QB,1,6,MIN,9.433962264150944,15,71.4,5.93,0,1,56.5,-1.106,0.15,3,33.3,2.33,0,1,2.8,-1.9,-0.24,12,81.8,6.91,0,0,95.5,-0.907,0.25,8,85.7,6.43,0,0,93.5,-1.308,0.23,7,57.1,5.43,0,1,32.7,-0.876,0.07
2023,562,Jacoby Brissett,WAS,QB,1,16,NYJ,56.00000000000001,14,76.9,7.69,1,0,123.9,0.556,0.64,7,57.1,5.43,1,0,111.9,0.391,0.79,6,100,11.4,0,0,114.2,0.845,0.55,5,60,10.4,0,0,95.4,0.453,0.42,9,87.5,6,1,0,131.3,0.613,0.77
2023,563,Jaren Hall,MIN,QB,1,17,GB,51.85185185185185,14,50,6.7,0,1,32.1,-1.063,0.16,3,0,0,0,0,39.6,-1.737,0,11,55.6,7.44,0,1,39.8,-0.879,0.2,10,42.9,6,0,1,23.2,-1.082,0.12,4,66.7,8.33,0,0,92.4,-1.015,0.25
2023,564,Tyrod Taylor,NYG,QB,1,8,NYJ,5.829596412556054,13,57.1,1.14,0,0,62.2,-0.879,0.15,7,50,1.25,0,0,56.3,-0.824,0.2,6,66.7,1,0,0,70.1,-0.943,0.09,8,50,1.25,0,0,56.3,-0.986,0.17,5,66.7,1,0,0,70.1,-0.707,0.1
2023,565,Nick Mullens,MIN,QB,1,14,LV,7.878787878787878,13,69.2,6.38,0,0,86.4,0.129,0.26,2,0,0,0,0,39.6,-0.676,0,11,81.8,7.55,0,0,98.1,0.275,0.3,8,62.5,6.88,0,0,82.8,0.158,0.28,5,80,5.6,0,0,90,0.082,0.22
2023,566,C.J. Beathard,JAX,QB,1,13,CIN,20.634920634920633,13,90,6.3,0,0,92.9,0.091,0.25,3,100,12,0,0,116.7,1.016,0.48,10,85.7,3.86,0,0,82.7,-0.187,0.18,8,100,7.5,0,0,97.9,0.22,0.31,5,75,4.5,0,0,83.3,-0.117,0.14
2023,567,Aidan O'Connell,LV,QB,1,7,CHI,3.5422343324250685,13,76.9,5.77,1,1,83.8,0.307,0.46,2,100,6.5,1,0,133.3,1.175,2.26,11,72.7,5.64,0,1,48.3,0.149,0.13,9,66.7,5.89,0,1,42.6,0.18,0.12,4,100,5.5,1,0,129.2,0.594,1.22
2023,568,Anthony Richardson,IND,QB,1,5,TEN,13.26530612244898,13,75,8.17,0,0,98.6,0.164,0.3,3,66.7,5.67,0,0,81.3,0.64,0.23,10,77.8,9,0,0,104.2,0.022,0.32,6,83.3,12.33,0,0,118.1,1.152,0.49,7,66.7,4,0,0,74.3,-0.682,0.14
2023,569,Daniel Jones,NYG,QB,1,9,LV,5.714285714285714,12,44.4,2.78,0,0,51.6,-0.271,0.16,0,0,0,0,0,0,0,0,12,44.4,2.78,0,0,51.6,-0.271,0.16,9,28.6,2.14,0,0,39.6,-0.369,0.17,3,100,5,0,0,87.5,0.022,0.13
