,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2025,237,Josh Jacobs,GB,RB,7,21,3.8461538461538463,80.6,9,50,0,45,5,0,0.03,0,3,22.2,26,57.8,0,0,55.6,33.3,3.9,1.67,33.3,3.33,66.7,4,0.44,0.138,1.2,5,55.6,22,0,4.4,60,3,33.3,23,0,7.67,66.7,4.5,4.3,0.64,0.61,0.03
2025,238,Rachaad White,TB,RB,5,21,4.545454545454546,100,6,24,0,45,7.5,0,0.04,0,2,16.7,20,44.4,0,0,50,33.3,16.4,4.67,16.7,2.83,37.8,2,0.33,0.112,0.7,2,33.3,7,0,3.5,0,4,66.7,38,0,9.5,75,4.5,3.1,0.9,0.62,0.28
2025,239,Raheim Sanders,CLV,RB,3,12,40.74074074074074,5.4,11,24.4,0,45,4.09,0,0.12,0,2,0,0,0,0,0,54.5,36.4,1.8,0.82,36.4,3.27,80,3,0.27,-0.01,-0.1,8,72.7,37,0,4.63,62.5,3,27.3,8,0,2.67,33.3,4.5,5,1.5,1.68,-0.18
2025,240,J.K. Dobbins,DEN,RB,5,13,10.457516339869281,41.8,16,69.6,0,44,2.75,1,0.63,0,2,0,0,0,100,6.3,37.5,56.3,-19,1.06,50,1.69,61.4,1,0.06,-0.271,-4.3,3,18.8,10,0,3.33,33.3,13,81.3,34,1,2.62,38.5,10.4,10.1,2.08,2.01,0.07
2025,241,Tyjae Spears,TEN,RB,8,12,20.833333333333336,24.6,15,22.7,0,43,2.87,0,0.14,0,1,6.7,11,25.6,0,0,20,66.7,-27.7,0.87,66.7,2,69.8,0,0,-0.238,-3.6,8,53.3,30,0,3.75,37.5,7,46.7,13,0,1.86,0,4.3,7.9,0.54,0.99,-0.45
2025,242,Brashard Smith,KC,RB,6,12,31.818181818181817,11.5,14,13.1,0,43,3.07,0,0.55,0,2,8.3,10,23.3,11.1,0,28.6,57.1,-11.4,1.57,35.7,1.5,48.8,1,0.07,-0.462,-6.5,12,85.7,29,0,2.42,16.7,2,14.3,14,0,7,100,4.3,8.7,0.72,1.45,-0.73
2025,243,Bhayshul Tuten,JAX,RB,6,21,9.63855421686747,64.9,8,42.1,0,43,5.38,0,0.11,0,2,0,0,0,0,0,87.5,12.5,5.4,1.5,12.5,3.88,72.1,2,0.25,0.297,2.4,3,37.5,18,0,6,100,4,50,18,0,4.5,75,4.3,4.4,0.72,0.74,-0.02
2025,244,Jeremy McNichols,WAS,RB,6,12,25,13.7,11,9.2,0,42,3.82,0,0.07,0,2,10,13,31,0,0,36.4,54.5,-6.7,1.82,45.5,2,52.4,0,0,-0.166,-1.8,3,27.3,4,0,1.33,0,8,72.7,38,0,4.75,50,4.2,5.3,0.7,0.88,-0.18
2025,245,Antonio Gibson,NE,RB,5,12,48,8.3,12,25,0,40,3.33,0,1.22,0,1,9.1,11,27.5,25,0,33.3,66.7,-16.8,1.75,33.3,1.58,47.5,0,0,-0.093,-1.1,5,41.7,15,0,3,20,7,58.3,25,0,3.57,42.9,4,13,0.8,2.6,-1.8
2025,246,Ronnie Rivers,LA,RB,2,13,88.88888888888889,2.4,8,10.4,0,40,5,0,0.05,0,3,0,0,0,0,0,75,25,-1.7,2.5,12.5,2.5,50,0,0,-0.061,-0.5,2,25,7,0,3.5,50,6,75,33,0,5.5,83.3,4,4.5,2,2.24,-0.24
2025,247,Brian Robinson,SF,RB,7,22,11.956521739130435,27,11,23.9,0,40,3.64,1,0.77,0,3,0,0,0,33.3,9.1,63.6,45.5,4.4,1.55,54.5,2.09,57.5,3,0.27,-0.001,0,7,63.6,28,1,4,57.1,4,36.4,12,0,3,75,10,8.2,1.43,1.16,0.27
2025,248,Kendre Miller,NO,RB,4,13,23.404255319148938,16.7,11,61.1,0,40,3.64,0,0.11,0,2,10,11,27.5,0,0,36.4,63.6,-5.1,1.36,27.3,2.27,62.5,3,0.27,-0.183,-2,8,72.7,33,0,4.13,50,3,27.3,7,0,2.33,0,4,5.2,1,1.3,-0.3
2025,249,Braelon Allen,NYJ,RB,4,11,66.66666666666666,5,12,24.5,0,40,3.33,0,0.3,0,1,0,0,0,0,0,41.7,41.7,-23.6,1.58,41.7,1.75,52.5,0,0,-0.471,-5.7,8,66.7,24,0,3,37.5,4,33.3,16,0,4,50,4,8.2,1,2.05,-1.05
2025,250,Isiah Pacheco,KC,RB,10,13,13.559322033898304,35.2,16,45.7,0,39,2.44,0,0.14,0,2,7.1,11,28.2,0,0,31.3,81.3,-19,1.31,50,1.13,46.2,0,0,-0.333,-5.3,13,81.3,33,0,2.54,30.8,3,18.8,6,0,2,33.3,3.9,6.7,0.39,0.67,-0.28
2025,251,Jordan Mason,MIN,RB,4,22,6.289308176100629,30.6,10,40,0,39,3.9,1,0.36,0,3,22.2,24,61.5,0,10,40,60,5.8,1.5,60,2.4,61.5,1,0.1,-0.378,-3.8,4,40,25,0,6.25,50,6,60,14,1,2.33,33.3,9.9,5.5,2.48,1.37,1.11
2025,252,Ty Johnson,BUF,RB,5,22,10,10.3,5,4.9,0,38,7.6,0,0.05,0,2,20,23,60.5,0,0,80,20,21.5,5.8,20,1.8,23.7,0,0,0.327,1.6,3,60,13,0,4.33,66.7,0,0,0,0,0,0,3.8,1.9,0.76,0.39,0.37
2025,253,Jaret Patterson,LAC,RB,4,21,26.82926829268293,14.8,11,33.3,0,38,3.45,1,0.75,0,2,10,12,31.6,33.3,9.1,54.5,45.5,-10.7,0.64,36.4,2.82,81.6,2,0.18,-0.008,-0.1,4,36.4,3,0,0.75,25,7,63.6,35,1,5,71.4,9.8,9.4,2.45,2.34,0.11
2025,254,Najee Harris,LAC,RB,3,21,66.66666666666666,9.6,10,58.8,0,38,3.8,0,0.05,0,1,0,0,0,0,0,80,20,-8.5,0.6,60,3.2,84.2,0,0,-0.158,-1.6,3,30,9,0,3,66.7,7,70,29,0,4.14,85.7,3.8,5,1.27,1.65,-0.38
2025,255,Chase Brown,CIN,RB,4,21,2.586206896551724,100,6,75,0,37,6.17,0,0,0,2,16.7,19,51.4,0,0,66.7,33.3,8.7,4.33,33.3,1.83,29.7,0,0,0.18,1.1,1,16.7,6,0,6,100,2,33.3,5,0,2.5,50,3.7,2.9,0.93,0.71,0.22
2025,256,Austin Ekeler,WAS,RB,2,11,78.57142857142857,9.3,11,44,0,36,3.27,0,0.06,0,3,0,0,0,0,0,63.6,18.2,-11.6,1.55,27.3,1.73,52.8,1,0.09,-0.007,-0.1,6,54.5,17,0,2.83,66.7,5,45.5,19,0,3.8,60,3.6,5.1,1.8,2.56,-0.76
2025,257,Jaleel McLaughlin,DEN,RB,4,21,13.513513513513514,22,5,31.3,0,36,7.2,1,0.78,0,3,25,15,41.7,100,20,100,0,14.7,4.8,0,2.4,33.3,0,0,0.724,3.6,3,60,26,0,8.67,100,2,40,10,1,5,100,9.6,6.8,2.4,1.71,0.69
2025,258,Bucky Irving,TB,RB,6,21,6.358381502890173,68.9,11,68.8,0,36,3.27,0,0.18,0,1,10,12,33.3,0,0,36.4,45.5,-11,1.64,36.4,1.64,50,1,0.09,-0.097,-1.1,4,36.4,15,0,3.75,50,7,63.6,21,0,3,28.6,3.6,5.8,0.6,0.96,-0.36
2025,259,Kimani Vidal,LAC,RB,7,20,6.451612903225806,26.8,10,38.5,0,36,3.6,0,0.04,0,0,0,0,0,0,0,50,50,-9.5,1.8,40,1.8,50,1,0.1,-0.091,-0.9,6,60,17,0,2.83,50,4,40,19,0,4.75,50,3.6,4.8,0.51,0.68,-0.17
2025,260,AJ Dillon,PHI,RB,3,11,50,4.2,6,8.8,0,35,5.83,0,0.01,1,2,16.7,11,31.4,0,0,50,16.7,5.7,3,16.7,2.83,48.6,1,0.17,-0.06,-0.4,2,33.3,7,0,3.5,50,3,50,22,0,7.33,33.3,2.5,3,0.83,1,-0.17
2025,261,Kene Nwangwu,NYJ,RB,2,11,38.46153846153847,2.7,5,14.7,0,35,7,0,0.01,0,2,20,16,45.7,0,0,80,0,13.3,3.2,20,3.8,54.3,2,0.4,0.358,1.8,4,80,31,0,7.75,75,1,20,4,0,4,100,3.5,2.3,1.75,1.13,0.62
2025,262,Isiah Pacheco,KC,RB,3,21,5.932203389830509,48.9,7,46.7,0,35,5,0,0.21,0,1,14.3,10,28.6,0,0,85.7,28.6,-0.6,2.14,14.3,2.86,57.1,1,0.14,0.129,0.9,4,57.1,21,0,5.25,100,2,28.6,4,0,2,50,3.5,4.8,1.17,1.6,-0.43
2025,263,Kaleb Johnson,PIT,RB,6,12,42.857142857142854,4.2,12,13.5,0,35,2.92,0,0.16,0,0,0,0,0,0,0,25,66.7,-18.1,0.67,66.7,2.25,77.1,2,0.17,-0.07,-0.8,11,91.7,34,0,3.09,27.3,1,8.3,1,0,1,0,3.5,6.3,0.58,1.05,-0.47
2025,264,Isaiah Davis,NYJ,RB,2,22,9.30232558139535,18.9,4,12.5,0,34,8.5,1,0.03,0,1,25,24,70.6,0,25,75,25,19.1,7,25,1.5,17.6,0,0,0.568,2.3,3,75,33,1,11,100,1,25,1,0,1,0,9.4,1.6,4.7,0.82,3.88
2025,265,Kareem Hunt,KC,RB,6,21,6.134969325153374,48.9,10,41.7,0,33,3.3,0,0.02,0,4,10,11,33.3,0,0,60,30,-10.2,1.2,60,2.1,63.6,2,0.2,0.034,0.3,5,50,25,0,5,80,2,20,5,0,2.5,0,3.3,4.4,0.55,0.74,-0.19
2025,266,Rhamondre Stevenson,NE,RB,3,13,2.307692307692308,31.8,3,25,0,33,11,1,0.96,0,3,50,24,72.7,100,33.3,100,0,21.5,2.33,33.3,8.67,78.8,3,1,1.235,3.7,1,33.3,7,0,7,100,2,66.7,26,1,13,100,9.3,6.9,3.1,2.31,0.79
2025,267,Blake Corum,LA,RB,7,12,8.275862068965518,26.9,12,23.5,0,33,2.75,1,0.74,0,2,9.1,12,36.4,20,8.3,41.7,58.3,-15.8,0.5,66.7,2.25,81.8,5,0.42,-0.15,-1.8,6,50,29,0,4.83,50,6,50,4,1,0.67,33.3,9.3,9.3,1.33,1.33,0
2025,268,Ray Davis,BUF,RB,3,21,12.068965517241379,21.7,7,17.5,0,33,4.71,0,1.09,0,1,20,17,51.5,25,0,57.1,57.1,5.8,2.57,57.1,2.14,45.5,0,0,0.015,0.1,2,28.6,6,0,3,50,5,71.4,27,0,5.4,60,3.3,9.2,1.1,3.08,-1.98
2025,269,David Montgomery,DET,RB,7,21,5.69620253164557,100,9,75,0,32,3.56,0,0.14,0,2,0,0,0,0,0,66.7,33.3,-9.8,1.67,33.3,1.89,53.1,1,0.11,-0.093,-0.8,7,77.8,24,0,3.43,71.4,2,22.2,8,0,4,50,3.2,5,0.46,0.72,-0.26
2025,270,J.K. Dobbins,DEN,RB,6,21,3.9215686274509802,32.2,6,40,0,32,5.33,0,0.02,0,1,16.7,10,31.3,0,0,66.7,33.3,6.8,3.5,33.3,1.83,34.4,1,0.17,0.164,1,3,50,14,0,4.67,66.7,3,50,18,0,6,66.7,3.2,2.6,0.53,0.44,0.09
2025,271,George Holani,SEA,RB,4,21,45.45454545454545,8.6,10,23.3,0,32,3.2,0,0.2,0,1,0,0,0,0,0,40,40,-11.6,1.4,40,1.8,56.3,0,0,-0.457,-4.6,7,70,18,0,2.57,28.6,3,30,14,0,4.67,66.7,3.2,5.5,0.8,1.38,-0.58
2025,272,Corey Kiner,ARZ,RB,3,12,50,4.3,6,16.7,0,32,5.33,0,0.14,0,4,0,0,0,0,0,83.3,16.7,9.9,2.5,0,2.83,53.1,2,0.33,0.405,2.4,2,33.3,9,0,4.5,100,4,66.7,23,0,5.75,75,3.2,3,1.07,1.02,0.05
2025,273,Quinshon Judkins,CLV,RB,3,04,3.91304347826087,100,9,100,0,32,3.56,4,3.72,0,4,0,0,0,100,44.4,66.7,33.3,-3.9,0.56,44.4,3,84.4,1,0.11,0.495,4.5,0,0,0,0,0,0,8,88.9,33,4,4.13,75,27.2,25.9,9.07,8.63,0.44
2025,274,Emari Demercado,ARZ,RB,5,12,27.27272727272727,15.3,12,15.6,0,31,2.58,0,0.08,0,1,9.1,19,61.3,0,0,16.7,75,-24.5,0.92,58.3,1.67,64.5,0,0,-0.391,-4.7,3,25,7,0,2.33,33.3,9,75,24,0,2.67,11.1,3.1,6,0.62,1.2,-0.58
2025,275,Trevor Etienne,CAR,RB,2,13,20,6,4,7.4,0,31,7.75,0,0.41,0,2,66.7,33,106.5,20,0,50,50,21.4,6.5,50,1.25,16.1,0,0,-0.298,-1.2,2,50,21,0,10.5,50,2,50,10,0,5,50,3.1,3.4,1.55,1.7,-0.15
2025,276,James Conner,ARZ,RB,3,13,37.5,11.7,12,60,0,30,2.5,0,0.02,0,1,0,0,0,0,0,33.3,66.7,-19.6,0.67,41.7,1.83,73.3,2,0.17,-0.332,-4,1,8.3,3,0,3,0,11,91.7,27,0,2.45,36.4,3,5.1,1,1.69,-0.69
2025,277,Trayveon Williams,"LAC, CLV",RB,5,11,70,14.2,7,17.9,0,30,4.29,0,0.03,0,3,14.3,11,36.7,0,0,42.9,42.9,-2.1,1.71,42.9,2.57,60,0,0,0.331,2.3,6,85.7,28,0,4.67,50,1,14.3,2,0,2,0,3,3.4,0.6,0.67,-0.07
2025,278,Josh Jacobs,GB,RB,4,13,3.418803418803419,57.9,8,72.7,0,30,3.75,0,0.08,0,1,12.5,13,43.3,0,0,37.5,62.5,-1.6,2,25,1.75,46.7,1,0.13,-0.29,-2.3,1,12.5,-1,0,-1,0,7,87.5,31,0,4.43,42.9,3,3.6,0.75,0.91,-0.16
2025,279,Velus Jones,SEA,RB,1,11,75,0.7,3,7,0,30,10,0,0.02,0,1,33.3,25,83.3,0,0,33.3,33.3,16.1,9,33.3,1,10,0,0,0.505,1.5,1,33.3,1,0,1,0,2,66.7,29,0,14.5,50,3,1.5,3,1.49,1.51
2025,280,Kenneth Walker,SEA,RB,7,13,5.88235294117647,51.5,13,52,0,30,2.31,0,0.18,0,1,8.3,15,50,50,0,38.5,61.5,-26,0.92,61.5,1.38,60,2,0.15,-0.372,-4.8,7,53.8,29,0,4.14,42.9,6,46.2,1,0,0.17,33.3,3,6.7,0.43,0.96,-0.53
2025,281,Sean Tucker,TB,RB,4,21,8.13953488372093,26.7,7,29.2,0,30,4.29,0,0.26,0,1,14.3,12,40,0,0,42.9,57.1,-4.5,2.29,28.6,2,46.7,1,0.14,-0.024,-0.2,2,28.6,12,0,6,50,5,71.4,18,0,3.6,40,3,5,0.75,1.25,-0.5
2025,282,Jaydon Blue,DAL,RB,4,12,23.684210526315788,8.8,9,31,0,30,3.33,0,0.17,0,2,0,0,0,0,0,44.4,66.7,-10.1,1.67,44.4,1.67,50,2,0.22,-0.257,-2.3,6,66.7,26,0,4.33,50,3,33.3,4,0,1.33,33.3,3,5,0.75,1.25,-0.5
2025,283,Trevor Etienne,CAR,RB,3,12,45,5.9,9,8.9,0,30,3.33,0,0.05,0,2,0,0,0,0,0,44.4,55.6,-4.5,1.33,33.3,2,60,2,0.22,-0.254,-2.3,3,33.3,15,0,5,66.7,6,66.7,15,0,2.5,33.3,3,3.7,1,1.24,-0.24
2025,284,Khalil Herbert,NYJ,RB,2,11,56.25,4.6,9,25.7,0,29,3.22,0,0.01,0,1,0,0,0,0,0,22.2,33.3,-12.2,1.56,22.2,1.67,51.7,0,0,-0.27,-2.4,8,88.9,25,0,3.13,25,1,11.1,4,0,4,0,2.9,4.2,1.45,2.09,-0.64
2025,285,Rachaad White,TB,RB,6,13,8.333333333333332,29.8,11,36.7,0,29,2.64,0,0.36,0,4,0,0,0,50,0,81.8,36.4,-8.8,1.27,27.3,1.36,51.7,1,0.09,0.203,2.2,5,45.5,10,0,2,60,6,54.5,19,0,3.17,100,2.9,6,0.48,0.99,-0.51
2025,286,Zamir White,LV,RB,4,11,75,8.1,9,13.8,0,29,3.22,0,0.01,0,0,0,0,0,0,0,22.2,55.6,-18.8,1.67,44.4,1.56,48.3,0,0,-0.516,-4.6,9,100,29,0,3.22,22.2,0,0,0,0,0,0,2.9,4.9,0.72,1.22,-0.5
2025,287,Brashard Smith,KC,RB,4,21,11.363636363636363,95.6,5,20.8,0,29,5.8,0,0.03,0,1,0,0,0,0,0,100,0,6.2,4,0,1.8,31,1,0.2,0.203,1,0,0,0,0,0,0,2,40,11,0,5.5,100,2.9,2.5,0.72,0.62,0.1
2025,288,Devin Neal,NO,RB,4,12,26.31578947368421,21.3,15,31.3,0,29,1.93,1,1.02,0,1,0,0,0,50,6.7,26.7,60,-32.9,0.67,46.7,1.27,65.5,0,0,-0.364,-5.5,12,80,23,1,1.92,25,3,20,6,0,2,33.3,8.9,12.3,2.23,3.08,-0.85
2025,289,Jaleel McLaughlin,DEN,RB,4,22,18.91891891891892,10.7,7,15.9,0,28,4,0,0.05,0,1,16.7,11,39.3,0,0,42.9,28.6,0.6,2.29,28.6,1.71,42.9,2,0.29,-0.041,-0.3,3,42.9,6,0,2,0,4,57.1,22,0,5.5,75,2.8,3,0.7,0.76,-0.06
2025,290,LeQuint Allen,JAX,RB,4,12,39.130434782608695,6,9,6,0,28,3.11,0,0.21,0,1,12.5,12,42.9,6.7,0,33.3,66.7,-6.8,1.78,33.3,1.33,42.9,2,0.22,-0.087,-0.8,4,44.4,12,0,3,50,5,55.6,16,0,3.2,20,2.8,4.7,0.7,1.18,-0.48
2025,291,Devin Singletary,NYG,RB,6,13,11.76470588235294,36.4,14,35.9,0,27,1.93,0,0.43,0,1,0,0,0,33.3,0,21.4,78.6,-23,0.43,50,1.5,77.8,1,0.07,-0.318,-4.5,8,57.1,16,0,2,25,6,42.9,11,0,1.83,16.7,2.7,7.5,0.45,1.26,-0.81
2025,292,Antonio Gibson,NE,RB,2,21,12,7.9,3,30,0,27,9,0,0.01,0,2,33.3,21,77.8,0,0,66.7,33.3,14.7,1.33,0,7.67,85.2,1,0.33,0.521,1.6,0,0,0,0,0,0,1,33.3,3,0,3,0,2.7,1.3,1.35,0.64,0.71
2025,293,Jerome Ford,CLV,RB,5,12,45.83333333333333,21,11,8.1,0,27,2.45,0,0.42,0,3,12.5,10,37,100,0,45.5,72.7,-10.2,0.64,54.5,1.82,74.1,1,0.09,0.005,0.1,7,63.6,19,0,2.71,42.9,4,36.4,8,0,2,50,2.7,6.3,0.54,1.25,-0.71
2025,294,Zavier Scott,MIN,RB,3,22,15.625,13.9,5,26.3,0,27,5.4,0,0.03,0,2,20,10,37,0,0,60,20,10.2,1.8,40,3.6,66.7,2,0.4,0.32,1.6,0,0,0,0,0,0,5,100,27,0,5.4,60,2.7,1.9,0.9,0.63,0.27
2025,295,Zach Charbonnet,SEA,RB,6,13,5.978260869565218,45.5,11,45.8,0,27,2.45,1,0.27,0,3,0,0,0,50,9.1,45.5,54.5,-13.6,-0.36,63.6,2.82,114.8,0,0,-0.326,-3.6,8,72.7,10,1,1.25,25,3,27.3,17,0,5.67,100,8.7,5.7,1.45,0.95,0.5
2025,296,Tahj Brooks,CIN,RB,4,12,50,4.5,8,12.5,0,27,3.38,0,0.05,0,1,0,0,0,0,0,50,50,-9.2,0.63,37.5,2.75,81.5,0,0,-0.2,-1.6,4,50,18,0,4.5,75,4,50,9,0,2.25,25,2.7,3.9,0.68,0.98,-0.3
2025,297,Woody Marks,HST,RB,3,20,1.530612244897959,66.7,3,60,0,27,9,0,0,0,1,33.3,12,44.4,0,0,66.7,0,13,5,0,4,44.4,1,0.33,0.179,0.5,1,33.3,7,0,7,100,2,66.7,20,0,10,50,2.7,1.4,0.9,0.47,0.43
2025,298,Julius Chestnut,TEN,RB,2,11,27.27272727272727,3.6,3,2.4,0,26,8.67,0,0.09,0,1,50,27,103.8,16.7,0,33.3,66.7,16.2,6.33,66.7,2.33,26.9,0,0,0.157,0.5,2,66.7,27,0,13.5,50,1,33.3,-1,0,-1,0,2.6,1.5,1.3,0.76,0.54
2025,299,AJ Dillon,PHI,RB,3,12,50,4.9,6,9.1,0,25,4.17,0,0.03,0,2,0,0,0,0,0,50,50,-2.4,1.17,50,3,72,1,0.17,0.032,0.2,2,33.3,12,0,6,50,4,66.7,13,0,3.25,50,2.5,2.9,0.83,0.97,-0.14
2025,300,Antonio Gibson,NE,RB,3,11,20,2,5,15.6,0,24,4.8,0,0.02,1,1,20,15,62.5,0,0,40,60,-0.2,2.4,40,2.4,50,0,0,-1.06,-5.3,2,40,-2,0,-1,0,2,40,24,0,12,100,1.4,2.5,0.47,0.84,-0.37
2025,301,Brashard Smith,KC,RB,1,13,6.8181818181818175,9.9,3,5.5,0,24,8,0,0.01,0,1,33.3,14,58.3,0,0,66.7,33.3,13,6,33.3,2,25,0,0,0.288,0.9,2,66.7,22,0,11,100,1,33.3,2,0,2,0,2.4,1.1,2.4,1.14,1.26
2025,302,Trevor Etienne,CAR,RB,2,11,20,1.7,4,2.2,0,24,6,0,0.19,0,2,33.3,12,50,0,0,75,25,8.9,1.25,50,4.75,79.2,1,0.25,0.66,2.6,3,75,22,0,7.33,100,1,25,2,0,2,0,2.4,2.6,1.2,1.32,-0.12
2025,303,Omarion Hampton,LAC,RB,4,10,5.64516129032258,70,7,100,0,24,3.43,0,0.01,0,1,0,0,0,0,0,57.1,28.6,-12,1.14,57.1,2.29,66.7,1,0.14,-0.329,-2.3,1,14.3,1,0,1,0,6,85.7,23,0,3.83,66.7,2.4,3.7,0.6,0.92,-0.32
2025,304,Ty Johnson,BUF,RB,4,21,12,25.3,6,12.8,0,23,3.83,0,0.98,0,2,20,17,73.9,12.5,0,33.3,50,-5.3,2.17,50,1.67,43.5,0,0,-0.289,-1.7,2,33.3,2,0,1,0,1,16.7,4,0,4,0,2.3,8.7,0.57,2.17,-1.6
2025,305,Dameon Pierce,"HST, KC",RB,3,11,50,2,7,16.7,0,23,3.29,0,0.11,0,1,14.3,10,43.5,0,0,28.6,71.4,-8.2,-0.14,57.1,3.43,104.3,0,0,-0.098,-0.7,4,57.1,18,0,4.5,50,3,42.9,5,0,1.67,0,2.3,3.8,0.77,1.26,-0.49
2025,306,Jaleel McLaughlin,DEN,RB,4,13,10.81081081081081,10.9,4,17.4,0,23,5.75,0,0.03,0,1,25,14,60.9,0,0,25,50,7.9,4,0,1.75,30.4,1,0.25,-0.426,-1.7,1,25,4,0,4,0,3,75,19,0,6.33,33.3,2.3,1.7,0.57,0.41,0.16
2025,307,Jawhar Jordan,HST,RB,4,13,27.906976744186046,25.4,12,35.3,0,23,1.92,0,0.5,0,1,0,0,0,0,0,25,75,-33.7,0.5,41.7,1.42,73.9,2,0.17,-0.454,-5.5,7,58.3,14,0,2,28.6,5,41.7,9,0,1.8,20,2.3,8.7,0.57,2.16,-1.59
2025,308,Isaiah Davis,NYJ,RB,4,12,16.27906976744186,16.9,7,8.2,0,23,3.29,0,0.03,0,0,0,0,0,0,0,28.6,57.1,-6,0.71,42.9,2.57,78.3,2,0.29,-0.181,-1.3,3,42.9,8,0,2.67,0,4,57.1,15,0,3.75,50,2.3,3.1,0.57,0.77,-0.2
2025,309,Woody Marks,HST,RB,5,22,7.142857142857142,62.5,14,63.6,0,23,1.64,0,0.27,0,3,0,0,0,50,0,28.6,57.1,-24.2,0.21,57.1,1.43,87,0,0,-0.43,-6,11,78.6,16,0,1.45,27.3,3,21.4,7,0,2.33,33.3,2.3,6.3,0.46,1.26,-0.8
2025,310,Dare Ogunbowale,HST,RB,5,11,54.54545454545454,15.2,6,2.8,0,22,3.67,0,0.07,1,0,0,0,0,0,0,0,50,-8.7,1.17,50,2.5,68.2,1,0.17,-0.469,-2.8,5,83.3,13,0,2.6,0,1,16.7,9,0,9,0,1.2,3.5,0.24,0.69,-0.45
2025,311,Devin Singletary,NYG,RB,1,01,0.8403361344537815,33.3,1,100,0,22,22,1,0.01,0,1,100,22,100,0,100,100,0,18.2,22,0,0,0,0,0,3.517,3.5,0,0,0,0,0,0,1,100,22,1,22,100,8.2,0.4,8.2,0.44,7.76
2025,312,Brittain Brown,CHI,RB,1,12,20,0.5,1,3.7,0,22,22,1,0.02,0,1,100,22,100,0,100,100,0,17.3,19,0,3,13.6,1,1,2.533,2.5,1,100,22,1,22,100,0,0,0,0,0,0,8.2,0.6,8.2,0.6,7.6
2025,313,George Holani,SEA,RB,2,11,13.636363636363635,1.9,3,9.7,0,22,7.33,1,0.55,0,2,0,0,0,0,33.3,66.7,0,8.1,2.33,0,5,68.2,2,0.67,0.311,0.9,3,100,22,1,7.33,66.7,0,0,0,0,0,0,8.2,4.7,4.1,2.36,1.74
2025,314,George Holani,SEA,RB,3,12,27.27272727272727,3.2,6,16.7,0,22,3.67,0,0.16,0,1,0,0,0,0,0,66.7,33.3,-7.4,0.33,66.7,3.33,90.9,4,0.67,-0.094,-0.6,3,50,11,0,3.67,66.7,3,50,11,0,3.67,66.7,2.2,3.9,0.73,1.3,-0.57
2025,315,Audric Estime,NO,RB,4,12,19.565217391304348,16.2,9,23.7,0,22,2.44,0,0.03,0,2,0,0,0,0,0,44.4,44.4,-15.9,1.89,44.4,0.56,22.7,2,0.22,-0.248,-2.2,7,77.8,13,0,1.86,42.9,2,22.2,9,0,4.5,50,2.2,4,0.55,1,-0.45
2025,316,Miles Sanders,DAL,RB,4,21,25,9.1,5,38.5,0,21,4.2,0,0.04,0,2,0,0,0,0,0,60,40,0.4,2.2,0,2,47.6,0,0,-0.208,-1,3,60,12,0,4,66.7,2,40,9,0,4.5,50,2.1,2.3,0.53,0.58,-0.05
2025,317,DeeJay Dallas,"CAR, JAX",RB,2,11,100,2.6,3,6.4,0,21,7,0,0.01,0,1,33.3,17,81,0,0,66.7,33.3,7.9,5.33,33.3,1.67,23.8,0,0,-0.186,-0.6,2,66.7,4,0,2,50,1,33.3,17,0,17,100,2.1,1.3,1.05,0.67,0.38
2025,318,Chuba Hubbard,CAR,RB,2,22,2.9850746268656714,37.9,4,66.7,0,21,5.25,0,0.01,0,3,25,14,66.7,0,0,75,25,7.6,3.5,50,1.75,33.3,0,0,0.118,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1.4,1.05,0.7,0.35
2025,319,Jaleel McLaughlin,DEN,RB,1,12,8.108108108108109,9.4,3,14.3,0,21,7,0,0.02,0,1,33.3,10,47.6,0,0,100,0,7.7,4.67,0,2.33,33.3,0,0,0.291,0.9,0,0,0,0,0,0,3,100,21,0,7,100,2.1,1.5,2.1,1.46,0.64
2025,320,Ollie Gordon,MIA,RB,10,22,27.142857142857142,43.1,19,26,0,20,1.05,1,1.27,0,4,0,0,0,50,5.3,31.6,68.4,-49.4,0.21,57.9,0.84,80,1,0.05,-0.454,-8.6,8,42.1,2,0,0.25,25,10,52.6,19,1,1.9,40,8,14.6,0.8,1.46,-0.66
2025,321,Cam Akers,MIN,RB,1,11,100,1.1,5,13.9,0,19,3.8,0,0.07,0,1,20,14,73.7,0,0,40,60,5,-0.4,80,4.2,110.5,1,0.2,-0.183,-0.9,1,20,14,0,14,100,4,80,5,0,1.25,25,1.9,1.8,1.9,1.81,0.09
2025,322,Emanuel Wilson,GB,RB,4,21,3.2,19.4,4,22.2,0,19,4.75,0,0.02,0,1,0,0,0,0,0,75,25,0,2.75,0,2,42.1,0,0,0.096,0.4,1,25,3,0,3,0,3,75,16,0,5.33,100,1.9,2,0.47,0.5,-0.03
