,Team Details,Team Details,Team Details,Splits,Splits,Splits,Record,Record,Record,Record,Record,Record,Volume & Pace,Volume & Pace,Volume & Pace,Volume & Pace,Volume & Pace,Drives,Drives,Drives,Drives,Drives,Drives,EPA,EPA,EPA,EPA,EPA,Success,Success,Success,Explosive,Explosive,Explosive,Turnovers,Turnovers,Coverage,Coverage,Coverage,Coverage,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Penalties,Penalties,Penalties,Fantasy,Fantasy,Fantasy,Fantasy
Season,Rank,Name,G,WEEK,OPP,PLAY %,W-L-T,WIN %,PF,PA,DIFF,TO +/-,PLAYS,Y/P,TOP,PACE,AVG START,DR,PTS/DR,SCR %,TD %,FG %,PUNT %,EPA,EPA/P,EPA/DR,EPA/DB,EPA/RU,SUCC %,PASS SUCC %,RUSH SUCC %,EXP %,PASS EXP %,RUSH EXP %,TO,TO/DR %,MAN %,ZONE %,1-HIGH %,2-HIGH %,BASE %,SUB %,PRESS %,BLITZ %,BOX,PASS %,PROE,PEN,PEN YDS,PEN EPA,QB FPG,RB FPG,WR FPG,TE FPG
2022,40,New Orleans Saints,1,2,TB,6.04089219330855,0-1,0,10,20,-10,-4,65,4,1791,27.553846153846155,34.92307692307692,13,1.0769230769230769,23.076923076923077,7.6923076923076925,15.384615384615385,46.15384615384615,-18.13095425788,-0.27893775781353847,-1.3946887890676922,0.06939162786028573,-0.6853220410996667,29.230769230769234,28.57142857142857,30,6.451612903225806,9.090909090909092,3.4482758620689653,1,7.6923076923076925,34.285714285714285,65.71428571428571,42.857142857142854,57.14285714285714,24.615384615384617,72.3076923076923,8.571428571428571,25.71428571428571,6.676923076923077,53.84615384615385,-5.625731919999999,4,30,7.9840475989,10.4,9.5,37.6,3.3
2022,41,Buffalo Bills,1,1,LA,6.619859578736209,1-0,100,31,10,21,-1,66,3.6818181818181817,1709,25.893939393939394,30,10,1,20,10,10,40,-18.0135578222,-0.27293269427575756,-1.80135578222,-0.3385029574897959,-0.08393605324705881,43.93939393939394,46.93877551020408,35.294117647058826,6.451612903225806,6.666666666666667,5.88235294117647,3,30,4.081632653061225,93.87755102040816,42.857142857142854,57.14285714285714,0,100,40.816326530612244,0,6.318181818181818,74.24242424242425,4.023723595454544,3,25,-4.3530879348,10.8,12.3,42.8,8.9
2022,42,San Francisco 49ers,1,3,DEN,6.82261208576998,0-1,0,10,11,-1,-3,70,3.7285714285714286,2069,29.557142857142857,28.14285714285714,14,0.6428571428571429,14.285714285714285,7.142857142857142,7.142857142857142,71.42857142857143,-19.08085075025,-0.2725835821464286,-1.362917910732143,-0.265632944838,-0.28185109855766666,34.285714285714285,27.500000000000004,43.333333333333336,7.042253521126761,7.5,6.451612903225806,0,0,7.5,92.5,27.500000000000004,72.5,55.714285714285715,42.857142857142854,35,22.5,7.142857142857143,57.14285714285714,-6.714485421428569,3,15,2.650146672,9.06,25.5,25.1,2.2
2022,43,New England Patriots,1,6,CLV,6.14115490375802,1-0,100,38,15,23,3,67,4.895522388059701,1482,22.119402985074625,26.75,12,1.25,33.33333333333333,8.333333333333332,25,25,-18.256584615304998,-0.27248633754186563,-1.5213820512754166,-0.2176450797227551,-0.42177642827166667,34.32835820895522,32.6530612244898,38.88888888888889,7.8125,8.695652173913043,5.555555555555555,3,25,55.10204081632652,44.89795918367347,81.63265306122449,18.367346938775512,20.8955223880597,79.1044776119403,22.448979591836736,28.57142857142857,6.3283582089552235,73.13432835820896,4.586402123880596,2,26,2.3803834597,11.64,12.1,30.8,17.7
2022,44,Dallas Cowboys,1,5,LA,5.812897366030881,1-0,100,22,10,12,3,64,5.046875,1830,28.59375,26.58333333333333,12,0.8333333333333334,16.666666666666664,8.333333333333332,8.333333333333332,41.66666666666667,-17.42698434352,-0.2722966303675,-1.4522486952933333,-0.24968629230857142,-0.3461570680266667,39.0625,38.775510204081634,40,4.838709677419355,4.25531914893617,6.666666666666667,3,25,22.448979591836736,73.46938775510205,59.183673469387756,40.816326530612244,9.523809523809524,90.47619047619048,38.775510204081634,24.489795918367346,6.492063492063492,76.5625,9.017201590625001,3,25,4.1965761606,13.32,10.3,46.7,11.6
2022,45,New Orleans Saints,1,17,PHI,4.925650557620818,1-0,100,20,10,10,0,53,5.90566037735849,1376,25.962264150943398,18.83333333333333,12,0.8333333333333334,16.666666666666664,8.333333333333332,8.333333333333332,50,-14.40680645887,-0.2718265369598113,-1.2005672049058334,-0.29861819737815787,-0.20395433056666665,35.84905660377358,28.947368421052634,53.333333333333336,7.547169811320755,7.894736842105263,6.666666666666667,1,8.333333333333332,26.31578947368421,68.42105263157895,39.473684210526315,60.526315789473685,18.867924528301888,81.13207547169812,28.947368421052634,28.947368421052634,6.226415094339623,71.69811320754717,3.818064152830189,0,0,0,13.96,10.4,40.2,7.5
2022,46,San Francisco 49ers,1,12,NO,5.16569200779727,1-0,100,13,0,13,2,53,4.90566037735849,1495,28.20754716981132,27.888888888888886,9,0,0,0,0,44.44444444444444,-14.237748790354999,-0.2686367696293396,-1.581972087817222,-0.16239583674485714,-0.4752163613491666,43.39622641509434,42.857142857142854,44.44444444444444,6.25,7.4074074074074066,4.761904761904762,2,22.22222222222222,34.285714285714285,54.285714285714285,54.285714285714285,45.714285714285715,43.39622641509434,54.71698113207547,37.142857142857146,22.857142857142858,6.39622641509434,66.0377358490566,1.6600434905660357,2,9,2.6096954034,10.26,10,24.9,5.7
2022,47,Carolina Panthers,1,12,DEN,5.167724388032639,1-0,100,23,10,13,1,57,4.315789473684211,1357,23.80701754385965,26,12,0.8333333333333334,16.666666666666664,8.333333333333332,8.333333333333332,58.333333333333336,-15.2347097963,-0.2672756104614035,-1.2695591496916667,-0.35099330367875,-0.07029280289117647,35.08771929824561,30,47.05882352941176,7.8431372549019605,2.941176470588235,17.647058823529413,1,8.333333333333332,17.5,77.5,32.5,67.5,15.789473684210526,84.21052631578947,55.00000000000001,17.5,6.701754385964913,70.17543859649122,2.794905417543865,2,14,3.3323942029999998,9.48,13.3,33.1,3.0999999999999996
2022,48,Dallas Cowboys,1,4,WAS,6.448683015440508,1-0,100,25,10,15,2,71,4.183098591549296,1981,27.901408450704224,28.307692307692307,13,0.7692307692307693,15.384615384615385,7.6923076923076925,7.6923076923076925,46.15384615384615,-18.848059816843,-0.2654656312231409,-1.4498507551417694,-0.3867167146678444,-0.05560798679961539,35.2112676056338,33.33333333333333,38.46153846153847,7.575757575757576,2.564102564102564,14.814814814814813,2,15.384615384615385,13.333333333333334,84.44444444444444,46.666666666666664,53.333333333333336,7.042253521126761,92.95774647887323,35.55555555555556,24.444444444444443,6.366197183098592,63.38028169014085,-7.4718911774647845,2,10,0.8283182243,9.3,22.7,26.2,12.8
2022,49,Houston Texans,1,13,CLV,5.379188712522046,0-1,0,14,27,-13,-2,61,4.983606557377049,1927,31.59016393442623,25.307692307692307,13,0.6923076923076923,15.384615384615385,0,15.384615384615385,46.15384615384615,-15.97052576691,-0.26181189781819675,-1.22850198207,-0.41980910286875006,-0.1593272242718919,47.540983606557376,50,45.94594594594595,9.836065573770492,4.3478260869565215,13.157894736842104,2,15.384615384615385,16.666666666666664,79.16666666666666,54.166666666666664,45.83333333333333,37.704918032786885,60.65573770491803,50,29.166666666666668,7,39.34426229508197,-13.073326796721313,3,11,1.7238623893,6.34,17.7,17.2,4.5
2022,50,Houston Texans,1,16,TEN,5.114638447971781,1-0,100,19,14,5,2,58,4.689655172413793,1607,27.70689655172414,28.58333333333333,12,1.1666666666666667,16.666666666666664,16.666666666666664,0,50,-15.16688418273,-0.26149800315051724,-1.2639070152275,-0.5643056820635715,0.021122497168333348,46.55172413793103,35.714285714285715,56.666666666666664,11.864406779661017,0,22.58064516129032,3,25,32.142857142857146,64.28571428571429,57.14285714285714,42.857142857142854,25.862068965517242,74.13793103448276,64.28571428571429,14.285714285714285,6.844827586206897,48.275862068965516,-14.882806027586208,2,20,1.1322174221,12.26,23.3,12.8,6.9
2022,51,Jacksonville Jaguars,1,3,LAC,5.244122965641953,1-0,100,38,10,28,2,58,5.379310344827586,1278,22.03448275862069,23.900000000000006,10,1,20,10,10,40,-14.83239912927,-0.2557310194701724,-1.483239912927,-0.1614816669119149,-0.6584327985827273,41.37931034482759,44.680851063829785,27.27272727272727,3.9215686274509802,5,0,2,20,19.148936170212767,74.46808510638297,46.808510638297875,53.191489361702125,17.24137931034483,82.75862068965517,34.04255319148936,21.27659574468085,6.620689655172414,81.03448275862068,10.20970637413793,1,5,0.3232550168,14.58,19.7,38.4,4.5
2022,52,New Orleans Saints,1,16,CLV,6.226765799256506,1-0,100,17,10,7,0,67,3.716417910447761,1833,27.35820895522388,33.5,10,1,20,10,10,50,-17.03365537892,-0.2542336623719403,-1.7033655378919998,-0.4688644866066667,-0.045915509438235295,35.82089552238806,27.27272727272727,44.11764705882353,6.666666666666667,3.8461538461538463,8.823529411764707,1,10,21.21212121212121,75.75757575757575,51.515151515151516,48.484848484848484,28.35820895522388,70.1492537313433,30.303030303030305,15.151515151515152,6.925373134328358,49.25373134328358,-18.51598277910448,1,5,1.44992228,12.8,16.4,18.7,3.4000000000000004
2022,53,Seattle Seahawks,1,7,LAC,6.177260519247986,1-0,100,37,23,14,0,69,4.768115942028985,1553,22.507246376811594,31.66666666666667,12,1.75,25,25,0,41.66666666666667,-16.8183281757,-0.24374388660434781,-1.401527347975,-0.16061385449649124,-0.6386115391166667,40.57971014492754,43.859649122807014,25,9.375,8,14.285714285714285,2,16.666666666666664,7.017543859649122,85.96491228070175,42.10526315789473,57.89473684210527,7.246376811594203,92.7536231884058,26.31578947368421,17.543859649122805,6.144927536231884,82.6086956521739,12.054445436231886,2,17,2.865718625,20.12,38.5,33.4,11.3
2022,54,Chicago Bears,1,7,NE,4.6021093000958775,1-0,100,33,14,19,3,48,5.416666666666667,1349,28.104166666666668,24.36363636363636,11,1.2727272727272727,18.181818181818183,18.181818181818183,0,36.36363636363637,-11.64803566925,-0.24266740977604165,-1.0589123335681818,-0.20516493549999998,-0.317672358328125,47.91666666666667,46.875,50,8.16326530612245,9.375,5.88235294117647,4,36.36363636363637,21.875,78.125,43.75,56.25,8.333333333333332,91.66666666666666,25,15.625,6.3125,66.66666666666666,-0.119839487499999,2,25,-2.103289846,10.22,25.8,24.1,3.6
2022,55,Miami Dolphins,1,1,NE,4.972375690607735,1-0,100,20,7,13,3,54,5.018518518518518,1655,30.64814814814815,21.888888888888886,9,0.7777777777777778,11.11111111111111,11.11111111111111,0,33.33333333333333,-13.07045359489,-0.2420454369424074,-1.4522726216544444,-0.28373579067424237,-0.1765320239352381,44.44444444444444,42.42424242424242,47.61904761904761,9.615384615384617,6.666666666666667,13.636363636363635,3,33.33333333333333,24.242424242424242,66.66666666666666,78.78787878787878,21.21212121212121,40.74074074074074,59.25925925925925,15.151515151515152,18.181818181818183,7.055555555555555,61.111111111111114,-4.44403010185185,2,10,2.5178478662000003,10.52,12.5,32.3,10.3
2022,56,San Francisco 49ers,1,15,SEA,5.9454191033138395,1-0,100,21,13,8,1,61,4.540983606557377,1481,24.278688524590162,31.5,12,1.0833333333333333,25,8.333333333333332,16.666666666666664,58.333333333333336,-14.71512582299,-0.24123157086868852,-1.2262604852491668,-0.2598403696595833,-0.17252215994846154,44.26229508196721,41.66666666666667,53.84615384615385,4.918032786885246,2.127659574468085,14.285714285714285,1,8.333333333333332,14.583333333333334,83.33333333333334,56.25,43.75,32.78688524590164,67.21311475409836,47.91666666666667,22.916666666666664,6.360655737704918,78.68852459016394,10.906761881967219,2,25,3.615706581,15.32,17.9,30.599999999999998,16.5
2022,57,Tampa Bay Buccaneers,1,16,ARZ,6.896551724137931,1-0,100,19,16,3,1,74,4.391891891891892,1771,23.93243243243243,30.14285714285714,14,1.1428571428571428,28.57142857142857,7.142857142857142,21.428571428571427,50,-17.26410808965,-0.23329875796824326,-1.233150577832143,-0.28415437786061226,-0.13362174297920001,37.83783783783784,26.53061224489796,60,9.45945945945946,6.382978723404255,14.814814814814813,3,21.428571428571427,4.081632653061225,89.79591836734694,34.69387755102041,65.3061224489796,17.80821917808219,82.1917808219178,26.53061224489796,53.06122448979592,6.6438356164383565,66.21621621621621,7.203504152702707,0,0,0,7.08,25.2,32.5,4.7
2022,58,Philadelphia Eagles,1,13,TEN,4.9440298507462686,1-0,100,35,10,25,0,53,3.943396226415094,1635,30.849056603773583,28.090909090909093,11,0.9090909090909091,18.181818181818183,9.090909090909092,9.090909090909092,63.63636363636363,-12.290271957911,-0.2318919237341698,-1.1172974507191817,-0.18306087080285716,-0.32684119332283335,32.075471698113205,31.428571428571427,33.33333333333333,6,6.896551724137931,4.761904761904762,0,0,5.714285714285714,94.28571428571428,40,60,28.30188679245283,71.69811320754717,51.42857142857142,8.571428571428571,6.69811320754717,66.0377358490566,-5.242904103773582,2,20,4.717892243,14.48,10.7,14.1,17.4
2022,59,Pittsburgh Steelers,1,1,CIN,9.1796875,1-0,100,23,20,3,5,94,4.595744680851064,2924,31.106382978723403,30,14,1.4285714285714286,28.57142857142857,14.285714285714285,14.285714285714285,21.428571428571427,-21.73090879741,-0.23117988082351063,-1.5522077712435713,-0.23283440111092307,-0.22747147328275863,40.42553191489361,46.15384615384615,27.586206896551722,7.4074074074074066,7.8431372549019605,6.666666666666667,5,35.714285714285715,32.30769230769231,60,32.30769230769231,67.6923076923077,1.0638297872340425,98.93617021276596,27.692307692307693,18.461538461538463,6.170212765957447,69.14893617021278,6.148926919148935,6,39,1.707867449,23.22,28.2,50.4,10.8
2022,60,Kansas City Chiefs,1,16,SEA,6.678865507776761,1-0,100,24,10,14,1,73,4.561643835616438,2081,28.506849315068493,25.41666666666667,12,0.8333333333333334,16.666666666666664,8.333333333333332,8.333333333333332,41.66666666666667,-16.3507681614679,-0.2239831254995603,-1.3625640134556585,-0.35844071739772726,-0.01997850330923793,36.986301369863014,31.818181818181817,44.827586206896555,7.142857142857142,5.128205128205128,9.67741935483871,1,8.333333333333332,50,40.909090909090914,20.454545454545457,79.54545454545455,30.136986301369863,69.86301369863014,34.090909090909086,9.090909090909092,6.315068493150685,60.273972602739725,-10.0153823369863,3,24,2.9141748368,13.200000000000001,22.7,21.9,19.6
2022,61,Kansas City Chiefs,1,12,LA,5.032021957913998,1-0,100,26,10,16,0,55,3.6,1639,29.8,24.700000000000003,10,1,20,10,10,40,-12.280268545611701,-0.22327760992021276,-1.2280268545611701,-0.21551851212733333,-0.232588527271668,36.36363636363637,43.333333333333336,28.000000000000004,5.454545454545454,0,10.714285714285714,2,20,33.33333333333333,63.33333333333333,43.333333333333336,56.666666666666664,0,100,63.33333333333333,23.333333333333332,6.37037037037037,54.54545454545454,-15.211139585454546,0,0,0,10.4,12.7,21.900000000000002,2.2
2022,62,Cleveland Browns,1,15,BLT,5.859750240153699,1-0,100,13,3,10,2,61,5.311475409836065,1602,26.262295081967213,24.555555555555557,9,0.3333333333333333,11.11111111111111,0,11.11111111111111,11.11111111111111,-13.54913805157,-0.22211701723885247,-1.5054597835077779,-0.454773355046,0.09107420673230769,44.26229508196721,34.285714285714285,57.692307692307686,10.344827586206897,0,23.076923076923077,2,22.22222222222222,17.142857142857142,82.85714285714286,65.71428571428571,34.285714285714285,32.78688524590164,67.21311475409836,25.71428571428571,20,7.032786885245901,57.377049180327866,-9.131067306557373,1,12,2.25855593,6.0200000000000005,22.1,12.8,13.2
2022,63,San Francisco 49ers,1,4,LA,7.115009746588694,1-0,100,24,9,15,2,73,3.5205479452054793,2071,28.36986301369863,26.599999999999994,10,0.9,30,0,30,40,-16.03203940503,-0.2196169781510959,-1.603203940503,-0.23146329290553574,-0.18059382366588236,49.31506849315068,51.78571428571429,41.17647058823529,1.4925373134328357,0,5.555555555555555,2,20,35.714285714285715,58.92857142857143,69.64285714285714,30.357142857142854,1.36986301369863,98.63013698630137,39.285714285714285,26.785714285714285,6.506849315068493,76.71232876712328,9.172429941095892,2,10,1.6992978264,8.76,8.2,35.3,19
2022,64,New York Jets,1,5,MIA,5.672461116193961,1-0,100,40,17,23,2,62,4.758064516129032,1757,28.338709677419356,23.41666666666667,12,1.4166666666666667,25,16.666666666666664,8.333333333333332,25,-13.438446665981,-0.21674913977388707,-1.1198705554984165,-0.49725962160583337,0.17164998891650002,50,41.66666666666667,61.53846153846154,10.526315789473683,3.125,20,2,16.666666666666664,8.333333333333332,88.88888888888889,36.11111111111111,63.888888888888886,14.516129032258066,85.48387096774194,47.22222222222222,11.11111111111111,6.629032258064516,58.06451612903226,-8.424524577419353,3,95,8.202371718,4.64,25.6,23.8,11.9
2022,65,New Orleans Saints,1,18,CAR,5.390334572490707,0-1,0,7,10,-3,1,58,3.5,1851,31.913793103448278,27.454545454545453,11,0.36363636363636365,18.181818181818183,9.090909090909092,9.090909090909092,54.54545454545454,-12.53773285732,-0.2161678078848276,-1.13979389612,-0.560877719465,-0.03474153863210525,39.6551724137931,30,44.73684210526316,8.47457627118644,5,10.256410256410255,2,18.181818181818183,45,50,65,35,27.586206896551722,72.41379310344827,55.00000000000001,20,6.896551724137931,34.48275862068966,-24.18689744655173,1,5,0.5570312535,2.92,13.8,8.2,1.2
2022,66,Tennessee Titans,1,7,IND,5.818181818181818,1-0,100,19,10,9,2,64,4.5625,1703,26.609375,27.099999999999994,10,1,20,10,10,50,-13.82335855102,-0.2159899773596875,-1.382335855102,-0.29517708800875003,0.0215713545875,53.125,52.083333333333336,56.25,4.918032786885246,2.2222222222222223,12.5,3,30,37.5,60.416666666666664,62.5,37.5,0,100,35.41666666666667,29.166666666666668,5.953125,75,11.288393615625003,0,0,0,11.92,25.1,40.5,3
2022,67,Philadelphia Eagles,1,2,MIN,5.503731343283582,1-0,100,24,7,17,2,59,4.47457627118644,1419,24.050847457627118,34,10,0.7,10,10,0,50,-12.60491921145,-0.21364269849915254,-1.2604919211449999,-0.252762510186,0.003689588650000006,42.3728813559322,44,33.33333333333333,3.9215686274509802,0,18.181818181818183,3,30,18,76,32,68,5.084745762711865,94.91525423728814,32,14.000000000000002,6.101694915254237,84.7457627118644,12.919320581355937,1,15,0.9077189644,11.84,12,27.9,19.400000000000002
2022,68,Denver Broncos,1,5,IND,6.765523632993513,0-1,0,9,12,-3,0,73,4.191780821917808,2084,28.54794520547945,27.538461538461533,13,0.9230769230769231,30.76923076923077,0,30.76923076923077,53.84615384615385,-14.962974397069999,-0.20497225201465752,-1.150998030543846,-0.26382733662020835,-0.09197048957199999,36.986301369863014,39.58333333333333,32,7.142857142857142,2.272727272727273,15.384615384615385,2,15.384615384615385,18.75,79.16666666666666,70.83333333333334,29.166666666666668,13.698630136986301,86.3013698630137,39.58333333333333,39.58333333333333,6.1506849315068495,65.75342465753424,1.4365906561643855,3,24,2.6054983663,8.14,23.3,34,4.3
2022,69,Indianapolis Colts,1,5,DEN,6.501831501831503,1-0,100,12,9,3,0,71,5.28169014084507,1958,27.577464788732396,27,14,0.6428571428571429,21.428571428571427,0,21.428571428571427,35.714285714285715,-14.54736574084,-0.20489247522309859,-1.039097552917143,-0.2496301273097778,-0.12746192353461538,39.436619718309856,37.77777777777778,42.30769230769231,10.9375,10.526315789473683,11.538461538461538,2,14.285714285714285,15.555555555555555,84.44444444444444,66.66666666666666,33.33333333333333,22.535211267605636,77.46478873239437,17.77777777777778,15.555555555555555,6.816901408450704,63.38028169014085,8.86425212112676,1,14,1.437433891,11.16,25,23.6,10.1
2022,70,Seattle Seahawks,1,6,ARZ,6.356311548791406,1-0,100,19,9,10,1,71,4.436619718309859,1833,25.816901408450704,24.818181818181813,11,0.2727272727272727,9.090909090909092,0,9.090909090909092,36.36363636363637,-14.433516564760001,-0.2032889657008451,-1.3121378695236365,-0.2594098184561702,-0.09338562905500002,38.028169014084504,34.04255319148936,45.83333333333333,9.722222222222223,8.695652173913043,11.538461538461538,2,18.181818181818183,8.51063829787234,89.36170212765957,55.319148936170215,44.680851063829785,26.76056338028169,73.23943661971832,27.659574468085108,17.02127659574468,6.154929577464789,66.19718309859155,-2.9797138323943617,0,0,0,16.88,10.200000000000001,25.4,14
2022,71,Baltimore Ravens,1,1,NYJ,7.545367717287488,1-0,100,24,9,15,1,79,4.810126582278481,1942,24.582278481012658,23.58333333333333,12,0.75,16.666666666666664,8.333333333333332,8.333333333333332,50,-15.901788918506998,-0.2012884673228734,-1.3251490765422498,-0.19196886797108065,-0.2352775943705882,43.037974683544306,43.54838709677419,41.17647058823529,5.970149253731343,2,17.647058823529413,2,16.666666666666664,19.35483870967742,72.58064516129032,48.38709677419355,51.61290322580645,16.455696202531644,83.54430379746836,37.096774193548384,32.25806451612903,6.443037974683544,78.48101265822784,9.80097750379747,3,15,4.3508635144,15.36,28.1,41.5,11.6
