,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2025,238,Sean Tucker,TB,RB,10,Outside Zone,29.069767441860467,24.8,25,28.1,0,58,2.32,0,0.14,0,2,4,12,20.7,0,0,24,64,-59.2,0.52,44,1.8,77.6,1,0.04,-0.304,-7.6,25,100,58,0,2.32,24,0,0,0,0,0,0,5.8,12.5,0.58,1.25,-0.67
2025,239,Tyjae Spears,TEN,RB,9,Inside Zone,19.444444444444446,28.1,14,38.9,0,58,4.14,0,0.04,0,3,14.3,21,36.2,0,0,50,35.7,-4.6,2.14,28.6,2,48.3,1,0.07,-0.187,-2.6,14,100,58,0,4.14,50,0,0,0,0,0,0,5.8,6.5,0.64,0.72,-0.08
2025,240,Zach Charbonnet,SEA,RB,8,Pull Lead,5.978260869565218,36.7,11,37.9,0,57,5.18,0,0.4,0,4,20,40,70.2,100,0,54.5,45.5,0.1,-0.18,72.7,5.36,103.5,2,0.18,0.216,2.4,0,0,0,0,0,0,11,100,57,0,5.18,54.5,5.7,8.1,0.71,1.01,-0.3
2025,241,Isaiah Davis,NYJ,RB,11,Inside Zone,37.2093023255814,12.1,16,12.4,0,57,3.56,0,0.06,0,2,6.3,12,21.1,0,0,25,43.8,-14.5,1.44,43.8,2.13,59.6,2,0.13,-0.404,-6.5,16,100,57,0,3.56,25,0,0,0,0,0,0,5.7,7.5,0.52,0.68,-0.16
2025,242,Raheem Mostert,LV,RB,3,Outside Zone,31.818181818181817,6.7,7,8.5,0,56,8,0,0.2,0,2,28.6,47,83.9,0,0,42.9,57.1,28.1,0.71,57.1,7.29,91.1,0,0,-0.029,-0.2,7,100,56,0,8,42.9,0,0,0,0,0,0,5.6,4,1.87,1.33,0.54
2025,243,Zavier Scott,MIN,RB,7,Man/Duo,31.25,9.6,10,17.2,0,56,5.6,0,0.08,0,4,20,20,35.7,0,0,80,10,14.7,2.2,20,3.4,60.7,3,0.3,-0.03,-0.3,0,0,0,0,0,0,10,100,56,0,5.6,80,5.6,4.6,0.8,0.66,0.14
2025,244,Christian McCaffrey,SF,RB,6,Draw,2.2508038585209005,77.8,7,77.8,0,55,7.86,0,0.01,0,2,14.3,17,30.9,0,0,71.4,0,19.5,5.57,0,2.29,29.1,1,0.14,0.007,0.1,0,0,0,0,0,0,7,100,55,0,7.86,71.4,5.5,3.6,0.92,0.6,0.32
2025,245,Kenneth Gainwell,PIT,RB,7,Man/Duo,11.403508771929824,26,13,26,0,55,4.23,0,0.14,0,3,8.3,10,18.2,20,0,61.5,30.8,-1.2,2.69,15.4,1.54,36.4,4,0.31,0.227,2.9,0,0,0,0,0,0,13,100,55,0,4.23,61.5,5.5,6.5,0.79,0.92,-0.13
2025,246,Michael Carter,ARZ,RB,4,Counter,14.130434782608695,24.1,13,40.6,0,55,4.23,0,0.15,0,1,7.7,22,40,0,0,38.5,61.5,-10.4,2.85,23.1,1.38,32.7,2,0.15,-0.183,-2.4,0,0,0,0,0,0,13,100,55,0,4.23,38.5,5.5,7.5,1.38,1.87,-0.49
2025,247,Kyren Williams,LA,RB,3,Draw,1.9305019305019304,71.4,5,71.4,0,55,11,0,0.09,0,3,50,35,63.6,0,0,100,0,35.4,7,0,4,36.4,3,0.6,1.043,5.2,0,0,0,0,0,0,5,100,55,0,11,100,5.5,2.5,1.83,0.84,0.99
2025,248,Kendre Miller,NO,RB,6,Outside Zone,29.78723404255319,16.9,14,35.9,0,55,3.93,0,0.22,0,1,7.7,13,23.6,0,0,42.9,57.1,-1.9,1.64,42.9,2.29,58.2,5,0.36,-0.116,-1.6,14,100,55,0,3.93,42.9,0,0,0,0,0,0,5.5,7,0.92,1.17,-0.25
2025,249,Tank Bigsby,PHI,RB,2,Pull Lead,7.936507936507936,16.7,5,21.7,0,55,11,1,0.38,0,4,75,50,90.9,100,20,80,20,34.8,5,20,6,54.5,3,0.6,1.195,6,0,0,0,0,0,0,5,100,55,1,11,80,11.5,4.3,5.75,2.16,3.59
2025,250,Javonte Williams,DAL,RB,3,Draw,1.5873015873015872,41.7,4,40,0,54,13.5,0,0.08,0,2,50,46,85.2,0,0,50,25,34.2,2,0,11.5,85.2,0,0,0.591,2.4,0,0,0,0,0,0,4,100,54,0,13.5,50,5.4,2.5,1.8,0.82,0.98
2025,251,Kimani Vidal,LAC,RB,5,Counter,5.161290322580645,42.1,8,47.1,0,54,6.75,0,0.32,0,3,42.9,47,87,100,0,62.5,37.5,18.3,3.88,37.5,2.88,42.6,2,0.25,-0.011,-0.1,0,0,0,0,0,0,8,100,54,0,6.75,62.5,5.4,5.5,1.08,1.1,-0.02
2025,252,Quinshon Judkins,CLV,RB,6,Counter,6.086956521739131,62.5,14,77.8,0,54,3.86,2,1.61,0,4,16.7,27,50,100,14.3,50,57.1,-8.4,1.29,50,2.57,66.7,3,0.21,0.034,0.5,0,0,0,0,0,0,14,100,54,2,3.86,50,17.4,15.9,2.9,2.65,0.25
2025,253,Alvin Kamara,NO,RB,7,Man/Duo,16.030534351145036,47.9,21,53.8,0,53,2.52,0,0.14,0,5,0,0,0,0,0,47.6,47.6,-38,1.29,23.8,1.24,49.1,2,0.1,-0.19,-4,0,0,0,0,0,0,21,100,53,0,2.52,47.6,5.3,9.9,0.76,1.42,-0.66
2025,254,Kenneth Gainwell,PIT,RB,3,Power,7.894736842105263,50,9,40.9,0,53,5.89,1,0.64,0,4,28.6,29,54.7,100,11.1,66.7,33.3,16.2,3.56,22.2,2.33,39.6,1,0.11,-0.039,-0.4,0,0,0,0,0,0,9,100,53,1,5.89,66.7,11.3,7.5,3.77,2.51,1.26
2025,255,Kenneth Gainwell,PIT,RB,9,Pull Lead,11.403508771929824,41.2,13,38.2,0,53,4.08,0,0.06,0,3,15.4,25,47.2,0,0,38.5,53.8,-11.4,1.15,46.2,2.92,71.7,2,0.15,-0.143,-1.9,0,0,0,0,0,0,13,100,53,0,4.08,38.5,5.3,6.8,0.59,0.76,-0.17
2025,256,De'Von Achane,MIA,RB,9,No Design,4.621848739495799,84.2,11,61.1,0,53,4.82,0,0.05,0,1,9.1,15,28.3,0,0,45.5,36.4,-4.1,3.55,36.4,1.27,26.4,1,0.09,-0.076,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,5.3,6,0.59,0.67,-0.08
2025,257,Kareem Hunt,KC,RB,12,Man/Duo,12.269938650306749,71.4,20,71.4,0,52,2.6,1,0.96,0,10,13.3,20,38.5,83.3,5,60,40,-1.2,1.05,40,1.55,59.6,1,0.05,0.024,0.5,0,0,0,0,0,0,20,100,52,1,2.6,60,11.2,11.1,0.93,0.93,0
2025,258,Chuba Hubbard,CAR,RB,6,Counter,8.208955223880597,59.1,11,55,0,52,4.73,0,0.04,0,3,9.1,11,21.2,0,0,63.6,27.3,4.3,2.55,27.3,2.18,46.2,0,0,0.012,0.1,0,0,0,0,0,0,11,100,52,0,4.73,63.6,5.2,5,0.87,0.83,0.04
2025,259,Woody Marks,HST,RB,5,Power,6.122448979591836,63.2,12,63.2,0,52,4.33,0,0.13,0,2,8.3,10,19.2,0,0,50,41.7,-5,1.33,41.7,3,69.2,1,0.08,-0.052,-0.6,0,0,0,0,0,0,12,100,52,0,4.33,50,5.2,6.5,1.04,1.3,-0.26
2025,260,Bam Knight,ARZ,RB,6,Inside Zone,14.634146341463413,21.7,12,38.7,0,51,4.25,0,0.03,0,6,0,0,0,0,0,83.3,16.7,1.9,2.92,8.3,1.33,31.4,0,0,0.284,3.4,12,100,51,0,4.25,83.3,0,0,0,0,0,0,5.1,5.1,0.85,0.85,0
2025,261,Jordan Mason,MIN,RB,8,Power,5.660377358490567,42.9,9,52.9,0,51,5.67,0,0.01,0,1,11.1,13,25.5,0,0,77.8,33.3,8.1,3,11.1,2.67,47.1,2,0.22,0.121,1.1,0,0,0,0,0,0,9,100,51,0,5.67,77.8,5.1,4.4,0.64,0.55,0.09
2025,262,Brian Robinson,SF,RB,11,Inside Zone,18.478260869565215,19.8,17,19.8,0,51,3,2,0.86,0,3,6.7,18,35.3,20,11.8,29.4,64.7,-7.5,0.76,47.1,2.24,74.5,2,0.12,-0.139,-2.4,17,100,51,2,3,29.4,0,0,0,0,0,0,17.1,11,1.55,1,0.55
2025,263,Tyjae Spears,TEN,RB,5,Pull Lead,9.722222222222223,30,7,29.2,0,51,7.29,1,0.55,0,2,16.7,41,80.4,50,14.3,42.9,57.1,19.5,6,28.6,1.29,17.6,0,0,0.353,2.5,0,0,0,0,0,0,7,100,51,1,7.29,42.9,11.1,6.5,2.22,1.29,0.93
2025,264,Raheim Sanders,CLV,RB,3,Inside Zone,40.74074074074074,12.9,11,39.3,0,51,4.64,0,0.52,0,4,12.5,14,27.5,50,0,54.5,27.3,16.9,1.09,54.5,3.55,76.5,3,0.27,-0.011,-0.1,11,100,51,0,4.64,54.5,0,0,0,0,0,0,5.1,6.5,1.7,2.17,-0.47
2025,265,Devin Singletary,NYG,RB,3,Pull Lead,4.201680672268908,33.3,5,27.8,0,50,10,2,1,0,4,50,51,102,100,40,80,20,32.1,8.4,40,1.6,16,1,0.2,1.368,6.8,0,0,0,0,0,0,5,100,50,2,10,80,17,7.8,5.67,2.59,3.08
2025,266,Jaret Patterson,LAC,RB,5,Inside Zone,31.70731707317073,13,13,26,0,50,3.85,0,0.1,0,2,7.7,22,44,0,0,46.2,53.8,-6.6,2.15,38.5,1.69,44,1,0.08,-0.062,-0.8,13,100,50,0,3.85,46.2,0,0,0,0,0,0,5,6.2,1,1.25,-0.25
2025,267,Brian Robinson,SF,RB,5,Pull Lead,5.434782608695652,21.7,5,21.7,0,50,10,0,0.01,0,2,40,30,60,0,0,100,0,27.2,6.8,0,3.2,32,0,0,0.585,2.9,0,0,0,0,0,0,5,100,50,0,10,100,5,2.4,1,0.47,0.53
2025,268,Miles Sanders,DAL,RB,1,Pull Lead,5,3,1,11.1,0,49,49,0,0,0,1,100,49,100,0,0,100,0,43.4,38,0,11,22.4,0,0,3.725,3.7,0,0,0,0,0,0,1,100,49,0,49,100,4.9,0.6,4.9,0.59,4.31
2025,269,Rhamondre Stevenson,NE,RB,4,Counter,4.615384615384616,41.2,6,42.9,0,49,8.17,1,0.08,0,2,33.3,46,93.9,0,16.7,33.3,66.7,20.3,5.17,66.7,3,36.7,1,0.17,0.26,1.6,0,0,0,0,0,0,6,100,49,1,8.17,33.3,10.9,3.3,2.73,0.84,1.89
2025,270,Rhamondre Stevenson,NE,RB,7,Power,7.6923076923076925,35.7,10,47.6,0,49,4.9,0,0.88,0,2,28.6,36,73.5,60,0,40,70,13.2,0.8,40,4.1,83.7,3,0.3,-0.078,-0.8,0,0,0,0,0,0,10,100,49,0,4.9,40,4.9,8.8,0.7,1.26,-0.56
2025,271,Jaylen Warren,PIT,RB,5,Counter,3.3175355450236967,87.5,7,87.5,0,49,7,0,0.04,0,3,28.6,33,67.3,0,0,71.4,28.6,19.1,2.57,28.6,4.43,63.3,3,0.43,0.095,0.7,0,0,0,0,0,0,7,100,49,0,7,71.4,4.9,3.2,0.98,0.64,0.34
2025,272,Blake Corum,LA,RB,7,Counter,8.96551724137931,68.4,13,68.4,0,49,3.77,0,0.36,0,2,16.7,25,51,100,0,46.2,46.2,-7.8,2.23,38.5,1.54,40.8,1,0.08,-0.176,-2.3,0,0,0,0,0,0,13,100,49,0,3.77,46.2,4.9,7.8,0.7,1.12,-0.42
2025,273,Jaylen Wright,MIA,RB,6,Outside Zone,32.857142857142854,15.4,23,24.7,0,49,2.13,0,0.46,0,4,5,11,22.4,66.7,0,43.5,52.2,-53.2,0.17,52.2,1.96,91.8,5,0.22,-0.196,-4.5,23,100,49,0,2.13,43.5,0,0,0,0,0,0,4.9,13,0.82,2.16,-1.34
2025,274,Derrick Henry,BLT,RB,7,Counter,3.908794788273615,59.1,12,54.5,0,48,4,1,1.17,0,3,20,31,64.6,0,8.3,41.7,50,-6.4,2.58,41.7,1.42,35.4,1,0.08,-0.029,-0.4,0,0,0,0,0,0,12,100,48,1,4,41.7,10.8,12.4,1.54,1.78,-0.24
2025,275,D'Andre Swift,CHI,RB,13,Counter,7.174887892376682,66.7,16,66.7,0,48,3,0,0.24,0,2,12.5,27,56.3,0,0,37.5,62.5,-24.1,1.81,50,1.19,39.6,1,0.06,-0.283,-4.5,0,0,0,0,0,0,16,100,48,0,3,37.5,4.8,8.7,0.37,0.67,-0.3
2025,276,Chase Brown,CIN,RB,6,Power,5.172413793103448,76.5,12,70.6,0,48,4,0,0.06,0,1,8.3,25,52.1,0,0,50,50,-7.3,1.75,33.3,2.25,56.3,1,0.08,-0.226,-2.7,0,0,0,0,0,0,12,100,48,0,4,50,4.8,5.9,0.8,0.98,-0.18
2025,277,Zach Charbonnet,SEA,RB,9,Power,7.608695652173914,33.3,14,40,0,47,3.36,1,3.11,0,4,10,15,31.9,60,7.1,35.7,42.9,1.5,0.79,50,2.57,76.6,3,0.21,-0.277,-3.9,0,0,0,0,0,0,14,100,47,1,3.36,35.7,10.7,23.2,1.19,2.58,-1.39
2025,278,Tyrone Tracy,NYG,RB,8,Power,9.659090909090908,36,17,42.5,0,47,2.76,0,0.28,0,1,0,0,0,0,0,29.4,64.7,-27.3,0.71,52.9,2.06,74.5,1,0.06,-0.29,-4.9,0,0,0,0,0,0,17,100,47,0,2.76,29.4,4.7,9.1,0.59,1.14,-0.55
2025,279,Terrell Jennings,NE,RB,4,Man/Duo,60.86956521739131,10.1,14,31.1,0,47,3.36,1,0.98,0,5,7.7,11,23.4,33.3,7.1,50,50,-7.5,1.79,42.9,1.57,46.8,0,0,0.057,0.8,0,0,0,0,0,0,14,100,47,1,3.36,50,10.7,11.3,2.67,2.83,-0.16
2025,280,Jaylen Wright,MIA,RB,7,Pull Lead,18.571428571428573,26.5,13,32.5,0,47,3.62,0,0.05,1,1,0,0,0,0,0,46.2,38.5,-14.9,2.15,30.8,1.46,40.4,1,0.08,-0.608,-7.9,0,0,0,0,0,0,13,100,47,0,3.62,46.2,3.7,6.5,0.53,0.93,-0.4
2025,281,Brashard Smith,KC,RB,6,Outside Zone,38.63636363636363,22.5,17,16.7,0,47,2.76,0,0.23,0,1,6.7,14,29.8,0,0,29.4,70.6,-22.9,1.47,47.1,1.29,46.8,1,0.06,-0.283,-4.8,17,100,47,0,2.76,29.4,0,0,0,0,0,0,4.7,8.4,0.78,1.4,-0.62
2025,282,Cam Skattebo,NYG,RB,6,Man/Duo,16.831683168316832,24.3,17,45.9,0,47,2.76,3,2.74,0,5,0,0,0,100,17.6,52.9,35.3,-10.6,1,35.3,1.76,63.8,3,0.18,-0.04,-0.7,0,0,0,0,0,0,17,100,47,3,2.76,52.9,22.7,22.2,3.78,3.7,0.08
2025,283,Alvin Kamara,NO,RB,5,Counter,6.870229007633588,35.1,9,36,0,46,5.11,0,0.01,0,3,22.2,29,63,0,0,44.4,44.4,2.4,3.44,55.6,1.67,32.6,1,0.11,-0.03,-0.3,0,0,0,0,0,0,9,100,46,0,5.11,44.4,4.6,4.4,0.92,0.88,0.04
2025,284,De'Von Achane,MIA,RB,7,Counter,5.042016806722689,76.5,12,70.6,0,46,3.83,0,0.1,0,2,8.3,15,32.6,0,0,41.7,41.7,-6.8,1.83,33.3,2,52.2,1,0.08,-0.183,-2.2,0,0,0,0,0,0,12,100,46,0,3.83,41.7,4.6,5.9,0.66,0.84,-0.18
2025,285,Raheem Mostert,LV,RB,5,Inside Zone,45.45454545454545,11.6,10,21.7,0,45,4.5,0,0.05,0,3,10,13,28.9,0,0,50,20,-3.8,2.5,30,2,44.4,0,0,-0.566,-5.7,10,100,45,0,4.5,50,0,0,0,0,0,0,4.5,5.2,0.9,1.04,-0.14
2025,286,Alvin Kamara,NO,RB,8,Pull Lead,7.633587786259542,40,10,66.7,0,45,4.5,0,0.03,0,1,10,13,28.9,0,0,50,30,-1,1.9,40,2.6,57.8,3,0.3,-0.077,-0.8,0,0,0,0,0,0,10,100,45,0,4.5,50,4.5,4.8,0.56,0.59,-0.03
2025,287,Travis Etienne,JAX,RB,5,Draw,2.307692307692308,81.8,6,54.5,0,45,7.5,0,0.01,0,3,50,37,82.2,0,0,66.7,16.7,13.7,5,16.7,2.5,33.3,0,0,0.432,2.6,0,0,0,0,0,0,6,100,45,0,7.5,66.7,4.5,3.2,0.9,0.64,0.26
2025,288,Brian Robinson,SF,RB,6,Power,10.869565217391305,29.4,10,29.4,0,45,4.5,0,0.17,0,1,10,10,22.2,0,0,70,20,3.8,2,20,2.5,55.6,2,0.2,-0.148,-1.5,0,0,0,0,0,0,10,100,45,0,4.5,70,4.5,5.1,0.75,0.86,-0.11
2025,289,Breece Hall,NYJ,RB,7,Power,3.292181069958848,100,8,88.9,0,45,5.63,1,0.02,0,2,25,37,82.2,0,12.5,37.5,50,6.4,3.38,50,2.25,40,3,0.38,-0.014,-0.1,0,0,0,0,0,0,8,100,45,1,5.63,37.5,10.5,4,1.5,0.57,0.93
2025,290,Kenneth Walker,SEA,RB,10,Power,9.95475113122172,52.4,22,52.4,0,45,2.05,1,1.67,0,3,10,20,44.4,40,4.5,36.4,59.1,-52.2,0.36,63.6,1.68,82.2,4,0.18,-0.396,-8.7,0,0,0,0,0,0,22,100,45,1,2.05,36.4,10.5,19.8,1.05,1.98,-0.93
2025,291,Chase Brown,CIN,RB,10,Pull Lead,5.603448275862069,100,13,100,0,45,3.46,1,1.51,0,2,8.3,13,28.9,100,7.7,53.8,46.2,-23.2,0.85,38.5,2.62,75.6,3,0.23,-0.137,-1.8,0,0,0,0,0,0,13,100,45,1,3.46,53.8,10.5,15.9,1.05,1.59,-0.54
2025,292,Jaydon Blue,DAL,RB,4,Inside Zone,26.31578947368421,8.1,10,34.5,0,45,4.5,0,0.07,0,3,10,11,24.4,0,0,60,40,0.9,3,40,1.5,33.3,1,0.1,-0.075,-0.7,10,100,45,0,4.5,60,0,0,0,0,0,0,4.5,4.8,1.13,1.21,-0.08
2025,293,Keaton Mitchell,BLT,RB,3,Counter,10.16949152542373,40.9,6,30,0,44,7.33,0,0.03,0,3,50,39,88.6,0,0,83.3,33.3,17.3,6.67,33.3,0.67,9.1,1,0.17,0.184,1.1,0,0,0,0,0,0,6,100,44,0,7.33,83.3,4.4,2.9,1.47,0.95,0.52
2025,294,Keaton Mitchell,BLT,RB,6,Power,20.33898305084746,18.5,12,21.1,0,44,3.67,0,0.12,0,3,8.3,10,22.7,0,0,58.3,33.3,-8.2,1.42,33.3,2.25,61.4,3,0.25,-0.138,-1.7,0,0,0,0,0,0,12,100,44,0,3.67,58.3,4.4,6,0.73,0.99,-0.26
2025,295,Chase Brown,CIN,RB,4,Trick/WR Run,1.7241379310344827,72.7,4,36.4,0,44,11,0,0.01,0,3,50,37,84.1,0,0,75,25,25.1,9.25,25,1.75,15.9,0,0,0.557,2.2,0,0,0,0,0,0,0,0,0,0,0,0,4.4,1.9,1.1,0.49,0.61
2025,296,Nick Chubb,HST,RB,10,Outside Zone,16.39344262295082,22.2,20,25,0,43,2.15,0,0.92,0,1,0,0,0,50,0,30,70,-45.6,-0.05,70,2.2,102.3,0,0,-0.322,-6.4,20,100,43,0,2.15,30,0,0,0,0,0,0,4.3,14.4,0.43,1.44,-1.01
2025,297,Jahmyr Gibbs,DET,RB,7,Power,4.938271604938271,63.6,12,54.5,0,43,3.58,2,1.19,1,2,10,13,30.2,33.3,16.7,50,41.7,-3.3,2.83,33.3,0.75,20.9,1,0.08,-0.586,-7,0,0,0,0,0,0,12,100,43,2,3.58,50,15.3,11.8,2.19,1.68,0.51
2025,298,Trevor Etienne,CAR,RB,3,Inside Zone,25,6.4,5,4.7,0,43,8.6,0,0.19,0,3,50,34,79.1,0,0,80,20,28.2,4.2,40,4.4,51.2,1,0.2,0.703,3.5,5,100,43,0,8.6,80,0,0,0,0,0,0,4.3,2.6,1.43,0.87,0.56
2025,299,Omarion Hampton,LAC,RB,5,Man/Duo,8.064516129032258,29.4,10,55.6,0,43,4.3,0,0.78,0,3,12.5,18,41.9,100,0,70,40,8.2,0.6,50,3.7,86,4,0.4,-0.12,-1.2,0,0,0,0,0,0,10,100,43,0,4.3,70,4.3,8.2,0.86,1.64,-0.78
2025,300,Aaron Jones,MIN,RB,6,Power,7.575757575757576,47.6,10,52.6,0,42,4.2,0,0.06,0,4,11.1,14,33.3,0,0,50,40,2.3,3,20,1.2,28.6,1,0.1,-0.042,-0.4,0,0,0,0,0,0,10,100,42,0,4.2,50,4.2,4.3,0.7,0.72,-0.02
2025,301,Saquon Barkley,PHI,RB,3,Trick/WR Run,1.4285714285714286,100,4,100,0,42,10.5,1,0.13,0,3,66.7,30,71.4,0,25,100,0,26.3,9.25,0,1.25,11.9,0,0,1.051,4.2,0,0,0,0,0,0,0,0,0,0,0,0,10.2,2.3,3.4,0.78,2.62
2025,302,Jaleel McLaughlin,DEN,RB,5,Man/Duo,18.91891891891892,6.7,7,14.3,0,42,6,0,0.04,0,2,28.6,25,59.5,0,0,57.1,42.9,10.5,3.86,14.3,2.14,35.7,0,0,-0.04,-0.3,0,0,0,0,0,0,7,100,42,0,6,57.1,4.2,3.4,0.84,0.68,0.16
2025,303,Ashton Jeanty,LV,RB,5,Draw,2.2556390977443606,75,6,75,0,41,6.83,0,0.01,0,1,16.7,11,26.8,0,0,33.3,0,5.6,3.67,0,3.17,46.3,3,0.5,-0.188,-1.1,0,0,0,0,0,0,6,100,41,0,6.83,33.3,4.1,3.6,0.82,0.72,0.1
2025,304,Kyle Monangai,CHI,RB,4,Pull Lead,2.9585798816568047,20.7,5,17.2,0,41,8.2,0,0.02,0,1,20,39,95.1,0,0,60,40,17.7,1,40,7.2,87.8,2,0.4,0.182,0.9,0,0,0,0,0,0,5,100,41,0,8.2,60,4.1,2.4,1.02,0.61,0.41
2025,305,Woody Marks,HST,RB,7,Pull Lead,4.591836734693878,66.7,9,64.3,0,41,4.56,1,0.67,0,4,28.6,34,82.9,66.7,11.1,44.4,44.4,10.1,3,44.4,1.56,34.1,1,0.11,0.193,1.7,0,0,0,0,0,0,9,100,41,1,4.56,44.4,10.1,7.1,1.44,1.02,0.42
2025,306,TreVeyon Henderson,NE,RB,5,Draw,3.888888888888889,66.7,7,58.3,0,41,5.86,0,0.06,0,3,14.3,13,31.7,0,0,42.9,42.9,5.4,3.86,14.3,2,34.1,1,0.14,0.158,1.1,0,0,0,0,0,0,7,100,41,0,5.86,42.9,4.1,3.9,0.82,0.78,0.04
2025,307,Travis Etienne,JAX,RB,6,Trap,2.6923076923076925,70,7,70,0,40,5.71,0,0.03,0,2,42.9,31,77.5,0,0,57.1,42.9,6,3.71,28.6,2,35,2,0.29,-0.009,-0.1,0,0,0,0,0,0,7,100,40,0,5.71,57.1,4,3.6,0.67,0.6,0.07
2025,308,Samaje Perine,CIN,RB,3,Outside Zone,8.333333333333332,10.1,7,11.5,0,39,5.57,0,0.05,0,3,28.6,20,51.3,0,0,71.4,28.6,10,2.86,28.6,2.71,48.7,2,0.29,0.431,3,7,100,39,0,5.57,71.4,0,0,0,0,0,0,3.9,3.2,1.3,1.08,0.22
2025,309,Jaret Patterson,LAC,RB,2,Man/Duo,12.195121951219512,17.6,5,35.7,0,39,7.8,0,0.01,0,2,20,12,30.8,0,0,80,20,17.8,3.8,0,4,51.3,1,0.2,0.339,1.7,0,0,0,0,0,0,5,100,39,0,7.8,80,3.9,2.2,1.95,1.1,0.85
2025,310,Bam Knight,ARZ,RB,7,Man/Duo,12.195121951219512,18.5,10,43.5,0,39,3.9,0,0.69,1,1,12.5,16,41,100,0,40,60,-1.4,1.6,40,2.3,59,3,0.3,-0.637,-6.4,0,0,0,0,0,0,10,100,39,0,3.9,40,2.9,8.2,0.41,1.17,-0.76
2025,311,Jawhar Jordan,HST,RB,4,Man/Duo,25.581395348837212,7.1,11,26.2,0,39,3.55,0,0.18,0,1,9.1,10,25.6,0,0,45.5,54.5,-13.8,0.55,36.4,3,84.6,2,0.18,-0.305,-3.4,0,0,0,0,0,0,11,100,39,0,3.55,45.5,3.9,6.4,0.97,1.59,-0.62
2025,312,Trey Benson,ARZ,RB,2,Man/Duo,24.137931034482758,16.7,7,31.8,0,39,5.57,0,0.42,0,2,16.7,29,74.4,33.3,0,57.1,42.9,13.1,0.29,57.1,5.29,94.9,4,0.57,0.1,0.7,0,0,0,0,0,0,7,100,39,0,5.57,57.1,3.9,5.1,1.95,2.56,-0.61
2025,313,Brashard Smith,KC,RB,4,Inside Zone,29.545454545454547,14.4,13,11,0,39,3,0,0.64,0,1,0,0,0,20,0,30.8,53.8,-8.7,1.23,46.2,1.77,59,0,0,-0.556,-7.2,13,100,39,0,3,30.8,0,0,0,0,0,0,3.9,8.6,0.97,2.15,-1.18
2025,314,Kyle Monangai,CHI,RB,7,Power,4.142011834319527,60,7,46.7,0,39,5.57,1,0.98,0,4,0,0,0,100,14.3,57.1,14.3,9.6,3.57,14.3,2,35.9,0,0,0.573,4,0,0,0,0,0,0,7,100,39,1,5.57,57.1,9.9,8.8,1.41,1.26,0.15
2025,315,Cam Skattebo,NYG,RB,3,Counter,2.9702970297029703,15.2,3,37.5,0,39,13,0,0.04,0,2,33.3,24,61.5,0,0,100,0,27.1,7.33,0,5.67,43.6,1,0.33,0.955,2.9,0,0,0,0,0,0,3,100,39,0,13,100,3.9,1.4,1.3,0.48,0.82
2025,316,Bucky Irving,TB,RB,8,Pull Lead,6.9364161849710975,54.5,12,80,0,38,3.17,0,0.13,0,0,0,0,0,0,0,33.3,58.3,-16.8,1.08,41.7,2.08,65.8,2,0.17,-0.193,-2.3,0,0,0,0,0,0,12,100,38,0,3.17,33.3,3.8,6.3,0.47,0.78,-0.31
2025,317,Omarion Hampton,LAC,RB,5,Trap,6.451612903225806,36.4,8,66.7,0,38,4.75,1,0.25,0,3,16.7,12,31.6,100,12.5,62.5,50,7.7,2.13,25,2.63,55.3,2,0.25,0.187,1.5,0,0,0,0,0,0,8,100,38,1,4.75,62.5,9.8,4.5,1.96,0.91,1.05
2025,318,Bhayshul Tuten,JAX,RB,10,Man/Duo,16.867469879518072,19.5,14,18.7,0,38,2.71,0,0.61,0,3,8.3,11,28.9,11.1,0,42.9,57.1,-15.7,0.36,57.1,2.36,86.8,3,0.21,-0.221,-3.1,0,0,0,0,0,0,14,100,38,0,2.71,42.9,3.8,9,0.38,0.9,-0.52
2025,319,Jeremy McNichols,WAS,RB,5,Man/Duo,22.727272727272727,10,10,10,0,37,3.7,0,0.03,0,3,20,24,64.9,0,0,40,60,-7.5,1.7,50,2,54.1,0,0,-0.279,-2.8,0,0,0,0,0,0,10,100,37,0,3.7,40,3.7,4.6,0.74,0.92,-0.18
2025,320,Devin Singletary,NYG,RB,9,Power,9.243697478991598,26,11,22,0,37,3.36,0,0.15,0,2,0,0,0,0,0,45.5,36.4,-9.2,1.82,36.4,1.55,45.9,2,0.18,-0.02,-0.2,0,0,0,0,0,0,11,100,37,0,3.36,45.5,3.7,5.5,0.41,0.61,-0.2
2025,321,Ty Johnson,BUF,RB,7,Inside Zone,16,12.1,8,8.8,0,37,4.63,0,0.05,0,2,0,0,0,0,0,62.5,37.5,5.8,2.38,25,2.25,48.6,0,0,-0.089,-0.7,8,100,37,0,4.63,62.5,0,0,0,0,0,0,3.7,3.4,0.53,0.49,0.04
