"Player Details","","","","","","","","","Rushing","","","","","","","Advanced","","","","","","","","","","","","","Zone Concept","","","","","","Man/Gap Concept","","","","","","FPTS","","",""
"94","Kyren Williams","LA","RB","1","2024","1","13","NO","15","104","104.0","6.93","1","0","8","6.7","17","16.3","100.0","6.7","80.0","6.7","5","0.33","32","2.13","30.8","4.80","11","73.3","77","1","7.00","81.8","4","26.7","27","0","6.75","75.0","18.3","18.3","10.1","10.1"
"95","James Conner","ARZ","RB","1","2024","1","4","WAS","18","104","104.0","5.78","1","0","8","11.1","36","34.6","100.0","5.6","72.2","27.8","5","0.28","47","2.61","45.2","3.17","4","22.2","24","1","6.00","100.0","13","72.2","75","0","5.77","61.5","18.3","18.3","12.1","12.1"
"96","Chuba Hubbard","CAR","RB","1","2024","1","4","CIN","18","104","104.0","5.78","1","0","6","11.1","55","52.9","100.0","5.6","61.1","44.4","1","0.06","40","2.22","38.5","3.56","16","88.9","92","1","5.75","56.3","2","11.1","12","0","6.00","100.0","22.1","22.1","24.1","24.1"
"97","Bijan Robinson","ATL","RB","1","2024","1","7","SEA","21","103","103.0","4.90","1","0","5","4.8","26","25.2","100.0","4.8","66.7","33.3","6","0.29","62","2.95","60.2","1.95","18","85.7","93","1","5.17","66.7","3","14.3","10","0","3.33","66.7","23.3","23.3","19.2","19.2"
"98","Jonathan Taylor","IND","RB","1","2024","1","2","GB","12","103","103.0","8.58","0","0","6","33.3","80","77.7","0.0","","50.0","50.0","2","0.17","18","1.50","17.5","7.08","6","50.0","43","0","7.17","50.0","6","50.0","60","0","10.00","50.0","15.5","15.5","12.5","12.5"
"99","Tyrone Tracy","NYG","RB","1","2024","1","10","CAR","18","103","103.0","5.72","1","1","5","11.1","51","49.5","0.0","5.6","55.6","38.9","4","0.22","71","3.94","68.9","1.78","15","83.3","102","1","6.80","66.7","3","16.7","1","0","0.33","","16.4","16.4","12.8","12.8"
"100","Brian Robinson","WAS","RB","1","2024","1","13","TEN","16","103","103.0","6.44","1","0","4","12.5","56","54.4","66.7","6.3","62.5","37.5","2","0.13","33","2.06","32.0","4.38","6","37.5","39","0","6.50","66.7","10","62.5","64","1","6.40","60.0","17.9","17.9","13.6","13.6"
"101","Kenneth Walker","SEA","RB","1","2024","1","1","DEN","20","103","103.0","5.15","1","0","4","10.0","38","36.9","0.0","5.0","45.0","35.0","5","0.25","59","2.95","57.3","2.20","10","50.0","39","0","3.90","40.0","10","50.0","64","1","6.40","50.0","18.9","18.9","16.5","16.5"
"102","Bijan Robinson","ATL","RB","1","2024","1","13","LAC","26","102","102.0","3.92","1","0","5","3.8","15","14.7","100.0","3.8","61.5","42.3","2","0.08","60","2.31","58.8","1.62","19","73.1","94","0","4.95","63.2","7","26.9","8","1","1.14","57.1","25.5","25.5","29.4","29.4"
"103","Najee Harris","PIT","RB","1","2024","1","7","NYJ","21","102","102.0","4.86","1","0","4","9.5","52","51.0","33.3","4.8","42.9","52.4","6","0.29","43","2.05","42.2","2.81","8","38.1","17","0","2.13","25.0","13","61.9","85","1","6.54","53.8","16.2","16.2","11.9","11.9"
"104","Joe Mixon","HST","RB","1","2024","1","6","NE","13","102","102.0","7.85","1","0","3","15.4","79","77.5","100.0","7.7","30.8","53.8","0","","26","2.00","25.5","5.85","4","30.8","1","0","0.25","","9","69.2","101","1","11.22","44.4","27.2","27.2","16.8","16.8"
"105","Tony Pollard","TEN","RB","1","2024","1","14","JAX","21","102","102.0","4.86","0","0","7","4.8","21","20.6","100.0","","52.4","47.6","3","0.14","68","3.24","66.7","1.62","7","33.3","23","0","3.29","57.1","14","66.7","79","0","5.64","50.0","14.4","14.4","16.2","16.2"
"106","Aaron Jones","MIN","RB","1","2024","1","3","HST","19","102","102.0","5.37","0","0","4","5.3","39","38.2","100.0","","63.2","31.6","2","0.11","74","3.89","72.5","1.47","12","63.2","77","0","6.42","75.0","7","36.8","25","0","3.57","42.9","25.8","25.8","24.1","24.1"
"107","Joe Mixon","HST","RB","1","2024","1","8","IND","25","102","102.0","4.08","1","0","4","4.0","21","20.6","0.0","4.0","40.0","60.0","3","0.12","87","3.48","85.3","0.60","17","68.0","89","1","5.24","41.2","7","28.0","14","0","2.00","42.9","23.4","23.4","21.3","21.3"
"108","Kareem Hunt","KC","RB","1","2024","1","5","NO","27","102","102.0","3.78","1","0","5","","0","","50.0","3.7","63.0","25.9","6","0.22","49","1.81","48.0","1.96","20","74.1","78","1","3.90","60.0","7","25.9","24","0","3.43","71.4","18.7","18.7","15.9","15.9"
"109","Kyren Williams","LA","RB","1","2024","1","5","GB","22","102","102.0","4.64","1","1","9","4.5","30","29.4","33.3","4.5","63.6","36.4","6","0.27","56","2.55","54.9","2.09","3","13.6","15","0","5.00","100.0","19","86.4","87","1","4.58","57.9","16.5","16.5","16.3","16.3"
"110","Joe Mixon","HST","RB","1","2024","1","13","JAX","20","101","101.0","5.05","1","0","9","5.0","30","29.7","0.0","5.0","45.0","45.0","3","0.15","65","3.25","64.4","1.80","15","75.0","66","1","4.40","40.0","5","25.0","35","0","7.00","60.0","21.9","21.9","18.8","18.8"
"111","Tank Bigsby","JAX","RB","1","2024","1","5","IND","13","101","101.0","7.77","2","1","3","15.4","84","83.2","100.0","15.4","38.5","53.8","5","0.38","87","6.69","86.1","1.08","3","23.1","12","0","4.00","66.7","9","69.2","24","1","2.67","22.2","25.9","25.9","9.9","9.9"
"112","James Conner","ARZ","RB","1","2024","1","7","LAC","19","101","101.0","5.32","0","0","7","","0","","0.0","","68.4","31.6","12","0.63","72","3.79","71.3","1.53","6","31.6","23","0","3.83","66.7","13","68.4","78","0","6.00","69.2","17.2","17.2","14.2","14.2"
"113","Brian Robinson","WAS","RB","1","2024","1","4","ARZ","21","101","101.0","4.81","1","0","6","9.5","35","34.7","0.0","4.8","57.1","38.1","1","0.05","51","2.43","50.5","2.38","10","47.6","65","0","6.50","70.0","11","52.4","36","1","3.27","45.5","20.3","20.3","17.3","17.3"
"114","James Cook","BUF","RB","1","2024","1","16","NE","11","100","100.0","9.09","1","1","3","18.2","71","71.0","0.0","9.1","54.5","36.4","2","0.18","55","5.00","55.0","4.09","5","45.5","78","1","15.60","60.0","6","54.5","22","0","3.67","50.0","27.6","27.6","12.2","12.2"
"115","Jordan Mason","SF","RB","1","2024","1","2","MIN","20","100","100.0","5.00","1","1","4","5.0","22","22.0","50.0","5.0","50.0","40.0","7","0.35","65","3.25","65.0","1.75","14","70.0","87","1","6.21","57.1","6","30.0","13","0","2.17","33.3","17.4","17.4","16.2","16.2"
"116","Isaac Guerendo","SF","RB","1","2024","1","6","SEA","10","99","99.0","9.90","0","0","3","10.0","76","76.8","100.0","","40.0","60.0","2","0.20","27","2.70","27.3","7.20","10","100.0","99","0","9.90","40.0","0","","0","0","","","9.9","9.9","5.6","5.6"
"117","Chuba Hubbard","CAR","RB","1","2024","1","5","CHI","13","97","97.0","7.46","1","0","3","7.7","38","39.2","0.0","7.7","76.9","15.4","1","0.08","31","2.38","32.0","5.08","7","53.8","36","0","5.14","71.4","6","46.2","61","1","10.17","83.3","18.5","18.5","12.2","12.2"
"118","Bijan Robinson","ATL","RB","1","2024","1","2","PHI","14","97","97.0","6.93","0","0","5","14.3","34","35.1","100.0","","57.1","42.9","3","0.21","27","1.93","27.8","5.00","13","92.9","97","0","7.46","61.5","1","7.1","0","0","","","16.2","16.2","18.9","18.9"
"119","Ray Davis","BUF","RB","1","2024","1","6","NYJ","20","97","97.0","4.85","0","0","5","5.0","15","15.5","0.0","","55.0","40.0","6","0.30","57","2.85","58.8","2.00","12","60.0","65","0","5.42","66.7","8","40.0","32","0","4.00","37.5","18.2","18.2","15.7","15.7"
"120","Chase Brown","CIN","RB","1","2024","1","15","TEN","25","97","97.0","3.88","1","0","9","","0","","100.0","4.0","52.0","44.0","4","0.16","62","2.48","63.9","1.40","13","52.0","48","0","3.69","53.8","12","48.0","49","1","4.08","50.0","26.3","26.3","24.0","24.0"
"121","Kyren Williams","LA","RB","1","2024","1","8","MIN","23","97","97.0","4.22","0","0","5","4.3","17","17.5","0.0","","34.8","52.2","1","0.04","44","1.91","45.4","2.30","20","87.0","95","0","4.75","35.0","3","13.0","2","0","0.67","33.3","22.6","22.6","23.4","23.4"
"122","De'Von Achane","MIA","RB","1","2024","1","8","ARZ","10","97","97.0","9.70","0","0","2","10.0","47","48.5","0.0","","80.0","20.0","3","0.30","39","3.90","40.2","5.80","7","70.0","84","0","12.00","85.7","3","30.0","13","0","4.33","66.7","26.7","26.7","18.0","18.0"
"123","Jonathan Taylor","IND","RB","1","2024","1","13","NE","25","96","96.0","3.84","0","1","8","","0","","33.3","","68.0","32.0","3","0.12","30","1.20","31.3","2.64","10","40.0","46","0","4.60","60.0","15","60.0","50","0","3.33","73.3","17.3","17.3","18.5","18.5"
"124","De'Von Achane","MIA","RB","1","2024","1","2","BUF","22","96","96.0","4.36","0","0","4","9.1","33","34.4","0.0","","50.0","50.0","4","0.18","56","2.55","58.3","1.82","10","45.5","10","0","1.00","30.0","10","45.5","57","0","5.70","60.0","29.5","29.5","25.3","25.3"
"125","J.K. Dobbins","LAC","RB","1","2024","1","6","DEN","25","96","96.0","3.84","1","0","6","4.0","20","20.8","100.0","4.0","48.0","48.0","3","0.12","51","2.04","53.1","1.80","7","28.0","19","1","2.71","42.9","18","72.0","77","0","4.28","50.0","18.2","18.2","17.5","17.5"
"126","Antonio Gibson","NE","RB","1","2024","1","2","SEA","11","96","96.0","8.73","0","0","5","18.2","64","66.7","0.0","","63.6","36.4","2","0.18","68","6.18","70.8","2.55","3","27.3","26","0","8.67","66.7","8","72.7","70","0","8.75","62.5","11.3","11.3","6.6","6.6"
"127","Devin Singletary","NYG","RB","1","2024","1","2","WAS","16","95","95.0","5.94","1","1","4","12.5","40","42.1","0.0","6.3","56.3","43.8","8","0.50","53","3.31","55.8","2.63","0","","0","0","","","16","100.0","95","1","5.94","56.3","15.5","15.5","11.3","11.3"
"128","Saquon Barkley","PHI","RB","1","2024","1","2","ATL","22","95","95.0","4.32","0","0","3","","0","","0.0","","63.6","31.8","7","0.32","47","2.14","49.5","2.18","12","54.5","39","0","3.25","58.3","10","45.5","56","0","5.60","70.0","17.6","17.6","20.7","20.7"
"129","Josh Jacobs","GB","RB","1","2024","1","9","DET","13","95","95.0","7.31","0","0","4","7.7","37","38.9","0.0","","61.5","38.5","2","0.15","54","4.15","56.8","3.15","7","53.8","31","0","4.43","42.9","6","46.2","64","0","10.67","83.3","12.8","12.8","10.7","10.7"
"130","Drake Maye","NE","QB","1","2024","1","9","TEN","8","95","95.0","11.88","0","1","5","25.0","48","50.5","0.0","","75.0","25.0","1","0.13","13","1.63","13.7","-0.50","0","","0","0","","","0","","0","0","","","18.7","18.7","4.2","4.2"
"131","Tyjae Spears","TEN","RB","1","2024","1","17","JAX","20","95","95.0","4.75","0","0","6","5.0","23","24.2","0.0","","45.0","40.0","2","0.10","43","2.15","45.3","2.60","8","40.0","26","0","3.25","37.5","12","60.0","69","0","5.75","50.0","13.3","13.3","16.7","16.7"
"132","Bijan Robinson","ATL","RB","1","2024","1","6","CAR","15","95","95.0","6.33","2","0","5","13.3","32","33.7","25.0","13.3","80.0","13.3","4","0.27","41","2.73","43.2","3.60","14","93.3","88","1","6.29","78.6","1","6.7","7","1","7.00","100.0","25.5","25.5","13.0","13.0"
"133","Tony Pollard","TEN","RB","1","2024","1","8","DET","20","94","94.0","4.70","0","0","5","10.0","33","35.1","0.0","","60.0","40.0","3","0.15","52","2.60","55.3","2.10","13","65.0","70","0","5.38","61.5","7","35.0","24","0","3.43","57.1","14.7","14.7","18.5","18.5"
"134","Aaron Jones","MIN","RB","1","2024","1","1","NYG","14","94","94.0","6.71","1","0","6","14.3","38","40.4","100.0","7.1","78.6","28.6","6","0.43","70","5.00","74.5","1.71","8","57.1","65","0","8.13","87.5","6","42.9","29","1","4.83","66.7","18.9","18.9","12.5","12.5"
"135","Bijan Robinson","ATL","RB","1","2024","1","16","NYG","22","94","94.0","4.27","2","0","8","","0","","100.0","9.1","54.5","40.9","4","0.18","47","2.14","50.0","2.14","18","81.8","84","1","4.67","50.0","4","18.2","10","1","2.50","75.0","24.3","24.3","17.1","17.1"
"136","Chris Rodriguez Jr.","WAS","RB","1","2024","1","13","TEN","13","94","94.0","7.23","1","0","5","15.4","42","44.7","0.0","7.7","92.3","7.7","4","0.31","56","4.31","59.6","2.92","7","53.8","52","0","7.43","85.7","6","46.2","42","1","7.00","100.0","15.4","15.4","7.4","7.4"
"137","Kyren Williams","LA","RB","1","2024","1","4","CHI","19","94","94.0","4.95","1","0","6","","0","","100.0","5.3","57.9","21.1","2","0.11","30","1.58","31.9","3.37","6","31.6","34","0","5.67","50.0","13","68.4","60","1","4.62","61.5","20.4","20.4","17.1","17.1"
"138","Josh Jacobs","GB","RB","1","2024","1","15","SEA","26","94","94.0","3.62","1","1","5","3.8","19","20.2","50.0","3.8","46.2","46.2","3","0.12","43","1.65","45.7","1.96","19","73.1","76","0","4.00","42.1","7","26.9","18","1","2.57","57.1","22.6","22.6","21.5","21.5"
"139","D'Andre Swift","CHI","RB","1","2024","1","4","LA","16","93","93.0","5.81","1","0","2","6.3","36","38.7","0.0","6.3","43.8","43.8","4","0.25","24","1.50","25.8","4.31","7","43.8","64","1","9.14","57.1","9","56.3","29","0","3.22","33.3","29.5","29.5","17.7","17.7"
"140","Tony Pollard","TEN","RB","1","2024","1","6","IND","17","93","93.0","5.47","1","0","5","5.9","23","24.7","0.0","5.9","64.7","29.4","3","0.18","55","3.24","59.1","2.24","7","41.2","36","0","5.14","71.4","10","58.8","57","1","5.70","60.0","17.8","17.8","14.2","14.2"
"141","Aaron Jones","MIN","RB","1","2024","1","7","DET","14","93","93.0","6.64","1","0","3","14.3","51","54.8","0.0","7.1","42.9","57.1","2","0.14","28","2.00","30.1","4.64","8","57.1","29","0","3.63","37.5","6","42.9","64","1","10.67","50.0","20.6","20.6","11.3","11.3"
"142","Aaron Jones","MIN","RB","1","2024","1","4","GB","22","93","93.0","4.23","0","0","5","9.1","33","35.5","66.7","","54.5","45.5","1","0.05","63","2.86","67.7","1.36","13","59.1","72","0","5.54","53.8","9","40.9","21","0","2.33","55.6","17.9","17.9","26.8","26.8"
"143","Alexander Mattison","LV","RB","1","2024","1","7","LA","23","92","92.0","4.00","0","0","5","","0","","0.0","","47.8","39.1","6","0.26","64","2.78","69.6","1.22","15","65.2","61","0","4.07","46.7","8","34.8","31","0","3.88","50.0","15.3","15.3","19.4","19.4"
"144","Chuba Hubbard","CAR","RB","1","2024","1","14","PHI","26","92","92.0","3.54","1","0","5","3.8","15","16.3","75.0","3.8","53.8","38.5","6","0.23","54","2.08","58.7","1.46","14","53.8","62","0","4.43","64.3","12","46.2","30","1","2.50","41.7","20.7","20.7","33.1","33.1"
"145","Derrick Henry","BLT","RB","1","2024","1","5","CIN","15","92","92.0","6.13","1","0","6","6.7","51","55.4","66.7","6.7","66.7","40.0","2","0.13","44","2.93","47.8","3.20","10","66.7","66","1","6.60","60.0","5","33.3","26","0","5.20","80.0","16.6","16.6","12.4","12.4"
"146","Chuba Hubbard","CAR","RB","1","2024","1","6","ATL","18","92","92.0","5.11","0","0","6","11.1","34","37.0","0.0","","50.0","38.9","1","0.06","32","1.78","34.8","3.33","10","55.6","69","0","6.90","60.0","7","38.9","20","0","2.86","28.6","15.3","15.3","19.8","19.8"
"147","Bijan Robinson","ATL","RB","1","2024","1","14","MIN","22","92","92.0","4.18","1","0","5","","0","","100.0","4.5","50.0","40.9","3","0.14","45","2.05","48.9","2.14","19","86.4","82","1","4.32","47.4","3","13.6","10","0","3.33","66.7","20.1","20.1","17.8","17.8"
"148","Jerome Ford","CLV","RB","1","2024","1","16","CIN","11","92","92.0","8.36","1","0","3","9.1","66","71.7","33.3","9.1","54.5","54.5","2","0.18","31","2.82","33.7","5.55","6","54.5","20","1","3.33","66.7","5","45.5","72","0","14.40","40.0","24.1","24.1","15.3","15.3"
"149","David Montgomery","DET","RB","1","2024","1","1","LA","17","91","91.0","5.35","1","0","6","5.9","21","23.1","33.3","5.9","70.6","23.5","6","0.35","46","2.71","50.5","2.65","8","47.1","49","1","6.13","75.0","9","52.9","42","0","4.67","66.7","16.3","16.3","13.2","13.2"
"150","Zach Charbonnet","SEA","RB","1","2024","1","3","MIA","18","91","91.0","5.06","2","0","6","","0","","100.0","11.1","38.9","38.9","7","0.39","64","3.56","70.3","1.50","9","50.0","26","1","2.89","33.3","9","50.0","65","1","7.22","44.4","25.7","25.7","17.7","17.7"
"151","Chase Brown","CIN","RB","1","2024","1","16","CLV","18","91","91.0","5.06","0","0","5","11.1","43","47.3","100.0","","55.6","38.9","3","0.17","36","2.00","39.6","3.06","9","50.0","27","0","3.00","66.7","8","44.4","60","0","7.50","37.5","13.9","13.9","17.5","17.5"
"152","D'Andre Swift","CHI","RB","1","2024","1","6","JAX","17","91","91.0","5.35","1","1","5","11.8","36","39.6","100.0","5.9","47.1","52.9","0","","48","2.82","52.7","2.53","7","41.2","36","0","5.14","28.6","10","58.8","55","1","5.50","60.0","21.9","21.9","17.5","17.5"
"153","Rachaad White","TB","RB","1","2024","1","14","LV","17","90","90.0","5.29","1","0","6","","0","","100.0","5.9","52.9","41.2","2","0.12","46","2.71","51.1","2.59","4","23.5","15","0","3.75","75.0","13","76.5","75","1","5.77","46.2","24.9","24.9","17.6","17.6"
"154","Jahmyr Gibbs","DET","RB","1","2024","1","12","IND","21","90","90.0","4.29","2","0","7","14.3","48","53.3","100.0","9.5","42.9","47.6","3","0.14","37","1.76","41.1","2.52","10","47.6","44","1","4.40","50.0","11","52.4","46","1","4.18","36.4","24.9","24.9","18.8","18.8"
"155","Bijan Robinson","ATL","RB","1","2024","1","17","WAS","17","90","90.0","5.29","2","1","6","","0","","80.0","11.8","76.5","23.5","6","0.35","38","2.24","42.2","3.06","10","58.8","44","2","4.40","70.0","7","41.2","46","0","6.57","85.7","24.8","24.8","24.7","24.7"
"156","Tank Bigsby","JAX","RB","1","2024","1","4","HST","7","90","90.0","12.86","0","0","2","28.6","80","88.9","66.7","","57.1","57.1","1","0.14","56","8.00","62.2","4.86","3","42.9","61","0","20.33","66.7","4","57.1","29","0","7.25","50.0","9.0","9.0","6.4","6.4"
"157","Isiah Pacheco","KC","RB","1","2024","1","2","CIN","19","90","90.0","4.74","0","0","4","","0","","40.0","","63.2","31.6","1","0.05","42","2.21","46.7","2.53","10","52.6","65","0","6.50","80.0","9","47.4","25","0","2.78","44.4","16.1","16.1","22.6","22.6"
"158","James Conner","ARZ","RB","1","2024","1","14","SEA","18","90","90.0","5.00","0","1","5","11.1","39","43.3","100.0","","44.4","55.6","1","0.06","34","1.89","37.8","3.11","7","38.9","23","0","3.29","42.9","11","61.1","67","0","6.09","45.5","22.2","22.2","20.6","20.6"
"159","Jordan Mason","SF","RB","1","2024","1","5","ARZ","14","89","89.0","6.36","0","1","5","14.3","54","60.7","0.0","","42.9","57.1","3","0.21","41","2.93","46.1","3.43","8","57.1","32","0","4.00","50.0","6","42.9","57","0","9.50","33.3","9.8","9.8","9.8","9.8"
"160","Bucky Irving","TB","RB","1","2024","1","18","NO","19","89","89.0","4.68","1","0","2","5.3","25","28.1","0.0","5.3","52.6","42.1","6","0.32","27","1.42","30.3","3.26","8","42.1","15","0","1.88","50.0","9","47.4","61","0","6.78","55.6","16.4","16.4","18.4","18.4"
"161","Kyren Williams","LA","RB","1","2024","1","3","SF","24","89","89.0","3.71","2","0","7","","0","","100.0","8.3","66.7","25.0","1","0.04","53","2.21","59.6","1.50","7","29.2","35","0","5.00","57.1","17","70.8","54","2","3.18","70.6","31.6","31.6","19.0","19.0"
"162","Rhamondre Stevenson","NE","RB","1","2024","1","5","MIA","12","89","89.0","7.42","1","0","3","16.7","49","55.1","0.0","8.3","58.3","41.7","4","0.33","52","4.33","58.4","3.08","2","16.7","5","0","2.50","50.0","10","83.3","84","1","8.40","60.0","19.2","19.2","12.7","12.7"
"163","Tony Pollard","TEN","RB","1","2024","1","4","MIA","22","88","88.0","4.00","1","0","3","4.5","41","46.6","100.0","4.5","36.4","59.1","4","0.18","86","3.91","97.7","0.09","7","31.8","21","0","3.00","42.9","15","68.2","67","1","4.47","33.3","18.8","18.8","19.8","19.8"
"164","Javonte Williams","DEN","RB","1","2024","1","7","NO","14","88","88.0","6.29","2","0","6","7.1","20","22.7","100.0","14.3","71.4","21.4","2","0.14","53","3.79","60.2","2.50","4","28.6","23","1","5.75","100.0","10","71.4","65","1","6.50","60.0","26.1","26.1","12.9","12.9"
