"Player Details","","","","","","","","","Rushing","","","","","","","Advanced","","","","","","","","","","","","","Zone Concept","","","","","","Man/Gap Concept","","","","","","FPTS","","",""
"93","Chase Brown","CIN","RB","1","2025","1","17","ARZ","22","101","101.0","4.59","2","0","5","4.5","25","24.8","40.0","9.1","59.1","45.5","2","0.09","51","2.32","50.5","2.27","14","63.6","49","0","3.50","42.9","8","36.4","52","2","6.50","87.5","29.1","29.1","21.0","21.0"
"94","Derrick Henry","BLT","RB","1","2025","1","15","CIN","11","100","100.0","9.09","0","0","4","27.3","75","75.0","0.0","","63.6","27.3","4","0.36","28","2.55","28.0","6.55","5","45.5","35","0","7.00","60.0","6","54.5","65","0","10.83","66.7","10.0","10.0","5.1","5.1"
"95","Kenneth Walker","SEA","RB","1","2025","1","16","LA","11","100","100.0","9.09","1","0","3","18.2","72","72.0","0.0","9.1","54.5","27.3","4","0.36","25","2.27","25.0","6.82","5","45.5","76","1","15.20","60.0","4","36.4","14","0","3.50","75.0","25.4","25.4","9.7","9.7"
"96","Kenneth Gainwell","PIT","RB","1","2025","1","4","MIN","19","99","99.0","5.21","2","0","8","10.5","30","30.3","100.0","10.5","78.9","21.1","4","0.21","48","2.53","48.5","2.68","11","57.9","50","1","4.55","72.7","8","42.1","49","1","6.13","87.5","31.4","31.4","25.1","25.1"
"97","De'Von Achane","MIA","RB","1","2025","1","4","NYJ","20","99","99.0","4.95","1","1","4","5.0","21","21.2","0.0","5.0","45.0","45.0","8","0.40","64","3.20","64.6","1.75","13","65.0","78","1","6.00","53.8","6","30.0","14","0","2.33","16.7","17.1","17.1","14.7","14.7"
"98","Alvin Kamara","NO","RB","1","2025","1","2","SF","21","99","99.0","4.71","0","0","4","4.8","15","15.2","0.0","","61.9","33.3","6","0.29","59","2.81","59.6","1.90","11","52.4","52","0","4.73","54.5","10","47.6","47","0","4.70","70.0","17.0","17.0","19.7","19.7"
"99","Chase Brown","CIN","RB","1","2025","1","11","PIT","18","99","99.0","5.50","0","0","6","11.1","50","50.5","0.0","","55.6","33.3","3","0.17","50","2.78","50.5","2.72","10","55.6","44","0","4.40","50.0","8","44.4","55","0","6.88","62.5","18.7","18.7","18.4","18.4"
"100","Cam Skattebo","NYG","RB","1","2025","1","6","PHI","19","98","98.0","5.16","3","0","9","5.3","18","18.4","100.0","15.8","68.4","26.3","6","0.32","54","2.84","55.1","2.32","8","42.1","47","0","5.88","50.0","11","57.9","51","3","4.64","81.8","31.0","31.0","18.6","18.6"
"101","D'Andre Swift","CHI","RB","1","2025","1","15","CLV","18","98","98.0","5.44","2","0","6","5.6","17","17.3","0.0","11.1","55.6","27.8","4","0.22","34","1.89","34.7","3.56","11","61.1","73","2","6.64","54.5","6","33.3","23","0","3.83","66.7","22.6","22.6","11.8","11.8"
"102","Kenneth Walker","SEA","RB","1","2025","1","18","SF","16","97","97.0","6.06","0","0","5","12.5","39","40.2","0.0","","56.3","37.5","7","0.44","33","2.06","34.0","4.00","12","75.0","63","0","5.25","58.3","4","25.0","34","0","8.50","50.0","17.3","17.3","13.1","13.1"
"103","Javonte Williams","DAL","RB","1","2025","1","2","NYG","18","97","97.0","5.39","1","0","5","11.1","49","50.5","0.0","5.6","44.4","61.1","3","0.17","81","4.50","83.5","0.89","8","44.4","12","0","1.50","12.5","9","50.0","82","1","9.11","77.8","25.0","25.0","17.9","17.9"
"104","Jacory Croskey-Merritt","WAS","RB","1","2025","1","15","NYG","18","96","96.0","5.33","1","1","7","5.6","16","16.7","0.0","5.6","72.2","27.8","4","0.22","39","2.17","40.6","3.17","9","50.0","54","1","6.00","66.7","9","50.0","42","0","4.67","77.8","15.6","15.6","8.7","8.7"
"105","Kimani Vidal","LAC","RB","1","2025","1","10","PIT","25","95","95.0","3.80","1","0","9","","0","","100.0","4.0","52.0","48.0","2","0.08","40","1.60","42.1","2.20","17","68.0","77","0","4.53","58.8","8","32.0","18","1","2.25","37.5","17.8","17.8","15.9","15.9"
"106","Derrick Henry","BLT","RB","1","2025","1","14","PIT","25","94","94.0","3.76","0","0","6","4.0","19","20.2","100.0","","52.0","44.0","3","0.12","42","1.68","44.7","2.08","15","60.0","52","0","3.47","46.7","10","40.0","42","0","4.20","60.0","11.2","11.2","16.7","16.7"
"107","Jahmyr Gibbs","DET","RB","1","2025","1","2","CHI","12","94","94.0","7.83","1","0","5","16.7","68","72.3","0.0","8.3","50.0","41.7","4","0.33","13","1.08","13.8","6.75","5","41.7","2","1","0.40","40.0","6","50.0","66","0","11.00","50.0","19.4","19.4","11.3","11.3"
"108","Kyren Williams","LA","RB","1","2025","1","3","PHI","20","94","94.0","4.70","0","0","7","","0","","100.0","","70.0","30.0","1","0.05","66","3.30","70.2","1.40","10","50.0","47","0","4.70","70.0","10","50.0","47","0","4.70","70.0","19.2","19.2","17.9","17.9"
"109","Audric Estime","NO","RB","1","2025","1","17","TEN","14","94","94.0","6.71","1","0","5","7.1","32","34.0","0.0","7.1","71.4","28.6","7","0.50","57","4.07","60.6","2.64","11","78.6","71","1","6.45","72.7","3","21.4","23","0","7.67","66.7","16.8","16.8","7.8","7.8"
"110","Jordan Mason","MIN","RB","1","2025","1","18","GB","14","94","94.0","6.71","0","0","6","14.3","43","45.7","0.0","","57.1","42.9","4","0.29","31","2.21","33.0","4.50","11","78.6","75","0","6.82","63.6","3","21.4","19","0","6.33","33.3","9.4","9.4","6.5","6.5"
"111","Quinshon Judkins","CLV","RB","1","2025","1","3","GB","18","94","94.0","5.22","1","0","5","5.6","38","40.4","100.0","5.6","50.0","44.4","3","0.17","40","2.22","42.6","3.00","6","33.3","23","0","3.83","16.7","9","50.0","67","0","7.44","55.6","16.5","16.5","18.2","18.2"
"112","Jonathan Taylor","IND","RB","1","2025","1","7","LAC","16","94","94.0","5.88","3","0","8","18.8","64","68.1","0.0","18.8","56.3","43.8","3","0.19","39","2.44","41.5","3.44","7","43.8","24","1","3.43","14.3","8","50.0","62","1","7.75","87.5","34.2","34.2","14.1","14.1"
"113","Samaje Perine","CIN","RB","1","2025","1","8","NYJ","9","94","94.0","10.44","1","0","5","22.2","53","56.4","0.0","11.1","66.7","11.1","5","0.56","46","5.11","48.9","5.33","3","33.3","44","1","14.67","100.0","6","66.7","50","0","8.33","50.0","17.0","17.0","6.4","6.4"
"114","Josh Jacobs","GB","RB","1","2025","1","6","CIN","18","93","93.0","5.17","2","0","7","5.6","16","17.2","100.0","11.1","55.6","44.4","4","0.22","43","2.39","46.2","2.78","11","61.1","47","1","4.27","54.5","6","33.3","46","1","7.67","66.7","32.0","32.0","18.2","18.2"
"115","Javonte Williams","DAL","RB","1","2025","1","11","LV","22","93","93.0","4.23","0","0","5","4.5","16","17.2","20.0","","45.5","50.0","2","0.09","41","1.86","44.1","2.36","15","68.2","66","0","4.40","53.3","7","31.8","27","0","3.86","28.6","10.3","10.3","13.7","13.7"
"116","Bijan Robinson","ATL","RB","1","2025","1","15","TB","19","93","93.0","4.89","1","0","5","","0","","0.0","5.3","63.2","31.6","3","0.16","38","2.00","40.9","2.89","18","94.7","89","1","4.94","61.1","1","5.3","4","0","4.00","100.0","30.5","30.5","27.1","27.1"
"117","Tony Pollard","TEN","RB","1","2025","1","2","LA","20","92","92.0","4.60","0","0","5","","0","","0.0","","55.0","35.0","1","0.05","51","2.55","55.4","2.05","17","85.0","80","0","4.71","58.8","3","15.0","12","0","4.00","33.3","9.2","9.2","10.9","10.9"
"118","De'Von Achane","MIA","RB","1","2025","1","14","NYJ","7","92","92.0","13.14","1","0","3","28.6","68","73.9","0.0","14.3","57.1","42.9","3","0.43","42","6.00","45.7","7.14","4","57.1","76","0","19.00","75.0","3","42.9","16","1","5.33","33.3","17.5","17.5","4.7","4.7"
"119","Kyren Williams","LA","RB","1","2025","1","17","ATL","13","92","92.0","7.08","0","0","4","23.1","58","63.0","0.0","","53.8","38.5","3","0.23","43","3.31","46.7","3.77","9","69.2","56","0","6.22","55.6","4","30.8","36","0","9.00","50.0","16.0","16.0","11.2","11.2"
"120","Kenneth Gainwell","PIT","RB","1","2025","1","12","CHI","10","92","92.0","9.20","0","0","3","10.0","55","59.8","50.0","","80.0","30.0","2","0.20","9","0.90","9.8","8.30","4","40.0","13","0","3.25","75.0","5","50.0","24","0","4.80","80.0","18.2","18.2","15.3","15.3"
"121","Jahmyr Gibbs","DET","RB","1","2025","1","4","CLV","15","91","91.0","6.07","1","0","5","13.3","46","50.5","0.0","6.7","53.3","40.0","4","0.27","46","3.07","50.5","3.00","10","66.7","69","1","6.90","70.0","5","33.3","22","0","4.40","20.0","17.7","17.7","12.0","12.0"
"122","Quinshon Judkins","CLV","RB","1","2025","1","13","SF","23","91","91.0","3.96","0","0","6","4.3","17","18.7","0.0","","56.5","39.1","4","0.17","52","2.26","57.1","1.70","17","73.9","66","0","3.88","58.8","5","21.7","19","0","3.80","40.0","15.9","15.9","15.4","15.4"
"123","Javonte Williams","DAL","RB","1","2025","1","15","MIN","15","91","91.0","6.07","1","0","7","20.0","51","56.0","50.0","6.7","60.0","40.0","2","0.13","29","1.93","31.9","4.13","8","53.3","77","0","9.63","75.0","7","46.7","14","1","2.00","42.9","15.1","15.1","12.1","12.1"
"124","Kyren Williams","LA","RB","1","2025","1","11","SEA","12","91","91.0","7.58","1","0","4","16.7","64","70.3","25.0","8.3","50.0","41.7","3","0.25","55","4.58","60.4","3.00","7","58.3","80","1","11.43","57.1","5","41.7","11","0","2.20","40.0","16.6","16.6","12.2","12.2"
"125","D'Andre Swift","CHI","RB","1","2025","1","11","MIN","21","90","90.0","4.29","0","0","5","","0","","0.0","","61.9","28.6","3","0.14","55","2.62","61.1","1.67","20","95.2","92","0","4.60","65.0","1","4.8","-2","0","-2.00","","9.0","9.0","11.9","11.9"
"126","Christian McCaffrey","SF","RB","1","2025","1","12","CAR","24","89","89.0","3.71","1","1","5","4.2","17","19.1","0.0","4.2","41.7","54.2","2","0.08","25","1.04","28.1","2.67","15","62.5","65","1","4.33","33.3","7","29.2","21","0","3.00","57.1","27.2","27.2","22.9","22.9"
"127","Tyrone Tracy","NYG","RB","1","2025","1","11","GB","19","88","88.0","4.63","0","0","4","5.3","17","19.3","0.0","","52.6","42.1","0","","53","2.79","60.2","1.84","11","57.9","49","0","4.45","36.4","8","42.1","39","0","4.88","75.0","17.9","17.9","17.9","17.9"
"128","Saquon Barkley","PHI","RB","1","2025","1","2","KC","22","88","88.0","4.00","1","0","3","","0","","50.0","4.5","50.0","45.5","1","0.05","42","1.91","47.7","2.09","18","81.8","66","1","3.67","50.0","4","18.2","22","0","5.50","50.0","17.4","17.4","16.6","16.6"
"129","Rhamondre Stevenson","NE","RB","1","2025","1","7","TEN","18","88","88.0","4.89","1","0","5","5.6","16","18.2","100.0","5.6","61.1","38.9","3","0.17","47","2.61","53.4","2.28","13","72.2","59","1","4.54","61.5","5","27.8","29","0","5.80","60.0","16.8","16.8","13.3","13.3"
"130","Javonte Williams","DAL","RB","1","2025","1","12","PHI","20","87","87.0","4.35","0","0","4","5.0","20","23.0","50.0","","50.0","45.0","4","0.20","41","2.05","47.1","2.30","13","65.0","56","0","4.31","53.8","7","35.0","31","0","4.43","42.9","12.1","12.1","20.2","20.2"
"131","Josh Jacobs","GB","RB","1","2025","1","9","CAR","17","87","87.0","5.12","1","0","6","11.8","33","37.9","100.0","5.9","82.4","23.5","4","0.24","54","3.18","62.1","1.94","7","41.2","19","1","2.71","71.4","10","58.8","68","0","6.80","90.0","20.0","20.0","20.8","20.8"
"132","Jonathan Taylor","IND","RB","1","2025","1","15","SEA","25","87","87.0","3.48","0","0","5","","0","","0.0","","40.0","48.0","1","0.04","57","2.28","65.5","1.20","9","36.0","43","0","4.78","77.8","16","64.0","44","0","2.75","18.8","13.1","13.1","19.3","19.3"
"133","James Cook","BUF","RB","1","2025","1","6","ATL","17","87","87.0","5.12","0","0","5","","0","","0.0","","70.6","29.4","2","0.12","50","2.94","57.5","2.18","4","23.5","10","0","2.50","25.0","13","76.5","77","0","5.92","84.6","8.7","8.7","8.0","8.0"
"134","Ashton Jeanty","LV","RB","1","2025","1","18","KC","26","87","87.0","3.35","0","0","3","","0","","100.0","","42.3","50.0","2","0.08","43","1.65","49.4","1.69","20","76.9","79","0","3.95","50.0","6","23.1","8","0","1.33","16.7","12.4","12.4","21.1","21.1"
"135","Kenneth Walker","SEA","RB","1","2025","1","5","TB","10","86","86.0","8.60","0","0","3","20.0","53","61.6","50.0","","50.0","50.0","2","0.20","21","2.10","24.4","6.50","5","50.0","50","0","10.00","60.0","4","40.0","34","0","8.50","50.0","9.6","9.6","9.9","9.9"
"136","Josh Jacobs","GB","RB","1","2025","1","14","CHI","20","86","86.0","4.30","1","0","7","5.0","21","24.4","100.0","5.0","55.0","50.0","6","0.30","55","2.75","64.0","1.55","13","65.0","42","0","3.23","46.2","7","35.0","44","1","6.29","71.4","17.2","17.2","18.2","18.2"
"137","Josh Jacobs","GB","RB","1","2025","1","4","DAL","22","86","86.0","3.91","2","0","6","9.1","37","43.0","100.0","9.1","50.0","59.1","4","0.18","33","1.50","38.4","2.41","10","45.5","38","0","3.80","40.0","11","50.0","51","2","4.64","63.6","31.7","31.7","22.2","22.2"
"138","Travis Etienne","JAX","RB","1","2025","1","12","ARZ","15","86","86.0","5.73","0","0","1","6.7","45","52.3","0.0","","26.7","60.0","1","0.07","17","1.13","19.8","4.60","11","73.3","79","0","7.18","36.4","4","26.7","7","0","1.75","","20.6","20.6","13.4","13.4"
"139","Bijan Robinson","ATL","RB","1","2025","1","14","SEA","20","86","86.0","4.30","0","1","3","","0","","0.0","","50.0","40.0","4","0.20","32","1.60","37.2","2.70","15","75.0","66","0","4.40","53.3","4","20.0","15","0","3.75","25.0","10.4","10.4","12.4","12.4"
"140","Tony Pollard","TEN","RB","1","2025","1","17","NO","18","85","85.0","4.72","0","0","4","5.6","25","29.4","0.0","","55.6","44.4","2","0.11","56","3.11","65.9","1.61","15","83.3","78","0","5.20","60.0","3","16.7","7","0","2.33","33.3","11.5","11.5","12.0","12.0"
"141","Bucky Irving","TB","RB","1","2025","1","18","CAR","26","85","85.0","3.27","0","0","5","","0","","0.0","","50.0","42.3","0","","49","1.88","57.6","1.38","17","65.4","70","0","4.12","58.8","9","34.6","15","0","1.67","33.3","10.8","10.8","15.2","15.2"
"142","Aaron Jones","MIN","RB","1","2025","1","16","NYG","21","85","85.0","4.05","0","0","5","4.8","15","17.6","0.0","","52.4","38.1","4","0.19","17","0.81","20.0","3.24","9","42.9","29","0","3.22","33.3","12","57.1","56","0","4.67","66.7","11.3","11.3","13.5","13.5"
"143","Jonathan Taylor","IND","RB","1","2025","1","13","HST","21","85","85.0","4.05","0","0","5","","0","","0.0","","47.6","52.4","0","","46","2.19","54.1","1.86","7","33.3","32","0","4.57","57.1","13","61.9","41","0","3.15","38.5","15.1","15.1","17.5","17.5"
"144","Omarion Hampton","LAC","RB","1","2025","1","16","DAL","16","85","85.0","5.31","1","0","4","6.3","18","21.2","50.0","6.3","62.5","31.3","4","0.25","35","2.19","41.2","3.13","6","37.5","29","0","4.83","83.3","10","62.5","56","1","5.60","50.0","16.5","16.5","12.7","12.7"
"145","Javonte Williams","DAL","RB","1","2025","1","4","GB","20","85","85.0","4.25","1","0","5","","0","","80.0","5.0","60.0","40.0","2","0.10","48","2.40","56.5","1.85","8","40.0","54","1","6.75","100.0","12","60.0","31","0","2.58","33.3","19.0","19.0","23.1","23.1"
"146","Travis Etienne","JAX","RB","1","2025","1","9","LV","22","84","84.0","3.82","0","0","6","4.5","20","23.8","55.6","","63.6","45.5","9","0.41","60","2.73","71.4","1.09","6","27.3","39","0","6.50","66.7","15","68.2","49","0","3.27","66.7","16.5","16.5","28.3","28.3"
"147","Kyren Williams","LA","RB","1","2025","1","14","ARZ","13","84","84.0","6.46","1","0","7","7.7","18","21.4","66.7","7.7","100.0","15.4","6","0.46","39","3.00","46.4","3.46","8","61.5","52","1","6.50","100.0","5","38.5","32","0","6.40","100.0","17.7","17.7","11.5","11.5"
"148","Bijan Robinson","ATL","RB","1","2025","1","10","IND","17","84","84.0","4.94","0","0","5","5.9","16","19.0","0.0","","64.7","35.3","3","0.18","33","1.94","39.3","3.00","15","88.2","69","0","4.60","60.0","2","11.8","15","0","7.50","100.0","10.8","10.8","11.7","11.7"
"149","Josh Jacobs","GB","RB","1","2025","1","2","WAS","23","84","84.0","3.65","1","0","4","","0","","100.0","4.3","43.5","39.1","4","0.17","44","1.91","52.4","1.74","11","47.8","50","1","4.55","54.5","12","52.2","34","0","2.83","33.3","14.4","14.4","15.8","15.8"
"150","Quinshon Judkins","CLV","RB","1","2025","1","7","MIA","25","84","84.0","3.36","3","0","5","8.0","63","75.0","100.0","12.0","28.0","64.0","4","0.16","72","2.88","85.7","0.48","5","20.0","14","0","2.80","20.0","19","76.0","69","3","3.63","26.3","26.4","26.4","17.3","17.3"
"151","J.K. Dobbins","DEN","RB","1","2025","1","3","LAC","11","83","83.0","7.55","1","0","3","18.2","60","72.3","0.0","9.1","54.5","45.5","4","0.36","33","3.00","39.8","4.55","6","54.5","52","0","8.67","66.7","4","36.4","12","0","3.00","25.0","15.3","15.3","8.7","8.7"
"152","De'Von Achane","MIA","RB","1","2025","1","17","TB","18","83","83.0","4.61","0","0","5","11.1","33","39.8","0.0","","50.0","50.0","5","0.28","29","1.61","34.9","3.00","13","72.2","53","0","4.08","46.2","4","22.2","15","0","3.75","50.0","14.2","14.2","14.3","14.3"
"153","Chuba Hubbard","CAR","RB","1","2025","1","13","LA","17","83","83.0","4.88","0","0","6","","0","","0.0","","64.7","29.4","2","0.12","35","2.06","42.2","2.82","12","70.6","56","0","4.67","58.3","5","29.4","27","0","5.40","80.0","20.4","20.4","13.6","13.6"
"154","Alvin Kamara","NO","RB","1","2025","1","10","CAR","22","83","83.0","3.77","0","0","4","4.5","16","19.3","33.3","","36.4","50.0","6","0.27","41","1.86","49.4","1.91","15","68.2","74","0","4.93","46.7","7","31.8","9","0","1.29","14.3","14.5","14.5","16.3","16.3"
"155","Breece Hall","NYJ","RB","1","2025","1","10","CLV","21","83","83.0","3.95","0","0","5","9.5","52","62.7","0.0","","33.3","57.1","4","0.19","24","1.14","28.9","2.81","19","90.5","80","0","4.21","31.6","2","9.5","3","0","1.50","50.0","19.5","19.5","12.3","12.3"
"156","Josh Jacobs","GB","RB","1","2025","1","13","DET","17","83","83.0","4.88","0","0","2","5.9","29","34.9","50.0","","35.3","58.8","4","0.24","47","2.76","56.6","2.12","12","70.6","58","0","4.83","41.7","5","29.4","25","0","5.00","20.0","10.1","10.1","11.6","11.6"
"157","Zach Charbonnet","SEA","RB","1","2025","1","10","ARZ","14","83","83.0","5.93","1","0","4","7.1","30","36.1","50.0","7.1","50.0","50.0","4","0.29","63","4.50","75.9","1.43","11","78.6","83","1","7.55","63.6","3","21.4","0","0","","","14.3","14.3","10.3","10.3"
"158","Saquon Barkley","PHI","RB","1","2025","1","11","DET","26","83","83.0","3.19","0","0","3","","0","","50.0","","53.8","50.0","7","0.27","46","1.77","55.4","1.42","6","23.1","8","0","1.33","33.3","16","61.5","64","0","4.00","62.5","10.0","10.0","17.7","17.7"
"159","Javonte Williams","DAL","RB","1","2025","1","9","ARZ","15","83","83.0","5.53","0","0","6","13.3","34","41.0","100.0","","53.3","46.7","4","0.27","66","4.40","79.5","1.13","7","46.7","25","0","3.57","42.9","7","46.7","55","0","7.86","71.4","8.3","8.3","9.9","9.9"
"160","Quinshon Judkins","CLV","RB","1","2025","1","4","DET","21","82","82.0","3.90","1","0","7","","0","","50.0","4.8","38.1","57.1","4","0.19","49","2.33","59.8","1.57","7","33.3","23","0","3.29","28.6","14","66.7","59","1","4.21","42.9","21.5","21.5","21.0","21.0"
"161","Emanuel Wilson","GB","RB","1","2025","1","16","CHI","14","82","82.0","5.86","0","0","5","","0","","0.0","","85.7","14.3","2","0.14","50","3.57","61.0","2.29","10","71.4","68","0","6.80","90.0","4","28.6","14","0","3.50","75.0","8.2","8.2","7.1","7.1"
"162","Jacory Croskey-Merritt","WAS","RB","1","2025","1","1","NYG","10","82","82.0","8.20","1","0","4","10.0","42","51.2","0.0","10.0","60.0","40.0","2","0.20","41","4.10","50.0","4.10","0","","0","0","","","10","100.0","82","1","8.20","60.0","14.2","14.2","7.2","7.2"
"163","De'Von Achane","MIA","RB","1","2025","1","7","CLV","13","82","82.0","6.31","0","0","2","15.4","69","84.1","0.0","","38.5","61.5","1","0.08","21","1.62","25.6","4.69","6","46.2","46","0","7.67","33.3","6","46.2","32","0","5.33","33.3","12.8","12.8","12.5","12.5"
"164","TreVeyon Henderson","NE","RB","1","2025","1","17","NYJ","19","82","82.0","4.32","0","0","4","10.5","33","40.2","66.7","","47.4","52.6","2","0.11","56","2.95","68.3","1.37","6","31.6","23","0","3.83","50.0","12","63.2","47","0","3.92","41.7","8.2","8.2","13.1","13.1"
